Date	ZoneLoadforContainerFPVAV27	ZoneLoadResidualforContainerFPVAV27	
42474.6666666667	1296	-297	
42474.6770833333	1404	-432	
42474.6875	1350	-324	
42474.6979166667	1404	-378	
42475.375	702	54	
42475.3854166667	810	0	
42475.3958333333	864	0	
42475.40625	918	-54	
42475.4166666667	918	-54	
42475.4270833333	918	0	
42475.4375	1026	0	
42475.4479166667	1026	-54	
42475.4583333333	918	54	
42475.46875	972	-27	
42475.4791666667	1026	-54	
42475.4895833333	972	0	
42475.5	1026	-54	
42475.5104166667	1026	-54	
42475.5208333333	972	-108	
42475.53125	1026	-162	
42475.5416666667	1026	-162	
42475.5520833333	1080	-216	
42475.5625	1134	-270	
42475.5729166667	1134	-270	
42475.5833333333	1188	-324	
42475.59375	1242	-378	
42475.6041666667	1080	-216	
42475.6145833333	1026	-162	
42475.625	1026	-108	
42475.6354166667	810	162	
42475.6458333333	810	189	
42475.65625	864	81	
42475.6666666667	864	324	
42475.6770833333	864	324	
42475.6875	918	270	
42475.6979166667	1026	270	
42478.375	594	162	
42478.3854166667	918	-108	
42478.3958333333	918	-54	
42478.40625	972	-54	
42478.4166666667	972	-54	
42478.4270833333	972	-54	
42478.4375	972	0	
42478.4479166667	972	27	
42478.4583333333	918	54	
42478.46875	864	108	
42478.4791666667	1026	-54	
42478.4895833333	1026	-54	
42478.5	972	54	
42478.5104166667	1026	0	
42478.5208333333	972	108	
42478.53125	1026	0	
42478.5416666667	1026	0	
42478.5520833333	1080	-54	
42478.5625	1242	-162	
42478.5729166667	1242	-54	
42478.5833333333	1242	-54	
42478.59375	1242	0	
42478.6041666667	1242	0	
42478.6145833333	1404	-54	
42478.625	1350	0	
42478.6354166667	1350	0	
42478.6458333333	1512	-108	
42478.65625	1512	-108	
42478.6666666667	1512	-108	
42478.6770833333	1512	-108	
42478.6875	1620	-216	
42478.6979166667	1512	-108	
42479.375	486	405	
42479.3854166667	864	0	
42479.3958333333	1026	-108	
42479.40625	972	-54	
42479.4166666667	1134	-189	
42479.4270833333	1134	-162	
42479.4375	1026	27	
42479.4479166667	1026	0	
42479.4583333333	1080	-27	
42479.46875	1026	108	
42479.4791666667	918	216	
42479.4895833333	1026	135	
42479.5	972	54	
42479.5104166667	1080	-162	
42479.5208333333	1026	-108	
42479.53125	1134	-108	
42479.5416666667	1242	-216	
42479.5520833333	1296	-270	
42479.5625	1296	-270	
42479.5729166667	1458	-270	
42479.5833333333	1512	-54	
42479.59375	1512	-108	
42479.6041666667	1512	-108	
42479.6145833333	1512	0	
42479.625	1728	-216	
42479.6354166667	1728	-216	
42479.6458333333	2052	-486	
42479.65625	2106	-432	
42479.6666666667	1782	-54	
42479.6770833333	1782	-54	
42479.6875	1944	-108	
42479.6979166667	2646	-864	
42480.375	486	378	
42480.3854166667	864	0	
42480.3958333333	1026	-108	
42480.40625	1026	-54	
42480.4166666667	1080	-54	
42480.4270833333	1080	-54	
42480.4375	1188	-216	
42480.4479166667	1296	-297	
42480.4583333333	1404	-459	
42480.46875	1296	-324	
42480.4791666667	1458	-486	
42480.4895833333	1296	-324	
42480.5	1188	-216	
42480.5104166667	1350	-351	
42480.5208333333	1512	-486	
42480.53125	1512	-486	
42480.5416666667	1620	-594	
42480.5520833333	1728	-702	
42480.5625	1836	-810	
42480.5729166667	1782	-783	
42480.5833333333	1566	-594	
42480.59375	1350	-351	
42480.6041666667	1296	-270	
42480.6145833333	1296	-216	
42480.625	1296	-216	
42480.6354166667	1242	-189	
42480.6458333333	1296	-270	
42480.65625	1242	-216	
42480.6666666667	1242	0	
42480.6770833333	1350	-324	
42480.6875	1404	-432	
42480.6979166667	1404	-459	
42481.375	648	216	
42481.3854166667	1134	-243	
42481.3958333333	1188	-324	
42481.40625	1134	-270	
42481.4166666667	1134	-270	
42481.4270833333	1188	-324	
42481.4375	1242	-432	
42481.4479166667	1404	-594	
42481.4583333333	1674	-837	
42481.46875	1836	-918	
42481.4791666667	1890	-918	
42481.4895833333	1890	-918	
42481.5	1944	-972	
42481.5104166667	1944	-972	
42481.5208333333	1782	-756	
42481.53125	1836	-837	
42481.5416666667	1998	-1026	
42481.5520833333	1944	-972	
42481.5625	2052	-1107	
42481.5729166667	2268	-1377	
42481.5833333333	2268	-1296	
42481.59375	2268	-1377	
42481.6041666667	2268	-1377	
42481.6145833333	2376	-1485	
42481.625	2484	-1674	
42481.6354166667	2376	-1566	
42481.6458333333	2484	-1620	
42481.65625	2376	-1566	
42481.6666666667	2376	-1458	
42481.6770833333	2376	-1512	
42481.6875	2376	-1404	
42481.6979166667	2376	-1296	
42482.375	594	324	
42482.3854166667	1134	-135	
42482.3958333333	1134	-108	
42482.40625	1242	-216	
42482.4166666667	1188	-108	
42482.4270833333	1134	-81	
42482.4375	1404	-486	
42482.4479166667	1404	-432	
42482.4583333333	1404	-243	
42482.46875	1836	-162	
42482.4791666667	1728	-54	
42482.4895833333	1728	-54	
42482.5	1836	-162	
42482.5104166667	1674	-513	
42482.5208333333	1836	-675	
42482.53125	1890	-945	
42482.5416666667	1998	-1053	
42482.5520833333	1890	-918	
42482.5625	2052	-1080	
42482.5729166667	2052	-1080	
42482.5833333333	2268	-1296	
42482.59375	2268	-1296	
42482.6041666667	1836	-891	
42482.6145833333	1782	-756	
42482.625	1782	-648	
42482.6354166667	1728	-540	
42482.6458333333	1566	-324	
42482.65625	1458	-162	
42482.6666666667	1350	-54	
42482.6770833333	1134	216	
42482.6875	1242	81	
42482.6979166667	1512	-162	
42485.375	486	594	
42485.3854166667	972	216	
42485.3958333333	918	432	
42485.40625	918	432	
42485.4166666667	972	378	
42485.4270833333	810	594	
42485.4375	918	162	
42485.4479166667	918	189	
42485.4583333333	918	216	
42485.46875	1080	27	
42485.4791666667	1134	0	
42485.4895833333	1134	0	
42485.5	1080	54	
42485.5104166667	1188	-54	
42485.5208333333	1242	-108	
42485.53125	1242	-54	
42485.5416666667	1242	-81	
42485.5520833333	1350	-108	
42485.5625	1566	-324	
42485.5729166667	1566	-270	
42485.5833333333	1944	-648	
42485.59375	1782	-378	
42485.6041666667	2052	-648	
42485.6145833333	2160	-648	
42485.625	2214	-702	
42485.6354166667	2916	-1458	
42485.6458333333	3402	-2160	
42485.65625	3456	-2214	
42485.6666666667	2970	-1620	
42485.6770833333	2214	-702	
42485.6875	2484	-972	
42485.6979166667	3024	-1674	
42486.375	432	972	
42486.3854166667	1296	135	
42486.3958333333	1404	54	
42486.4166666667	1620	-594	
42486.4270833333	1674	-486	
42486.4375	1782	-567	
42486.4479166667	1890	-648	
42486.4583333333	2106	-864	
42486.46875	2106	-864	
42486.4791666667	1998	-756	
42486.4895833333	2160	-999	
42486.5	2160	-756	
42486.5104166667	1944	-540	
42486.5208333333	1890	-486	
42486.53125	1674	162	
42486.5416666667	1674	216	
42486.5520833333	1782	-189	
42486.5625	1944	-270	
42486.5729166667	1998	-351	
42486.5833333333	2106	-594	
42486.59375	2808	-1134	
42486.6041666667	3240	-1350	
42486.6145833333	2754	-648	
42486.625	2700	-486	
42486.6354166667	2700	-918	
42486.6458333333	3078	-1701	
42486.65625	3402	-1890	
42486.6666666667	3348	-1512	
42486.6770833333	2376	-108	
42486.6875	2160	270	
42486.6979166667	3132	-702	
42487.375	324	513	
42487.3854166667	810	54	
42487.3958333333	972	-54	
42487.40625	1080	-54	
42487.4166666667	1188	-162	
42487.4270833333	918	162	
42487.4375	1134	-162	
42487.4479166667	1134	-81	
42487.4583333333	1296	-270	
42487.46875	1512	-432	
42487.4791666667	1566	-513	
42487.4895833333	1620	-594	
42487.5	1566	-540	
42487.5104166667	1458	-486	
42487.5208333333	1242	-243	
42487.53125	1134	-135	
42487.5416666667	1080	-81	
42487.5520833333	1080	-81	
42487.5625	1134	-216	
42487.5729166667	1188	-270	
42487.5833333333	1188	-54	
42487.59375	1566	-432	
42487.6041666667	2538	-1350	
42487.6145833333	2268	-1026	
42487.625	2322	-1080	
42487.6354166667	1782	-513	
42487.6458333333	1674	108	
42487.65625	1674	486	
42487.6666666667	1566	0	
42487.6770833333	1836	-27	
42487.6875	2268	-702	
42487.6979166667	2484	-918	
42488.375	594	270	
42488.3854166667	1134	-216	
42488.3958333333	1404	-432	
42488.40625	1404	-324	
42488.4166666667	1566	-459	
42488.4270833333	1836	-702	
42488.4375	1944	-783	
42488.4479166667	2052	-810	
42488.4583333333	1998	-675	
42488.46875	2052	-648	
42488.4791666667	2430	-918	
42488.4895833333	2970	-1458	
42488.5	2862	-1458	
42488.5104166667	2862	-1458	
42488.5208333333	2484	-756	
42488.53125	2322	-621	
42488.5416666667	2214	-756	
42488.5520833333	2160	-621	
42488.5625	2052	-432	
42488.5729166667	2430	-486	
42488.5833333333	2808	-1134	
42488.59375	3186	-1539	
42488.6041666667	2916	-1269	
42488.6145833333	2538	-999	
42488.625	1998	-324	
42488.6354166667	1944	-378	
42488.6458333333	1836	-378	
42488.65625	2106	-621	
42488.6666666667	2214	-810	
42488.6770833333	2376	-540	
42488.6875	2592	-108	
42488.6979166667	2646	-432	
42489.375	702	405	
42489.3854166667	1620	-513	
42489.3958333333	1890	-972	
42489.40625	1890	-972	
42489.4166666667	2322	-1350	
42489.4270833333	2808	-1809	
42489.4375	3132	-1944	
42489.4479166667	3294	-2025	
42489.4583333333	2970	-1701	
42489.46875	2700	-1377	
42489.4791666667	3024	-1701	
42489.4895833333	3024	-1620	
42489.5	2160	-648	
42489.5104166667	1782	-270	
42489.5208333333	1836	0	
42489.53125	2376	-540	
42489.5416666667	3024	-1188	
42489.5520833333	3294	-1431	
42489.5625	2970	-1080	
42489.5729166667	2214	-324	
42489.6145833333	1566	270	
42489.6770833333	1296	108	
42489.6875	1728	-378	
42489.6979166667	1350	0	
42492.375	864	0	
42492.3854166667	864	0	
42492.3958333333	1026	-162	
42492.40625	1026	-162	
42492.4166666667	918	-54	
42492.4270833333	1026	-108	
42492.4375	972	0	
42492.4479166667	972	0	
42492.4583333333	972	0	
42492.46875	918	108	
42492.4791666667	972	54	
42492.4895833333	1026	0	
42492.5	972	54	
42492.5104166667	1026	0	
42492.5208333333	972	54	
42492.53125	1026	-27	
42492.5416666667	972	54	
42492.5520833333	972	27	
42492.5625	918	81	
42492.5729166667	918	27	
42492.5833333333	918	0	
42492.59375	918	27	
42492.6041666667	918	135	
42492.6145833333	918	162	
42492.625	972	0	
42492.6354166667	1026	189	
42492.6458333333	1080	189	
42492.65625	1080	189	
42492.6666666667	1134	108	
42492.6770833333	1134	108	
42492.6875	1242	-270	
42492.6979166667	1188	-270	
42494.375	864	0	
42494.3854166667	918	-54	
42494.3958333333	918	-27	
42494.40625	918	-27	
42494.4166666667	1026	-108	
42494.4270833333	918	0	
42494.4375	972	-54	
42494.4479166667	1026	54	
42494.4583333333	1026	81	
42494.46875	918	162	
42494.4791666667	972	108	
42494.4895833333	972	81	
42494.5	972	54	
42494.5104166667	918	162	
42494.5208333333	918	162	
42494.53125	972	108	
42494.5416666667	1026	27	
42494.5520833333	918	162	
42494.5625	810	216	
42494.5729166667	864	216	
42494.5833333333	972	189	
42494.59375	918	270	
42494.6041666667	918	378	
42494.6145833333	1080	540	
42494.625	1188	216	
42494.6354166667	1188	243	
42494.6458333333	1296	54	
42494.65625	1296	270	
42494.6666666667	1404	675	
42494.6770833333	1296	972	
42494.6875	1404	648	
42494.6979166667	1836	-54	
42495.375	972	-54	
42495.3854166667	918	54	
42495.3958333333	1026	54	
42495.40625	918	216	
42495.4166666667	972	162	
42495.4270833333	972	162	
42495.4375	1026	162	
42495.4479166667	1026	216	
42495.4583333333	918	432	
42495.46875	972	432	
42495.4791666667	1026	378	
42495.4895833333	1026	378	
42495.5	918	540	
42495.5104166667	918	594	
42495.5208333333	810	702	
42495.53125	756	945	
42495.5416666667	702	810	
42495.5520833333	702	675	
42495.5625	918	486	
42495.5729166667	756	675	
42495.5833333333	702	837	
42495.59375	648	972	
42495.6041666667	648	1053	
42495.6145833333	594	1350	
42495.625	594	1350	
42495.6354166667	972	945	
42495.6458333333	972	837	
42495.65625	1080	594	
42495.6666666667	1134	540	
42495.6770833333	1404	270	
42495.6875	1620	54	
42495.6979166667	1674	54	
42496.375	972	-54	
42496.3854166667	1026	0	
42496.3958333333	918	216	
42496.40625	918	270	
42496.4166666667	972	216	
42496.4270833333	1026	270	
42496.4375	972	432	
42496.4479166667	1080	378	
42496.4583333333	1026	486	
42496.46875	1026	486	
42496.4791666667	1080	648	
42496.4895833333	1134	648	
42496.5	1134	675	
42496.5104166667	1188	648	
42496.5208333333	1296	540	
42496.53125	1404	432	
42496.5416666667	1512	378	
42496.5520833333	1350	540	
42496.5625	1404	648	
42496.5729166667	1404	729	
42496.5833333333	1404	810	
42496.59375	1674	675	
42496.6041666667	1836	0	
42496.6145833333	2214	-432	
42496.625	2430	-270	
42496.6354166667	2484	54	
42496.6458333333	1782	756	
42496.65625	1296	432	
42496.6666666667	1458	-162	
42496.6770833333	1404	-108	
42496.6875	1458	-108	
42496.6979166667	1620	-216	
42499.375	918	108	
42499.3854166667	918	216	
42499.3958333333	918	486	
42499.40625	972	486	
42499.4166666667	918	702	
42499.4270833333	972	810	
42499.4375	1026	756	
42499.4479166667	1026	108	
42499.4583333333	1026	108	
42499.46875	1080	54	
42499.4791666667	1296	-162	
42499.4895833333	1404	-297	
42499.5	1296	-162	
42499.5104166667	1296	-162	
42499.5208333333	1404	-243	
42499.53125	1566	-405	
42499.5416666667	1944	-702	
42499.5520833333	2052	-810	
42499.5625	2052	-729	
42499.5729166667	2052	-621	
42499.5833333333	2106	-621	
42499.59375	3186	-1539	
42499.6041666667	3402	-1755	
42499.6145833333	3024	-1215	
42499.625	2322	-459	
42499.6354166667	2376	-405	
42499.6458333333	2808	-486	
42499.65625	3078	-675	
42499.6666666667	3078	-1053	
42499.6770833333	2376	-297	
42499.6875	1944	297	
42499.6979166667	2106	378	
42500.375	1188	135	
42500.3854166667	1296	108	
42500.3958333333	1458	54	
42500.40625	1566	378	
42500.4166666667	1836	-27	
42500.4270833333	1836	243	
42500.4375	2052	162	
42500.4479166667	2160	-189	
42500.4583333333	2376	-702	
42500.46875	2376	-621	
42500.4791666667	2484	-648	
42500.4895833333	2862	-918	
42500.5104166667	2700	-540	
42500.5208333333	1782	513	
42500.53125	2052	-54	
42500.5416666667	2376	-432	
42500.5520833333	2430	-459	
42500.5625	3348	-1404	
42500.5729166667	3672	-1566	
42500.6979166667	2646	-1296	
42501.375	1512	-540	
42501.3854166667	1512	-540	
42501.3958333333	1728	-756	
42501.40625	1620	-540	
42501.4166666667	1836	-702	
42501.4270833333	1458	-378	
42501.4375	1836	-783	
42501.4479166667	1998	-837	
42501.4583333333	2106	-918	
42501.46875	2376	-945	
42501.4791666667	2484	-810	
42501.4895833333	2808	-864	
42501.5	2700	-729	
42501.5104166667	2538	-486	
42501.5208333333	2322	-297	
42501.53125	1944	54	
42501.5416666667	1674	297	
42501.5520833333	1674	324	
42501.5625	1836	648	
42501.5729166667	1566	1188	
42501.5833333333	1296	1431	
42501.59375	1404	972	
42501.6041666667	1782	594	
42501.6145833333	2268	459	
42501.625	2538	0	
42501.6354166667	2538	-378	
42501.6458333333	2322	-162	
42501.65625	2376	0	
42501.6666666667	2430	108	
42501.6770833333	2700	-270	
42501.6875	2646	-324	
42501.6979166667	2808	-540	
42502.375	1134	-216	
42502.3854166667	1134	-162	
42502.3958333333	1512	-594	
42502.40625	1620	-486	
42502.4166666667	2052	-837	
42502.4270833333	2808	-1512	
42502.4375	2808	-1512	
42502.4479166667	3024	-1728	
42502.4583333333	2646	-1296	
42502.46875	2376	-1026	
42502.4791666667	2268	-945	
42502.4895833333	2160	-864	
42502.5	1890	-756	
42502.5104166667	1674	-540	
42502.5208333333	1620	-459	
42502.53125	1404	-324	
42502.5416666667	1836	-756	
42502.5520833333	2160	-1080	
42502.5625	2322	-1080	
42502.5729166667	2808	-1458	
42502.5833333333	3348	-1890	
42502.59375	3024	-1404	
42502.6041666667	2322	-621	
42502.6145833333	1890	0	
42502.625	2160	-216	
42502.6354166667	3132	-1134	
42502.6458333333	3348	-1593	
42502.65625	3294	-1620	
42502.6666666667	2754	-945	
42502.6770833333	2376	-459	
42502.6875	2106	-189	
42502.6979166667	1782	324	
42503.375	810	216	
42503.3854166667	918	324	
42503.3958333333	918	378	
42503.40625	810	486	
42503.4270833333	1134	216	
42503.4375	1350	81	
42503.4479166667	1782	-270	
42503.4583333333	1674	-162	
42503.46875	1458	54	
42503.4791666667	1296	216	
42503.4895833333	1350	270	
42503.5	1404	324	
42503.5208333333	1458	378	
42503.5416666667	1404	432	
42503.5520833333	1512	378	
42503.5625	1620	324	
42503.5729166667	1890	27	
42503.5833333333	1998	-54	
42503.59375	1944	189	
42503.6041666667	2268	-243	
42503.625	1890	432	
42503.6354166667	1944	513	
42503.6458333333	1620	513	
42503.65625	1242	351	
42503.6666666667	2214	-864	
42503.6875	2376	-918	
42506.375	972	-135	
42506.3854166667	1026	-108	
42506.3958333333	1026	-108	
42506.40625	1188	-270	
42506.4166666667	1242	-216	
42506.4270833333	1296	-270	
42506.4375	1404	-378	
42506.4479166667	1512	-486	
42506.4583333333	1512	-459	
42506.46875	1566	-513	
42506.4791666667	1890	-864	
42506.4895833333	1890	-864	
42506.5	1728	-702	
42506.5104166667	1836	-810	
42506.5208333333	1890	-864	
42506.53125	1728	-702	
42506.5416666667	1782	-756	
42506.5520833333	1836	-756	
42506.5625	1944	-783	
42506.5729166667	2106	-864	
42506.5833333333	2322	-1080	
42506.59375	2268	-1026	
42506.6041666667	2322	-1026	
42506.6145833333	2700	-1350	
42506.625	3078	-1728	
42506.6354166667	3186	-1782	
42506.6458333333	3132	-1674	
42506.65625	2916	-1458	
42506.6666666667	2592	-1161	
42506.6770833333	2538	-1134	
42506.6875	2160	-756	
42506.6979166667	1674	-270	
42507.375	1134	-270	
42507.3854166667	1134	-270	
42507.3958333333	1188	-270	
42507.40625	1242	-297	
42507.4166666667	1404	-432	
42507.4270833333	1512	-486	
42507.4375	1512	-486	
42507.4479166667	1512	-486	
42507.4583333333	1620	-594	
42507.46875	1728	-648	
42507.4791666667	1674	-648	
42507.4895833333	1512	-297	
42507.5	1350	-297	
42507.5104166667	1242	-216	
42507.5208333333	1188	-54	
42507.53125	1350	-135	
42507.5416666667	1512	-216	
42507.5520833333	1620	-324	
42507.5625	1728	-351	
42507.5729166667	2052	-756	
42507.5833333333	2322	-918	
42507.59375	2484	-1080	
42507.6041666667	2484	-1080	
42507.6145833333	2430	-972	
42507.625	2538	-999	
42507.6354166667	2700	-1134	
42507.6458333333	2646	-1026	
42507.65625	2592	-810	
42507.6666666667	2322	-540	
42507.6770833333	2160	-324	
42507.6875	2214	-351	
42507.6979166667	2484	-594	
42508.375	1242	-378	
42508.3854166667	1404	-540	
42508.3958333333	1404	-486	
42508.40625	1512	-594	
42508.4166666667	1836	-918	
42508.4270833333	1566	-594	
42508.4375	1836	-864	
42508.4479166667	1836	-837	
42508.4583333333	1836	-837	
42508.46875	1998	-1026	
42508.4791666667	2322	-1404	
42508.4895833333	2322	-1458	
42508.5	1998	-1134	
42508.5104166667	2268	-1377	
42508.5208333333	2376	-1350	
42508.53125	2160	-1134	
42508.5416666667	2268	-1188	
42508.5520833333	2268	-1134	
42508.5625	2700	-1566	
42508.5729166667	3078	-1944	
42508.5833333333	2970	-1755	
42508.59375	2322	-1242	
42508.6041666667	2322	-1296	
42508.6145833333	2430	-1350	
42508.625	2376	-1242	
42508.6354166667	1836	-702	
42508.6458333333	1782	-702	
42508.65625	1836	-594	
42508.6666666667	1782	-702	
42508.6770833333	1836	-756	
42508.6875	1836	-810	
42508.6979166667	1782	-729	
42509.375	810	-54	
42509.3854166667	864	-27	
42509.3958333333	864	0	
42509.40625	864	108	
42509.4166666667	864	108	
42509.4270833333	864	54	
42509.4375	810	54	
42509.4479166667	864	0	
42509.4583333333	918	0	
42509.46875	918	54	
42509.4791666667	972	27	
42509.4895833333	918	54	
42509.5	918	54	
42509.5104166667	1026	-54	
42509.5208333333	1026	-54	
42509.53125	972	0	
42509.5416666667	972	54	
42509.5520833333	1026	-54	
42509.5625	972	27	
42509.5729166667	918	54	
42509.5833333333	972	0	
42509.59375	1026	0	
42509.6041666667	1026	27	
42509.6145833333	1026	-162	
42509.625	918	0	
42509.6354166667	918	27	
42509.6458333333	918	54	
42509.65625	972	54	
42509.6666666667	1026	-27	
42509.6770833333	1080	-54	
42509.6875	972	27	
42509.6979166667	972	27	
42510.375	1026	-162	
42510.3854166667	918	-54	
42510.3958333333	918	0	
42510.40625	1026	-108	
42510.4166666667	1026	-108	
42510.4270833333	1026	-54	
42510.4375	1026	-27	
42510.4479166667	1134	-135	
42510.4583333333	1188	-189	
42510.46875	1242	-108	
42510.4791666667	1350	-216	
42510.4895833333	1188	-162	
42510.5	1134	-108	
42510.5104166667	1026	-54	
42510.5208333333	1080	-135	
42510.53125	1296	-324	
42510.5416666667	1296	-324	
42510.5520833333	1458	-513	
42510.5625	1620	-594	
42510.5729166667	1836	-810	
42510.5833333333	1944	-945	
42510.59375	1998	-999	
42510.6041666667	1998	-1053	
42510.6145833333	2106	-1053	
42510.625	2268	-1080	
42510.6354166667	2322	-891	
42510.6458333333	2268	-891	
42510.65625	2916	-1593	
42510.6666666667	3078	-1728	
42510.6770833333	3078	-1782	
42510.6875	2268	-945	
42510.6979166667	1620	-270	
42514.375	1080	216	
42514.3854166667	1026	378	
42514.3958333333	1134	378	
42514.40625	1134	702	
42514.4166666667	1080	810	
42514.4270833333	1188	837	
42514.4375	1296	864	
42514.4479166667	1458	756	
42514.4583333333	1566	810	
42514.46875	1620	567	
42514.4791666667	1890	270	
42514.4895833333	2160	162	
42514.5	2160	621	
42514.5104166667	1674	162	
42514.5208333333	1728	189	
42514.53125	1836	81	
42514.5416666667	1782	594	
42514.5520833333	2214	216	
42514.5625	2808	540	
42514.5729166667	2970	378	
42514.5833333333	2052	1296	
42514.59375	1566	1350	
42514.6041666667	2322	594	
42514.6145833333	3132	378	
42514.625	3294	216	
42514.6354166667	2322	648	
42514.6458333333	1782	594	
42514.65625	2862	-486	
42514.6666666667	3348	-216	
42514.6770833333	3402	-216	
42514.6875	3132	54	
42514.6979166667	2862	-351	
42515.4166666667	1458	-594	
42515.4270833333	1458	-432	
42515.4375	1188	-81	
42515.4479166667	1458	-432	
42515.4583333333	1566	-486	
42515.46875	1620	-648	
42515.4791666667	1512	-567	
42515.4895833333	1836	-864	
42515.5	2484	-540	
42515.5104166667	2646	-621	
42515.5208333333	2970	-972	
42515.53125	3240	-1350	
42515.5416666667	3186	-1269	
42515.5520833333	3186	-1242	
42515.5625	3024	-810	
42515.5729166667	2484	-270	
42515.5833333333	2646	-1107	
42515.59375	3240	-1512	
42515.6041666667	3348	-1323	
42515.6145833333	3348	-972	
42515.625	3294	-756	
42515.6354166667	3132	-756	
42515.6458333333	3294	-918	
42515.65625	3348	-945	
42515.6666666667	3186	-621	
42515.6770833333	3240	-756	
42515.6875	3348	-783	
42515.6979166667	3294	-729	
42516.375	1836	-702	
42516.3854166667	1998	-675	
42516.3958333333	2376	-1323	
42516.40625	3132	-2079	
42516.4166666667	3294	-2214	
42516.4270833333	3186	-2160	
42516.4375	2754	-1674	
42516.4479166667	2430	-1134	
42516.4583333333	2484	-1161	
42516.46875	3186	-1890	
42516.4791666667	3294	-2214	
42516.4895833333	2754	-1890	
42516.5	2484	-1620	
42516.5104166667	2754	-1836	
42516.5208333333	3078	-2160	
42516.53125	2808	-1890	
42516.5416666667	2214	-1296	
42516.5520833333	2160	-1323	
42516.5625	2106	-1242	
42516.5729166667	2322	-1512	
42516.5833333333	2484	-1512	
42516.59375	2430	-1458	
42516.6041666667	2268	-1350	
42516.6145833333	2484	-1431	
42516.625	2754	-1674	
42516.6354166667	2160	-1188	
42516.6458333333	1998	-1026	
42516.65625	2484	-1512	
42516.6666666667	2808	-1836	
42516.6770833333	2862	-1890	
42516.6875	2430	-1458	
42516.6979166667	2106	-1134	
42517.375	972	-27	
42517.3854166667	1134	-216	
42517.3958333333	1134	-216	
42517.40625	1296	-324	
42517.4166666667	1512	-486	
42517.4270833333	1512	-513	
42517.4375	1620	-594	
42517.4479166667	1620	-648	
42517.4583333333	1674	-675	
42517.46875	1728	-756	
42517.4791666667	1836	-837	
42517.4895833333	1782	-756	
42517.5	1836	-864	
42517.5104166667	1782	-810	
42517.5208333333	1782	-810	
42517.53125	1782	-810	
42517.5416666667	1728	-756	
42517.5520833333	1674	-648	
42517.5625	1674	-648	
42517.5833333333	1566	-594	
42517.59375	1566	-594	
42517.6041666667	1566	-594	
42517.6145833333	1404	-432	
42517.625	1458	-540	
42517.6354166667	1404	-486	
42517.6458333333	1296	-378	
42517.65625	1350	-378	
42517.6666666667	1350	-405	
42517.6770833333	1242	-243	
42517.6875	1350	-378	
42517.6979166667	1350	-378	
42520.375	810	189	
42520.3854166667	810	270	
42520.3958333333	810	486	
42520.40625	810	486	
42520.4166666667	810	324	
42520.4270833333	810	216	
42520.4375	810	216	
42520.4479166667	810	243	
42520.4583333333	810	297	
42520.46875	810	324	
42520.4791666667	810	324	
42520.4895833333	810	324	
42520.5	864	270	
42520.5104166667	810	405	
42520.5208333333	864	378	
42520.53125	864	378	
42520.5416666667	1026	297	
42520.5520833333	1026	351	
42520.5625	1026	486	
42520.5729166667	1026	675	
42520.5833333333	1026	837	
42520.59375	1026	1026	
42520.6041666667	1134	1242	
42520.6145833333	1026	1242	
42520.625	1026	1323	
42520.6354166667	1134	1458	
42520.6458333333	1134	918	
42520.65625	1296	1512	
42520.6666666667	1566	810	
42520.6770833333	1782	432	
42520.6875	2106	0	
42520.6979166667	2160	-162	
42521.375	1296	-162	
42521.3854166667	1404	-108	
42521.3958333333	1674	-243	
42521.40625	1782	-216	
42521.4166666667	2052	-351	
42521.4270833333	2376	-540	
42521.4375	2754	-918	
42521.4479166667	3294	-1242	
42521.4583333333	3402	-1512	
42521.46875	2322	-189	
42521.4791666667	1620	540	
42521.4895833333	2214	-54	
42521.5	3078	-1134	
42521.5104166667	3402	-1674	
42521.5208333333	2538	-810	
42521.53125	2214	-432	
42521.5416666667	2754	-918	
42521.5520833333	3186	-1296	
42521.5625	3294	-1377	
42521.5729166667	2322	-378	
42521.5833333333	1728	189	
42521.59375	2538	-540	
42521.6041666667	3456	-1026	
42521.6145833333	3726	-1215	
42521.625	3510	-999	
42521.6354166667	3132	-810	
42521.6458333333	2754	-810	
42521.65625	1890	540	
42521.6666666667	1566	648	
42521.6770833333	2484	-297	
42521.6875	3078	-918	
42521.6979166667	2322	-162	
42522.375	918	0	
42522.3854166667	1026	-135	
42522.3958333333	1026	-81	
42522.40625	1026	-54	
42522.4166666667	1296	-297	
42522.4270833333	1188	108	
42522.4375	1242	-54	
42522.4479166667	1728	-324	
42522.4583333333	1782	-270	
42522.46875	1674	243	
42522.4791666667	1458	810	
42522.4895833333	2214	162	
42522.5	2214	81	
42522.5104166667	2106	162	
42522.5208333333	1512	702	
42522.53125	1350	675	
42522.5416666667	2052	-81	
42522.5520833333	2916	-918	
42522.5625	3294	-810	
42522.5729166667	3456	-972	
42522.5833333333	2484	-270	
42522.59375	1782	432	
42522.6041666667	2754	-378	
42522.625	2646	162	
42522.6354166667	1944	594	
42522.6458333333	2430	-1134	
42522.65625	3186	-1836	
42522.6666666667	2970	-1404	
42522.6875	1566	27	
42522.6979166667	2106	-513	
42523.375	1242	-324	
42523.3854166667	1674	-756	
42523.3958333333	1836	-756	
42523.40625	1998	-918	
42523.4166666667	1998	-918	
42523.4270833333	2106	-1026	
42523.4375	2538	-1458	
42523.4479166667	2916	-1836	
42523.4583333333	2862	-1782	
42523.46875	2268	-1188	
42523.4791666667	3078	-1944	
