Date	OADryBulbTemperatureNOAA	ZoneLoadforContainerFPVAV29	
42469.53125	73.676	1944	
42475.6145833333	73.676	6480	
42476.8854166667	73.69	5184	
42465.8229166667	73.712	3888	
42482.8229166667	73.712	5184	
42477.4791666667	73.7323076923077	3240	
42471.5520833333	73.7351724137931	11016	
42478.7708333333	73.799	3888	
42485.4270833333	73.8064516129032	2592	
42488.4166666667	73.81	3240	
42471.5208333333	73.8144186046512	7776	
42463.65625	73.82	-648	
42466.53125	73.82	7128	
42477.6145833333	73.82	648	
42484.6145833333	73.82	3240	
42486.3229166667	73.82	3888	
42463.75	73.835	1296	
42469.5416666667	73.835	648	
42470.8333333333	73.835	3888	
42479.875	73.835	3888	
42486.125	73.835	3888	
42490.9583333333	73.835	3888	
42471.5416666667	73.8748275862069	8424	
42483.84375	73.898	3888	
42487.8854166667	73.898	5184	
42471.53125	73.94	7776	
42471.5833333333	73.94	8424	
42471.59375	73.94	7128	
42471.6041666667	73.94	7776	
42471.6145833333	73.94	7776	
42476.875	73.94	5184	
42486.0729166667	73.94	3888	
42486.0833333333	73.94	3888	
42486.09375	73.94	3888	
42486.1041666667	73.94	3888	
42486.1145833333	73.94	3888	
42486.3333333333	73.94	3888	
42486.34375	73.94	3888	
42486.3541666667	73.94	3888	
42486.3645833333	73.94	3888	
42487.1041666667	73.9865517241379	2592	
42463.6666666667	74.066	0	
42468.5	74.066	6480	
42477.625	74.066	3888	
42486.375	74.066	3888	
42477.8020833333	74.0696	3240	
42479.46875	74.0730434782609	7776	
42463.7395833333	74.084	648	
42470.8229166667	74.084	3888	
42490.9479166667	74.084	3888	
42464.5104166667	74.096	6480	
42469.59375	74.096	3888	
42483.4270833333	74.096	3240	
42476.8645833333	74.1363636363636	3888	
42466.8020833333	74.138	5184	
42468.8020833333	74.138	3888	
42469.6458333333	74.144	1296	
42480.8125	74.144	3888	
42484.5625	74.144	648	
42484.4791666667	74.1684615384615	1944	
42471.8125	74.1757142857143	5184	
42475.8229166667	74.204	3888	
42478.7604166667	74.294	5184	
42465.5	74.297	9720	
42471.625	74.297	7776	
42475.625	74.297	5832	
42490.4166666667	74.297	3888	
42470.4791666667	74.3043902439024	1296	
42464.8125	74.306	4536	
42463.6770833333	74.336	0	
42468.5104166667	74.336	6480	
42477.6354166667	74.336	3888	
42486.3854166667	74.336	3888	
42467.8229166667	74.348	5184	
42481.8229166667	74.348	-2592	
42463.7291666667	74.354	648	
42470.8125	74.354	3888	
42490.9375	74.354	3888	
42478.6041666667	74.402	6480	
42482.4375	74.402	7776	
42487.4791666667	74.402	3888	
42487.09375	74.4055172413793	3888	
42466.5416666667	74.423	6480	
42467.4583333333	74.423	3240	
42479.8645833333	74.492	3888	
42481.6354166667	74.492	6480	
42476.8541666667	74.5045454545455	5184	
42463.6875	74.606	0	
42468.5208333333	74.606	7128	
42477.6458333333	74.606	2592	
42486.3958333333	74.606	3888	
42463.71875	74.624	-648	
42470.8020833333	74.624	3888	
42490.9270833333	74.624	3888	
42483.8333333333	74.663	3888	
42487.875	74.663	5184	
42475.8125	74.699	3888	
42477.7916666667	74.7176	1944	
42485.4375	74.7645161290323	2592	
42478.75	74.789	3240	
42464.5208333333	74.816	6480	
42469.6041666667	74.816	3888	
42483.4375	74.816	3240	
42487.0833333333	74.8244827586207	3888	
42469.6354166667	74.864	1944	
42480.8020833333	74.864	3240	
42484.5520833333	74.864	648	
42476.84375	74.8727272727273	3888	
42463.6979166667	74.876	648	
42468.53125	74.876	6480	
42477.65625	74.876	3240	
42486.40625	74.876	3888	
42471.8020833333	74.8828571428571	3888	
42463.7083333333	74.894	648	
42470.7916666667	74.894	3888	
42490.9166666667	74.894	3888	
42465.8125	74.972	3240	
42482.8125	74.972	3888	
42476.4583333333	75.0061538461539	5184	
42476.8333333333	75.02	4536	
42477.75	75.02	1296	
42477.7604166667	75.02	3240	
42477.7708333333	75.02	1944	
42477.78125	75.02	1296	
42479.4791666667	75.02	6480	
42489.0833333333	75.02	3888	
42489.09375	75.02	3888	
42465.5104166667	75.062	7128	
42471.6354166667	75.062	7776	
42475.6354166667	75.062	5832	
42490.4270833333	75.062	3240	
42486.9895833333	75.092	3240	
42467.8125	75.113	5184	
42481.8125	75.113	-5184	
42479.4895833333	75.12	7128	
42477.6666666667	75.125	3888	
42480.6666666667	75.125	7776	
42486.4166666667	75.125	3888	
42478.7083333333	75.1325	4536	
42477.7395833333	75.14	3888	
42485.9895833333	75.14	3888	
42478.7395833333	75.18	4536	
42475.8020833333	75.194	3888	
42486.9791666667	75.22625	3888	
42468.5416666667	75.251	8424	
42470.78125	75.284	2592	
42476.8229166667	75.284	5184	
42490.90625	75.284	4536	
42489.1041666667	75.2927272727273	3888	
42484.4895833333	75.3107692307692	1944	
42488.4270833333	75.3114285714286	3888	
42477.6770833333	75.35	3888	
42480.6770833333	75.35	7776	
42486.4270833333	75.35	3888	
42466.7916666667	75.353	3888	
42468.7916666667	75.353	3240	
42470.4895833333	75.3580487804878	3240	
42477.7291666667	75.365	3888	
42485.9791666667	75.365	3240	
42485.9479166667	75.3862068965517	5184	
42486.90625	75.3862068965517	3888	
42486.9479166667	75.3862068965517	3888	
42478.6145833333	75.392	6480	
42482.4479166667	75.392	7776	
42487.4895833333	75.392	3888	
42487.8645833333	75.428	3888	
42466.5520833333	75.458	8424	
42467.46875	75.458	3888	
42478.7291666667	75.48	4536	
42481.6458333333	75.482	8424	
42486.96875	75.5075	3240	
42479.8541666667	75.527	3888	
42464.53125	75.536	5184	
42469.6145833333	75.536	1944	
42483.4479166667	75.536	1944	
42485.4479166667	75.541052631579	3240	
42483.8229166667	75.548	3888	
42477.6875	75.575	3240	
42480.6875	75.575	5832	
42486.4375	75.575	3888	
42469.625	75.584	1296	
42480.7916666667	75.584	3888	
42484.5416666667	75.584	648	
42471.7916666667	75.59	3888	
42477.71875	75.59	3888	
42485.96875	75.59	3888	
42475.7916666667	75.689	3888	
42489.1145833333	75.7018181818182	3888	
42468.5520833333	75.746	7776	
42470.7708333333	75.779	3888	
42476.8125	75.779	5184	
42490.8958333333	75.779	3240	
42478.71875	75.78	5832	
42486.9583333333	75.78875	3888	
42477.6979166667	75.8	3888	
42480.6979166667	75.8	5832	
42486.4479166667	75.8	3888	
42477.7083333333	75.815	3888	
42485.9583333333	75.815	3888	
42465.5208333333	75.827	7128	
42471.6458333333	75.827	7776	
42475.6458333333	75.827	4536	
42490.4375	75.827	1296	
42464.8020833333	75.836	3888	
42485.9375	75.851724137931	3888	
42486.8958333333	75.851724137931	3888	
42486.9375	75.851724137931	4536	
42467.8020833333	75.878	3888	
42481.8020833333	75.878	-5832	
42471.7395833333	75.92	5832	
42471.75	75.92	5832	
42471.7604166667	75.92	4536	
42471.7708333333	75.92	3240	
42471.78125	75.92	5184	
42478.625	75.92	6480	
42478.6354166667	75.92	6480	
42478.6458333333	75.92	6480	
42478.65625	75.92	6480	
42478.6666666667	75.92	6480	
42478.6770833333	75.92	6480	
42478.6875	75.92	6480	
42478.6979166667	75.92	6480	
42484.5	75.92	648	
42484.5104166667	75.92	648	
42484.5208333333	75.92	648	
42484.53125	75.92	648	
42485.4583333333	75.92	2592	
42464.5416666667	76.046	6480	
42480.7083333333	76.046	5832	
42489.125	76.046	3888	
42479.5	76.0503448275862	6480	
42468.78125	76.064	3888	
42471.6979166667	76.064	7776	
42480.78125	76.064	3888	
42488.9895833333	76.064	3888	
42470.5	76.172	2592	
42482.4583333333	76.172	6480	
42483.4583333333	76.172	2592	
42486.4583333333	76.172	3888	
42487.5	76.172	2592	
42487.8541666667	76.193	3888	
42466.78125	76.208	5184	
42475.78125	76.208	3888	
42465.8020833333	76.232	5184	
42482.8020833333	76.232	3888	
42468.5625	76.241	8424	
42470.7604166667	76.274	3888	
42476.8020833333	76.274	5184	
42490.8854166667	76.274	5184	
42464.5520833333	76.316	6480	
42480.71875	76.316	5832	
42489.1354166667	76.316	3888	
42485.9270833333	76.3172413793103	3888	
42486.8854166667	76.3172413793103	5184	
42486.9270833333	76.3172413793103	3888	
42479.5104166667	76.3296551724138	6480	
42476.46875	76.3336170212766	3888	
42468.7708333333	76.334	3888	
42471.6875	76.334	7776	
42480.7708333333	76.334	3888	
42488.9791666667	76.334	3888	
42488.4375	76.4042857142857	3240	
42471.7083333333	76.4413793103448	6480	
42481.65625	76.472	9720	
42466.5625	76.493	8424	
42467.4791666667	76.493	3240	
42483.8125	76.538	3888	
42479.84375	76.562	5184	
42464.5625	76.586	6480	
42480.7291666667	76.586	4536	
42489.1458333333	76.586	3888	
42465.53125	76.592	5832	
42471.65625	76.592	7128	
42475.65625	76.592	4536	
42490.4479166667	76.592	1296	
42468.7604166667	76.604	3240	
42471.6770833333	76.604	7776	
42480.7604166667	76.604	3888	
42488.96875	76.604	3888	
42479.5208333333	76.6089655172414	6480	
42467.7916666667	76.643	3888	
42481.7916666667	76.643	-5184	
42470.5104166667	76.712	648	
42482.46875	76.712	6480	
42483.46875	76.712	2592	
42486.46875	76.712	3888	
42487.5104166667	76.712	3888	
42468.5729166667	76.736	8424	
42466.7708333333	76.748	4536	
42475.7708333333	76.748	3888	
42471.7291666667	76.7507692307692	5832	
42470.75	76.769	3888	
42476.7916666667	76.769	5184	
42490.875	76.769	4536	
42485.9166666667	76.7827586206897	3888	
42486.875	76.7827586206897	5184	
42486.9166666667	76.7827586206897	3888	
42464.5729166667	76.856	6480	
42480.7395833333	76.856	4536	
42489.15625	76.856	3888	
42468.75	76.874	4536	
42471.6666666667	76.874	7776	
42480.75	76.874	3240	
42488.9583333333	76.874	4536	
42479.53125	76.888275862069	8424	
42487.84375	76.958	3888	
42468.5833333333	77	10368	
42468.59375	77	7776	
42468.6041666667	77	9072	
42468.6145833333	77	9072	
42468.7083333333	77	5832	
42468.71875	77	3888	
42468.7291666667	77	5832	
42468.7395833333	77	4536	
42475.6666666667	77	4536	
42475.6770833333	77	4536	
42475.6875	77	3888	
42475.6979166667	77	3240	
42479.5416666667	77	9720	
42489.28125	77	3888	
42489.2916666667	77	3888	
42489.3020833333	77	3888	
42489.3125	77	3888	
42489.3229166667	77	3888	
42489.3333333333	77	3888	
42489.34375	77	3888	
42489.3541666667	77	3888	
42489.3645833333	77	3888	
42489.9791666667	77	3888	
42489.9895833333	77	3240	
42476.4791666667	77.0229787234043	3888	
42489.96875	77.0469565217391	3888	
42475.7083333333	77.126	3888	
42481.6666666667	77.126	9720	
42489.1666666667	77.142641509434	3888	
42476.78125	77.144	5184	
42481.78125	77.144	-5184	
42485.46875	77.144	3888	
42488.9479166667	77.144	3888	
42489.2708333333	77.1506976744186	3888	
42464.5833333333	77.231	7128	
42468.625	77.231	9072	
42489.375	77.231	4536	
42470.5208333333	77.252	648	
42482.4791666667	77.252	6480	
42483.4791666667	77.252	3240	
42486.4791666667	77.252	3888	
42487.5208333333	77.252	3888	
42468.6979166667	77.264	7128	
42470.7395833333	77.264	1296	
42485.90625	77.264	3888	
42486.8645833333	77.264	3888	
42466.7604166667	77.288	5184	
42475.7604166667	77.288	3888	
42465.5416666667	77.357	7128	
42490.4583333333	77.357	3240	
42464.7916666667	77.366	3888	
42475.71875	77.396	3888	
42481.6770833333	77.396	7776	
42476.7708333333	77.414	3888	
42481.7708333333	77.414	-3888	
42488.9375	77.414	3888	
42489.1770833333	77.4483018867925	3888	
42465.7916666667	77.492	4536	
42482.7916666667	77.492	3888	
42488.4479166667	77.4971428571429	3888	
42489.2604166667	77.5274418604651	2592	
42466.5729166667	77.528	9072	
42467.4895833333	77.528	3888	
42483.8020833333	77.528	3888	
42490.8645833333	77.528	3888	
42479.5520833333	77.5321739130435	11016	
42471.71875	77.5586206896552	5832	
42479.8333333333	77.597	3240	
42475.7291666667	77.666	4536	
42481.6875	77.666	7128	
42467.78125	77.672	3888	
42476.7604166667	77.684	5184	
42481.7604166667	77.684	-2592	
42488.9270833333	77.684	4536	
42476.4895833333	77.7123404255319	4536	
42487.8333333333	77.723	3888	
42464.59375	77.726	6480	
42468.6354166667	77.726	7776	
42489.3854166667	77.726	4536	
42489.9583333333	77.7513043478261	3888	
42489.1875	77.7539622641509	3888	
42468.6875	77.759	7128	
42470.7291666667	77.759	2592	
42485.8958333333	77.759	3888	
42486.8541666667	77.759	5184	
42470.53125	77.792	648	
42482.4895833333	77.792	6480	
42483.4895833333	77.792	1944	
42486.4895833333	77.792	3888	
42487.53125	77.792	3888	
42466.75	77.828	4536	
42475.75	77.828	3888	
42489.25	77.9041860465116	3888	
42475.7395833333	77.936	3888	
42481.6979166667	77.936	7776	
42476.75	77.954	5184	
42481.75	77.954	-1944	
42488.9166666667	77.954	5184	
42489.1979166667	78.0596226415094	3888	
42476.7083333333	78.08	5184	
42476.71875	78.08	5184	
42476.7291666667	78.08	5184	
42476.7395833333	78.08	5184	
42481.7083333333	78.08	6480	
42481.71875	78.08	7776	
42481.7291666667	78.08	5832	
42481.7395833333	78.08	648	
42482.5	78.08	8424	
42482.5104166667	78.08	11016	
42482.5208333333	78.08	11016	
42482.53125	78.08	11016	
42483.5	78.08	648	
42483.5104166667	78.08	648	
42483.5208333333	78.08	648	
42483.53125	78.08	648	
42485.4791666667	78.08	1944	
42485.4895833333	78.08	2592	
42489.2083333333	78.08	3888	
42489.21875	78.08	3888	
42489.2291666667	78.08	3888	
42489.2395833333	78.08	3888	
42489.875	78.08	5184	
42489.8854166667	78.08	5184	
42489.8958333333	78.08	3888	
42489.90625	78.08	3888	
42489.9166666667	78.08	3888	
42489.9270833333	78.08	5184	
42489.9375	78.08	3888	
42489.9479166667	78.08	3888	
42465.5520833333	78.122	6480	
42490.46875	78.122	3240	
42466.5833333333	78.185	9072	
42467.5	78.185	3888	
42470.5416666667	78.185	648	
42476.625	78.185	5184	
42482.5416666667	78.185	10368	
42483.5416666667	78.185	648	
42466.7395833333	78.2	4536	
42476.6979166667	78.2	5184	
42479.8229166667	78.2	5184	
42482.78125	78.2	3888	
42488.90625	78.2	5184	
42489.8645833333	78.2	3888	
42464.6041666667	78.221	7128	
42468.6458333333	78.221	7776	
42489.3958333333	78.221	6480	
42468.6770833333	78.254	10368	
42470.71875	78.254	2592	
42485.8854166667	78.254	5184	
42486.84375	78.254	3888	
42476.5	78.311	5184	
42487.5416666667	78.311	3888	
42465.78125	78.344	3240	
42466.59375	78.41	11016	
42467.5104166667	78.41	3888	
42470.5520833333	78.41	648	
42476.6354166667	78.41	5184	
42482.5520833333	78.41	10368	
42483.5520833333	78.41	1296	
42466.7291666667	78.425	6480	
42476.6875	78.425	3888	
42479.8125	78.425	5184	
42482.7708333333	78.425	5184	
42488.8958333333	78.425	3888	
42489.8541666667	78.425	5184	
42476.6145833333	78.464	4536	
42486.5	78.4832	3888	
42483.7916666667	78.518	3888	
42490.8541666667	78.518	3888	
42479.5625	78.53	7776	
42488.4583333333	78.542	3888	
42485.5	78.56	3888	
42487.8229166667	78.608	3888	
42466.6041666667	78.635	9072	
42467.5208333333	78.635	5832	
42470.5625	78.635	648	
42476.6458333333	78.635	5184	
42482.5625	78.635	10368	
42483.5625	78.635	1296	
42466.71875	78.65	6480	
42476.6770833333	78.65	5184	
42479.8020833333	78.65	3888	
42482.7604166667	78.65	3888	
42488.8854166667	78.65	4536	
42489.84375	78.65	4536	
42464.6145833333	78.716	6480	
42468.65625	78.716	7776	
42489.40625	78.716	5832	
42468.6666666667	78.749	9072	
42470.7083333333	78.749	3888	
42485.875	78.749	4536	
42486.8333333333	78.749	3888	
42476.5104166667	78.806	4536	
42487.5520833333	78.806	3888	
42489.8229166667	78.8284210526316	5184	
42464.7708333333	78.839	4536	
42465.7708333333	78.839	3888	
42466.6145833333	78.86	7776	
42467.53125	78.86	5832	
42470.5729166667	78.86	648	
42476.65625	78.86	5184	
42482.5729166667	78.86	7128	
42483.5729166667	78.86	648	
42466.7083333333	78.875	6480	
42476.6666666667	78.875	3888	
42479.7916666667	78.875	3888	
42482.75	78.875	3240	
42488.875	78.875	5184	
42489.8333333333	78.875	5184	
42465.5625	78.887	6480	
42490.4791666667	78.887	2592	
42489.8125	78.8994736842105	3888	
42467.7708333333	78.932	3240	
42489.8020833333	78.9705263157895	5184	
42464.625	78.98	7128	
42464.6354166667	78.98	6480	
42464.6458333333	78.98	6480	
42464.65625	78.98	6480	
42489.4166666667	78.98	5832	
42489.7708333333	79.0781818181818	5184	
42464.6666666667	79.106	6480	
42466.625	79.106	7776	
42470.5833333333	79.106	1296	
42482.5833333333	79.106	7128	
42483.5833333333	79.106	3888	
42466.6979166667	79.124	6480	
42479.6979166667	79.124	8424	
42482.7395833333	79.124	3240	
42483.78125	79.124	3888	
42485.8645833333	79.124	3888	
42476.6041666667	79.184	4536	
42479.7083333333	79.211	7776	
42479.78125	79.244	5184	
42486.8229166667	79.244	5184	
42488.8645833333	79.244	3888	
42476.5208333333	79.301	3888	
42487.5625	79.301	2592	
42464.7604166667	79.334	5184	
42465.7604166667	79.334	4536	
42467.5416666667	79.337	5832	
42486.5104166667	79.3472	3888	
42464.6770833333	79.376	7128	
42466.6354166667	79.376	7128	
42470.59375	79.376	1296	
42482.59375	79.376	7128	
42483.59375	79.376	2592	
42470.6979166667	79.388	3888	
42466.6875	79.394	6480	
42479.6875	79.394	8424	
42482.7291666667	79.394	4536	
42483.7708333333	79.394	3888	
42485.8541666667	79.394	5184	
42490.84375	79.508	5184	
42479.5729166667	79.5278260869565	7776	
42488.46875	79.532	3888	
42485.5104166667	79.5885714285714	1944	
42487.8125	79.598	3888	
42464.6875	79.646	6480	
42466.6458333333	79.646	6480	
42470.6041666667	79.646	1296	
42482.6041666667	79.646	7128	
42483.6041666667	79.646	1944	
42489.78125	79.6485714285714	4536	
42465.5729166667	79.652	6480	
42490.4895833333	79.652	3888	
42466.6770833333	79.664	6480	
42479.6770833333	79.664	7776	
42482.71875	79.664	4536	
42483.7604166667	79.664	3888	
42485.84375	79.664	3888	
42489.7916666667	79.682	5184	
42479.71875	79.706	7128	
42479.7708333333	79.739	3240	
42486.8125	79.739	3888	
42488.8541666667	79.739	3888	
42476.53125	79.796	3888	
42487.5729166667	79.796	4536	
42489.7604166667	79.8145454545455	3888	
42464.75	79.829	4536	
42465.75	79.829	4536	
42476.59375	79.904	5184	
42466.65625	79.916	7776	
42470.6145833333	79.916	3888	
42482.6145833333	79.916	7776	
42483.6145833333	79.916	3888	
42466.6666666667	79.934	7776	
42479.6666666667	79.934	7776	
42482.7083333333	79.934	4536	
42483.75	79.934	3888	
42485.8333333333	79.934	3888	
42464.7083333333	80.06	6480	
42464.7291666667	80.06	5832	
42464.7395833333	80.06	4536	
42465.5833333333	80.06	6480	
42465.59375	80.06	6480	
42465.6041666667	80.06	7776	
42465.6145833333	80.06	6480	
42482.625	80.06	7776	
42482.6354166667	80.06	8424	
42482.6458333333	80.06	11016	
42482.65625	80.06	8424	
42482.6666666667	80.06	7128	
42482.6770833333	80.06	6480	
42482.6875	80.06	5832	
42482.6979166667	80.06	5832	
42483.625	80.06	1296	
42483.6354166667	80.06	3240	
42483.6458333333	80.06	3240	
42483.65625	80.06	2592	
42489.4270833333	80.06	7128	
42489.75	80.06	5184	
42467.5520833333	80.102	7128	
42470.6875	80.153	2592	
42465.625	80.165	6480	
42476.5416666667	80.165	4536	
42479.5833333333	80.165	7776	
42483.6666666667	80.165	3888	
42490.5	80.165	3888	
42465.7395833333	80.18	5832	
42479.65625	80.18	7776	
42483.7395833333	80.18	4536	
42467.7604166667	80.192	3240	
42479.7291666667	80.201	5832	
42486.5208333333	80.2112	3888	
42479.7604166667	80.234	4536	
42486.8020833333	80.234	3888	
42488.84375	80.234	3888	
42470.625	80.291	2592	
42487.5833333333	80.291	3888	
42489.4375	80.3511764705882	7128	
42465.6354166667	80.39	7128	
42476.5520833333	80.39	3888	
42479.59375	80.39	7128	
42483.6770833333	80.39	3888	
42490.5104166667	80.39	2592	
42465.7291666667	80.405	5832	
42479.6458333333	80.405	7776	
42483.7291666667	80.405	3888	
42485.8229166667	80.444	3888	
42490.8333333333	80.498	3888	
42488.4791666667	80.522	3888	
42487.8020833333	80.588	3888	
42465.6458333333	80.615	6480	
42476.5625	80.615	3888	
42479.6041666667	80.615	6480	
42483.6875	80.615	3888	
42490.5208333333	80.615	3888	
42485.5208333333	80.6171428571429	3888	
42476.5833333333	80.624	5184	
42465.71875	80.63	7776	
42479.6354166667	80.63	7776	
42483.71875	80.63	3888	
42479.7395833333	80.696	5832	
42479.75	80.729	5832	
42486.7916666667	80.729	3888	
42488.8333333333	80.729	3888	
42489.4479166667	80.7482352941176	7776	
42489.7395833333	80.78	5184	
42470.6354166667	80.786	1944	
42487.59375	80.786	4536	
42465.65625	80.84	6480	
42476.5729166667	80.84	3888	
42479.6145833333	80.84	6480	
42483.6979166667	80.84	3888	
42490.53125	80.84	3888	
42465.7083333333	80.855	7776	
42479.625	80.855	6480	
42483.7083333333	80.855	3888	
42467.5625	80.867	8424	
42470.6770833333	80.918	2592	
42465.6666666667	80.96	6480	
42465.6770833333	80.96	6480	
42465.6875	80.96	6480	
42465.6979166667	80.96	6480	
42485.53125	80.96	3888	
42489.7291666667	80.9884210526316	5184	
42485.8125	81.164	5184	
42485.5416666667	81.191	2592	
42490.5416666667	81.191	1296	
42486.5520833333	81.268	3888	
42470.6458333333	81.281	1296	
42487.6041666667	81.281	3888	
42488.8229166667	81.368	3888	
42490.8229166667	81.368	3888	
42486.53125	81.3714285714286	3888	
42489.71875	81.4147368421053	3888	
42467.75	81.452	4536	
42486.78125	81.488	3888	
42488.4895833333	81.512	3888	
42487.7916666667	81.578	3888	
42467.5729166667	81.632	8424	
42489.4583333333	81.6472727272727	4536	
42470.6666666667	81.683	3888	
42485.5520833333	81.686	2592	
42490.5520833333	81.686	3888	
42470.65625	81.776	3888	
42487.6145833333	81.776	3888	
42489.7083333333	81.8410526315789	5184	
42485.8020833333	81.884	4536	
42486.5625	81.928	3888	
42467.7083333333	82.04	6480	
42467.71875	82.04	5832	
42467.7291666667	82.04	5832	
42467.7395833333	82.04	5832	
42486.5416666667	82.04	3888	
42488.8125	82.133	5184	
42490.8125	82.133	3888	
42467.5833333333	82.145	8424	
42487.625	82.145	3888	
42467.6979166667	82.16	7128	
42487.78125	82.16	3888	
42485.5625	82.181	3888	
42490.5625	82.181	3888	
42488.5	82.271	3888	
42467.59375	82.37	8424	
42487.6354166667	82.37	3888	
42467.6875	82.385	7128	
42487.7708333333	82.385	3888	
42486.7708333333	82.478	5184	
42489.4895833333	82.4875675675676	3888	
42486.5729166667	82.588	3888	
42467.6041666667	82.595	11016	
42487.6458333333	82.595	3888	
42485.7916666667	82.604	3888	
42467.6770833333	82.61	7776	
42487.7604166667	82.61	3888	
42489.6979166667	82.64	5184	
42485.5729166667	82.676	3888	
42490.5729166667	82.676	2592	
42489.4791666667	82.7064864864865	3240	
42488.5104166667	82.766	3888	
42467.6145833333	82.82	11016	
42487.65625	82.82	3888	
42467.6666666667	82.835	7776	
42487.75	82.835	3888	
42488.8020833333	82.898	5184	
42490.8020833333	82.898	3888	
42489.46875	82.9254054054054	4536	
42467.625	82.94	10368	
42467.6354166667	82.94	7776	
42467.6458333333	82.94	7776	
42467.65625	82.94	7776	
42487.6666666667	82.94	3888	
42487.6770833333	82.94	3888	
42487.6875	82.94	3888	
42487.6979166667	82.94	3888	
42487.7083333333	82.94	3888	
42487.71875	82.94	3888	
42487.7291666667	82.94	5184	
42487.7395833333	82.94	3888	
42489.5	82.94	3888	
42489.5104166667	82.94	3240	
42489.5208333333	82.94	3888	
42489.53125	82.94	3888	
42490.5833333333	83.066	3888	
42486.5833333333	83.171	3888	
42489.6875	83.1875	5184	
42488.5208333333	83.261	3888	
42489.5416666667	83.2686956521739	3888	
42485.5833333333	83.297	3888	
42490.59375	83.336	3888	
42485.78125	83.348	3888	
42486.7604166667	83.468	3888	
42489.6770833333	83.525	5184	
42490.6041666667	83.606	3888	
42488.7916666667	83.663	3888	
42490.7916666667	83.663	3888	
42486.59375	83.666	4536	
42488.53125	83.756	3888	
42489.6666666667	83.8625	3888	
42490.6145833333	83.876	2592	
42489.5520833333	83.9730434782609	5184	
42489.5625	84.02	3888	
42489.5729166667	84.02	4536	
42490.625	84.02	3888	
42490.6354166667	84.02	3888	
42490.6458333333	84.02	4536	
42490.65625	84.02	3888	
42485.59375	84.062	3888	
42485.7708333333	84.113	3888	
42490.78125	84.14	3888	
42486.6041666667	84.161	3888	
42488.5416666667	84.251	4536	
42489.5833333333	84.251	3888	
42490.6666666667	84.251	3888	
42488.78125	84.284	3888	
42489.65625	84.284	3888	
42490.7708333333	84.365	3888	
42486.75	84.458	3888	
42490.7604166667	84.59	4536	
42486.6145833333	84.656	3888	
42488.5520833333	84.746	3888	
42489.59375	84.746	5832	
42490.6770833333	84.746	3888	
42488.7708333333	84.779	3888	
42489.6458333333	84.779	5184	
42490.75	84.815	3888	
42485.6041666667	84.827	3888	
42485.7604166667	84.878	3888	
42486.625	84.92	3888	
42486.6354166667	84.92	3888	
42486.6458333333	84.92	4536	
42486.65625	84.92	3888	
42486.6666666667	84.92	3888	
42486.6770833333	84.92	3888	
42486.6875	84.92	5832	
42486.6979166667	84.92	3888	
42486.7083333333	84.92	3888	
42486.71875	84.92	3888	
42486.7291666667	84.92	4536	
42486.7395833333	84.92	4536	
42490.7395833333	85.064	3888	
42488.5625	85.241	2592	
42489.6041666667	85.241	3888	
42490.6875	85.241	3888	
42488.7604166667	85.274	3888	
42489.6354166667	85.274	5184	
42490.7291666667	85.334	3888	
42485.6145833333	85.592	3888	
42490.71875	85.604	3888	
42485.75	85.643	3888	
42488.5729166667	85.736	3888	
42489.6145833333	85.736	3888	
42490.6979166667	85.736	4536	
42488.75	85.769	5184	
42489.625	85.769	3888	
42490.7083333333	85.874	3888	
42485.625	86.126	3888	
42488.5833333333	86.126	3888	
42485.7395833333	86.144	3888	
42488.7395833333	86.144	3888	
42485.6354166667	86.396	4536	
42488.59375	86.396	3888	
42485.7291666667	86.414	3888	
42488.7291666667	86.414	3888	
42485.6458333333	86.666	3888	
42488.6041666667	86.666	3888	
42485.71875	86.684	3888	
42488.71875	86.684	3888	
42485.65625	86.936	3888	
42488.6145833333	86.936	3888	
42485.7083333333	86.954	3888	
42488.7083333333	86.954	3888	
42485.6666666667	87.08	3888	
42485.6770833333	87.08	4536	
42485.6875	87.08	3888	
42485.6979166667	87.08	3888	
42488.625	87.08	4536	
42488.6354166667	87.08	3888	
42488.6458333333	87.08	4536	
42488.65625	87.08	4536	
42488.6666666667	87.08	3888	
42488.6770833333	87.08	3888	
42488.6875	87.08	3888	
42488.6979166667	87.08	4536	
