Date	OADryBulbTemperatureNOAA	AHU12MixedAirTemp	MixedAirTempPredictionforContainerAHU12
42537.0833333333	77	50.91	54.055
42537.09375	77	50.64	54.055
42537.1041666667	77	50.64	53.95
42537.1145833333	77	50.64	53.95
42537.125	77	50.72	53.95
42537.1354166667	77.0276923076923	50.74	53.95
42537.1458333333	77.4430769230769	50.63	53.95
42537.15625	77.8584615384615	50.57	52.08
42537.1666666667	78.08	50.52	52.07
42537.1770833333	78.08	50.49	52.06
42537.1875	78.08	50.47	52.04
42537.1979166667	78.08	50.47	52.02
42537.2083333333	78.08	50.47	52.02
42537.21875	78.08	50.5	52.015
42537.2291666667	78.08	50.5	52.02
42537.2395833333	78.08	50.46	52.02
42537.25	78.08	50.44	52.04
42537.2604166667	78.08	68.28	67.89
42537.2708333333	78.08	67.38	68.04
42537.28125	78.08	67.09	68.61
42537.2916666667	78.08	67.45	69.1
42537.3020833333	78.3425	69.69	69.57
42537.3125	78.905	70.06	69.63
42537.3229166667	78.98	69.64	69.665
42537.3333333333	79.5615384615385	69.51	69.7
42537.34375	80.06	69.71	69.72
42537.3541666667	80.9547058823529	69.91	69.735
42537.3645833333	81.9870588235294	69.59	69.465
42537.375	82.37	69.11	69.54
42537.3854166667	83.0771428571429	69.58	69.55
42537.3958333333	83.7842857142857	69.91	69.71
42537.40625	84.8381818181818	69.87	69.86
42537.4166666667	84.377	69.42	69.86
42537.4270833333	85.142	69.5	69.86
42537.4375	85.907	69.88	69.86
42537.4479166667	86.672	69.87	69.86
42537.4583333333	87.311	69.74	69.86
42537.46875	87.806	69.57	69.89
42537.4791666667	88.301	69.73	69.92
42537.4895833333	88.796	69.86	69.88
42537.5	89.165	69.99	69.94
42537.5104166667	89.39	69.91	70.09
42537.5208333333	89.615	69.72	70.025
42537.53125	89.84	69.79	69.84
42537.5416666667	90.191	69.86	69.67
42537.5520833333	90.686	69.87	69.785
42537.5625	91.181	69.84	69.91
42537.5729166667	91.676	69.7	69.91
42537.5833333333	92.171	69.85	74.5800018310547
42537.59375	92.666	69.86	74.5800018310547
42537.6041666667	93.161	69.87	74.8450012207032
42537.6145833333	93.656	69.76	74.9100036621094
42537.625	93.92	69.32	74.9100036621094
42537.6354166667	93.92	69.42	74.6549987792969
42537.6458333333	93.92	69.69	74.5800018310547
42537.65625	93.92	69.46	74.4599990844727
42537.6666666667	93.92	69.16	74.310001373291
42537.6770833333	93.92	69.28	74.2400016784668
42537.6875	93.92	69.59	74.2400016784668
42537.6979166667	93.92	69.18	74.2200012207031
42537.7083333333	93.92	68.84	74.1800003051758
42537.71875	93.92	69.02	74.1800003051758
42537.7291666667	93.92	69.22	74.1800003051758
42537.7395833333	93.92	69.04	74.1800003051758
42537.75	93.689	68.86	74.1399993896484
42537.7604166667	93.194	67.95	74.1349983215332
42537.7708333333	92.699	68.39	74.129997253418
42537.78125	92.204	68.47	74.0400009155273
42537.7916666667	91.604	68.8	nan
42537.8020833333	90.884	69.04	nan
42537.8125	90.164	69.02	nan
42537.8229166667	89.444	69.29	nan
42537.8333333333	88.577	69.52	nan
42537.84375	87.542	69.49	nan
42537.8541666667	86.507	69.42	nan
42537.8645833333	85.472	69.54	nan
42537.875	84.815	60.5	nan
42537.8854166667	84.59	55.29	nan
42537.8958333333	84.365	53.67	nan
42537.90625	84.14	53.04	nan
42537.9166666667	83.894	52.8	nan
42537.9270833333	83.624	52.72	nan
42537.9375	83.354	52.56	nan
42537.9479166667	83.084	52.63	nan
42537.9583333333	82.604	52.47	nan
42537.96875	81.884	52.22	nan
42537.9791666667	81.164	52.09	nan
42537.9895833333	80.444	52.05	nan
42538	79.934	nan	64.1750030517579
42538.0104166667	79.664	nan	64.1900024414063
42538.0208333333	79.394	nan	64.1900024414063
42538.03125	79.124	nan	59.9599990844727
42538.0416666667	78.749	nan	64.1999969482422
42538.0520833333	78.254	52.32	59.939998626709
42538.0625	77.759	52.47	56.68
42538.0729166667	77.264	52.32	56.68
42538.0833333333	77	51.84	56.68
42538.09375	77	51.48	56.68
42538.1041666667	77	51.17	56.865
42538.1145833333	77	54.04	58.414999923706
42538.125	77	65.34	59.9149990081787
42538.1354166667	77	68.81	59.9249992370605
42538.1458333333	77	70.88	59.939998626709
42538.15625	77	72.24	59.939998626709
42538.1666666667	77	73.09	59.939998626709
42538.1770833333	76.0030769230769	73.78	59.9599990844727
42538.1875	75.5794594594595	74.29	59.9549999237061
42538.1979166667	75.2145945945946	74.7	58.6000003814698
42538.2083333333	75.02	75.02	59.9500007629395
42538.21875	75.02	75.23	59.9799995422363
42538.2291666667	75.02	75.48	60.0699996948242
42538.2395833333	75.02	75.59	60.4500007629395
42538.25	75.02	75.7	65.7549983215332
42538.2604166667	75.4057142857143	75.52	67.59
42538.2708333333	75.8878571428571	74.96	68.61
42538.28125	75.92	74.84	69.225
42538.2916666667	75.92	74.94	69.35
42538.3020833333	76.4436363636364	74.99	69.39
42538.3125	77.4254545454545	74.99	69.35
42538.3229166667	78.4072727272727	74.69	69.255
42538.3333333333	78.605	74.68	69.35
42538.34375	79.52	74.97	69.35
42538.3541666667	80.06	75.17	69.385
42538.3645833333	80.4061538461538	72.81	69.28
42538.375	81.317	70.72	69.28
42538.3854166667	82.082	70.65	69.225
42538.3958333333	82.847	70.78	69.28
42538.40625	83.612	70.61	69.47
42538.4166666667	84.2	70.49	69.555
42538.4270833333	84.5857142857143	70.43	69.6
42538.4375	85.0139130434783	70.39	69.6
42538.4479166667	85.7182608695652	70.5	69.73
42538.4583333333	86	70.66	69.71
42538.46875	86	70.77	69.655
42538.4791666667	86	70.49	69.655
42538.4895833333	86.2945454545455	70.42	69.71
42538.5	87.08	70.46	69.71
42538.5104166667	87.6403773584906	70.32	69.54
42538.5208333333	88.2007547169811	70.01	73.8399963378906
42538.53125	88.7611320754717	69.94	73.6900024414063
42538.5416666667	89.291	70.07	73.6900024414063
42538.5520833333	89.786	70.02	71.6500012207032
42538.5625	90.281	69.51	73.6900024414063
42538.5729166667	90.776	69.46	73.5800018310547
42538.5833333333	91.271	69.89	71.4850003051758
42538.59375	91.766	69.89	69.66
42538.6041666667	92.261	69.64	69.585
42538.6145833333	92.756	69.3	69.585
42538.625	93.02	69.72	69.315
42538.6354166667	93.02	69.74	69.26
42538.6458333333	93.02	69.29	69.26
42538.65625	93.02	69.17	69.26
42538.6666666667	93.125	69.6	69.46
42538.6770833333	93.35	69.67	73.0899963378906
42538.6875	93.575	69.39	73.0899963378906
42538.6979166667	93.8	69.16	71.3850007629395
42538.7083333333	93.92	69.09	nan
42538.71875	93.92	69.37	nan
42538.7291666667	93.92	69.44	nan
42538.7395833333	93.92	69.46	nan
42538.75	93.689	69.62	73.6500015258789
42538.7604166667	93.194	67.66	73.1949996948242
42538.7708333333	92.699	67.47	73.5150032043457
42538.78125	92.204	67.57	73.71000289917
42538.7916666667	91.709	67.59	nan
42538.8020833333	91.214	67.71	nan
42538.8125	90.719	67.86	nan
42538.8229166667	90.224	67.88	nan
42538.8333333333	89.498	68.58	nan
42538.84375	88.508	69.13	nan
42538.8541666667	87.518	69.05	nan
42538.8645833333	86.528	69.08	nan
42538.875	85.769	60.44	62.96
42538.8854166667	85.274	56.1	60.915
42538.8958333333	84.779	54.28	58.92
42538.90625	84.284	53.15	54.89
42538.9166666667	83.894	52.37	53.9
42538.9270833333	83.624	52.15	53.295
42538.9375	83.354	52.19	53.19
42538.9479166667	83.084	52.32	53.12
42538.9583333333	82.835	52.33	53.12
42538.96875	82.61	52.31	53.12
42538.9791666667	82.385	52.46	53.12
42538.9895833333	82.16	nan	53.12
42539	81.809	nan	55.8849996948242
42539.0104166667	81.314	nan	55.8799996948242
42539.0208333333	80.819	nan	58.6599998474121
42539.03125	80.324	nan	64.015
42539.0416666667	79.934	nan	64.3
42539.0520833333	79.664	69.05	64.05
42539.0625	79.394	69.09	63.98
42539.0729166667	79.124	68.88	63.975
42539.0833333333	78.875	68.69	63.975
42539.09375	78.65	68.69	63.975
42539.1041666667	78.425	68.55	63.9
42539.1145833333	78.2	68.61	63.74
42539.125	77.954	68.59	63.77
42539.1354166667	77.684	68.54	63.77
42539.1458333333	77.414	68.54	63.71
42539.15625	77.144	68.52	63.71
42539.1666666667	76.874	68.51	74.6549987792968
42539.1770833333	76.604	68.59	74.689998626709
42539.1875	76.334	68.55	74.7200012207032
42539.1979166667	76.064	68.52	74.7300033569336
42539.2083333333	76.046	68.59	74.7300033569336
42539.21875	76.316	68.55	75
42539.2291666667	76.586	68.55	75.0299987792969
42539.2395833333	76.856	68.62	75.0349998474121
42539.25	76.055	68.54	75.0249977111817
42539.2604166667	76.2224	68.56	75.0299987792969
42539.2708333333	76.5464	68.57	75.0299987792969
42539.28125	76.8704	68.54	75.0249977111817
42539.2916666667	77	68.59	63.24
42539.3020833333	77.2068085106383	68.64	63.32
42539.3125	77.5514893617021	68.65	63.46
42539.3229166667	77.896170212766	68.84	63.55
42539.3333333333	78.08	68.83	63.565
42539.34375	78.512	68.91	63.55
42539.3541666667	79.1384	69.03	63.55
42539.3645833333	80.3264	68.95	63.55
42539.375	81.6894736842105	58.97	56.72
42539.3854166667	83.0190243902439	54.31	53.32
42539.3958333333	83.4141463414634	53.02	53.11
42539.40625	83.8092682926829	52.44	52.83
42539.4166666667	84.02	52.2	52.76
42539.4270833333	84.02	52.13	52.76
42539.4375	84.02	52.06	52.745
42539.4479166667	85.9142857142857	52.06	52.73
42539.4583333333	87.185	51.99	52.77
42539.46875	87.41	51.97	52.77
42539.4791666667	87.635	51.92	52.915
42539.4895833333	87.86	51.95	53.06
42539.5	87.98	51.94	53.06
42539.5104166667	87.98	51.98	53.09
42539.5208333333	87.98	51.97	53.12
42539.53125	87.98	51.98	53.21
42539.5416666667	88.211	51.98	53.22
42539.5520833333	88.706	51.95	53.24
42539.5625	89.201	52.04	53.27
42539.5729166667	89.696	52.13	53.27
42539.5833333333	90.317	52.1	53.27
42539.59375	91.082	52.12	53.27
42539.6041666667	91.847	52.14	53
42539.6145833333	92.612	52.17	53
42539.625	93.125	51.67	52.32
42539.6354166667	93.35	51.33	51.91
42539.6458333333	93.575	51.16	51.69
42539.65625	93.8	51.14	51.67
42539.6666666667	93.815	51.14	51.67
42539.6770833333	93.59	51.2	51.67
42539.6875	93.365	51.25	51.67
42539.6979166667	93.14	51.29	51.67
42539.7083333333	93.125	51.3	51.76
42539.71875	93.35	51.32	51.82
42539.7291666667	93.575	51.37	51.91
42539.7395833333	93.8	51.36	51.91
42539.75	93.815	51.36	51.94
42539.7604166667	93.59	51.39	52.035
42539.7708333333	93.365	51.46	52.1
42539.78125	93.14	52.39	52.85
42539.7916666667	92.432	52.84	52.91
42539.8020833333	91.172	52.52	52.9
42539.8125	89.912	52.35	52.89
42539.8229166667	88.652	52.49	52.91
42539.8333333333	87.518	52.32	52.97
42539.84375	86.528	52.37	52.98
42539.8541666667	85.538	52.19	52.98
42539.8645833333	84.548	52.05	53
42539.875	83.894	52.03	52.98
42539.8854166667	83.624	53.06	52.995
42539.8958333333	83.354	53.68	52.995
42539.90625	83.084	54.08	52.97
42539.9166666667	82.835	54.37	52.635
42539.9270833333	82.61	54.48	52.635
42539.9375	82.385	54.52	52.525
42539.9479166667	82.16	54.48	52.49
42539.9583333333	81.809	54.63	52.57
42539.96875	81.314	54.77	52.57
42539.9791666667	80.819	55.03	53.635
42539.9895833333	80.324	55.35	53.69
42540	80.06	nan	53.83
42540.0104166667	80.06	nan	52.73
42540.0208333333	80.06	55.97	52.735
42540.03125	80.06	nan	52.74
42540.0416666667	79.829	nan	52.74
42540.0520833333	79.334	56.31	52.74
42540.0625	78.839	56.94	52.74
42540.0729166667	78.344	56.87	52.83
42540.0833333333	77.828	56.91	52.85
42540.09375	77.288	57.07	56.22
42540.1041666667	76.748	57.16	56.575
42540.1145833333	76.208	57.07	56.74
42540.125	75.8331034482759	57.11	63.28
42540.1354166667	75.6468965517241	57.09	63.28
42540.1458333333	75.4606896551724	57.06	63.295
42540.15625	75.2744827586207	57.12	63.33
42540.1666666667	75.02	57.24	63.36
42540.1770833333	75.02	57.19	63.365
42540.1875	75.02	57.24	63.37
42540.1979166667	75.02	57.22	63.37
42540.2083333333	75.02	57.11	63.37
42540.21875	75.02	57.17	63.36
42540.2291666667	75.02	57.21	60.185
42540.2395833333	75.02	57.21	57.09
42540.25	75.02	57.29	57.06
42540.2604166667	75.02	57.2	57.07
42540.2708333333	75.02	57.1	57.09
42540.28125	75.02	56.97	57.11
42540.2916666667	75.02	56.83	57.22
42540.3020833333	75.92	56.8	57.12
42540.3125	76.3463157894737	56.87	57.11
42540.3229166667	76.7726315789474	56.87	57.085
42540.3333333333	77.357	56.76	57.11
42540.34375	78.122	56.81	57.17
42540.3541666667	78.887	57.02	57.16
42540.3645833333	79.652	57.1	57.16
42540.375	80.291	57.35	53.49
42540.3854166667	80.786	57.37	55.335
42540.3958333333	81.281	57.15	53.38
42540.40625	81.776	57.01	55.39
42540.4166666667	82.502	56.96	53.04
42540.4270833333	83.492	56.93	52.78
42540.4375	84.482	56.93	52.41
42540.4479166667	85.472	56.92	52.15
42540.4583333333	86.126	57.04	52.15
42540.46875	86.396	57.02	52.135
42540.4791666667	86.666	56.96	57.36
42540.4895833333	86.936	56.98	57.38
42540.5	87.416	56.99	57.405
42540.5104166667	88.136	56.99	57.465
42540.5208333333	88.856	57.17	57.425
42540.53125	89.576	57.57	58.0849994659424
42540.5416666667	89.96	57.42	63.8699989318848
42540.5520833333	89.96	57.29	63.8699989318848
42540.5625	89.96	57.24	63.8899993896485
42540.5729166667	89.96	57.21	63.9099998474121
42540.5833333333	90.086	57.33	63.9099998474121
42540.59375	90.356	57.49	63.9149990081787
42540.6041666667	90.626	57.55	63.9199981689453
42540.6145833333	90.896	57.52	63.939998626709
42540.625	91.04	56.99	63.9299983978271
42540.6354166667	91.04	56.69	63.939998626709
42540.6458333333	91.04	56.46	63.9299983978271
42540.65625	91.04	56.29	63.939998626709
42540.6666666667	90.326	56.34	57.92
42540.6770833333	88.796	56.31	57.68
42540.6875	87.266	56.34	57.66
42540.6979166667	85.736	56.41	52.445
42540.7083333333	85.277	56.37	52.445
42540.71875	86.042	56.37	55.05
42540.7291666667	86.807	56.34	57.72
42540.7395833333	87.572	56.49	57.78
42540.75	88.106	56.52	57.86
42540.7604166667	88.376	56.49	57.89
42540.7708333333	88.646	56.63	57.915
42540.78125	88.916	56.63	61.1400003051758
42540.7916666667	88.577	57.47	57.91
42540.8020833333	87.542	58.01	61.1849995422363
42540.8125	86.507	58.85	57.885
42540.8229166667	85.472	58.9	57.86
42540.8333333333	84.689	59.67	57.86
42540.84375	84.194	59.41	57.87
42540.8541666667	83.699	58.69	57.94
42540.8645833333	83.204	58.39	58
42540.875	82.709	57.93	58.02
42540.8854166667	82.214	57.57	58.02
42540.8958333333	81.719	57.51	57.98
42540.90625	81.224	57.52	57.84
42540.9166666667	80.729	57.58	57.795
42540.9270833333	80.234	57.47	57.74
42540.9375	79.739	57.53	57.715
42540.9479166667	79.244	57.42	57.665
42540.9583333333	79.106	57.48	57.69
42540.96875	79.376	57.46	57.69
42540.9791666667	79.646	57.37	57.75
42540.9895833333	79.916	57.26	57.71
42541	79.829	nan	57.79
42541.0104166667	79.334	nan	57.695
42541.0208333333	78.839	nan	57.65
42541.03125	78.344	nan	57.175
42541.0416666667	77.954	nan	56.69
42541.0520833333	77.684	57.24	56.725
42541.0625	77.414	57.04	56.825
42541.0729166667	77.144	57	57.03
42541.0833333333	76.874	56.92	57.18
42541.09375	76.604	56.81	57.38
42541.1041666667	76.334	56.77	57.37
42541.1145833333	76.064	56.71	57.355
42541.125	75.92	56.57	57.36
42541.1354166667	75.92	56.56	57.32
42541.1458333333	75.92	56.49	57.315
42541.15625	75.92	56.4	57.31
42541.1666666667	75.92	56.39	57.31
42541.1770833333	75.92	56.21	57.31
42541.1875	75.92	56.15	57.29
42541.1979166667	75.92	55.81	57.31
42541.2083333333	75.815	55.71	57.19
42541.21875	75.59	55.76	57.25
42541.2291666667	75.365	55.84	57.255
42541.2395833333	75.14	55.88	57.16
42541.25	75.02	55.86	57.16
42541.2604166667	75.02	68.69	57.16
42541.2708333333	75.02	67.37	68.63
42541.28125	75.02	67.54	68.595
42541.2916666667	75.377	67.81	68.6
42541.3020833333	76.142	69.74	68.57
42541.3125	76.907	69.39	69.24
42541.3229166667	77.672	68.91	69.88
42541.3333333333	78.416	69.18	69.96
42541.34375	79.136	69.59	70.065
42541.3541666667	79.856	69.59	70.125
42541.3645833333	80.576	69.39	70.065
42541.375	81.191	68.89	70.02
42541.3854166667	81.686	69.61	70.09
42541.3958333333	82.181	70.06	70.02
42541.40625	82.676	69.82	70.005
42541.4166666667	83.2865	69.47	69.92
42541.4270833333	84.029	69.58	69.84
42541.4375	84.7715	70	69.875
42541.4479166667	85.28	70.29	69.875
42541.4583333333	86	70.01	69.92
42541.46875	86	69.56	69.92
42541.4791666667	85.7765517241379	69.67	69.92
42541.4895833333	85.2179310344827	69.89	69.83
42541.5	85.508	69.67	69.845
42541.5104166667	86.768	69.19	69.96
42541.5208333333	88.028	69.52	70
42541.53125	89.288	69.64	70.16
42541.5416666667	90.191	69.49	70.29
42541.5520833333	90.686	69.47	70.29
42541.5625	91.181	69.47	73.2350001525879
42541.5729166667	91.676	69.57	73.1699983215332
42541.5833333333	91.94	69.49	73.1699983215332
42541.59375	91.94	69.67	73.1699983215332
42541.6041666667	91.94	69.54	73.1699983215332
42541.6145833333	91.94	69.49	73.1250001525879
42541.625	92.297	69.39	73.0550004577636
42541.6354166667	93.062	69.16	75.9300003051758
42541.6458333333	93.827	69.59	75.9199981689453
42541.65625	94.592	70.06	75.8549995422363
42541.6666666667	94.538	69.71	75.7750015258789
42541.6770833333	93.548	69.51	72.7699981689453
42541.6875	92.558	69.21	72.7699981689453
42541.6979166667	91.568	69.09	72.7699981689453
42541.7083333333	91.04	69.23	72.645001373291
42541.71875	91.04	69.56	72.1099987792969
42541.7291666667	91.04	69.45	72.1099987792969
42541.7395833333	91.04	69.34	72.1099987792969
42541.75	89.633	69.25	69.545
42541.7604166667	86.618	67.49	68.895
42541.7708333333	83.603	68.02	68.625
42541.78125	80.588	65.51	68.24
42541.7916666667	78.1925	62.34	68.32
42541.8020833333	78.53	62.04	67.92
42541.8125	80.18	61.94	63.27
42541.8229166667	81.98	62.1	63.27
42541.8333333333	82.604	61.7	64.52
42541.84375	81.884	61.74	62.99
42541.8541666667	81.164	61.85	62.925
42541.8645833333	80.444	61.81	62.745
42541.875	80.06	56.54	62.21
42541.8854166667	80.06	53.73	61.175
42541.8958333333	80.06	52.87	56.815
42541.90625	80.06	52.51	56.165
42541.9166666667	80.06	52.59	55.88
42541.9270833333	80.06	52.62	55.85
42541.9375	80.06	52.76	55.85
42541.9479166667	80.06	52.89	55.85
42541.9583333333	79.934	53	55.84
42541.96875	79.664	52.98	55.84
42541.9791666667	79.394	52.94	55.84
42541.9895833333	79.124	52.84	55.87
42542	78.875	nan	55.9
42542.0104166667	78.65	nan	52.72
42542.0208333333	78.425	nan	52.47
42542.03125	78.2	nan	52.43
42542.0416666667	78.08	nan	51.375
42542.0520833333	78.08	52.43	51.31
42542.0625	78.08	52.29	51.25
42542.0729166667	78.08	52.26	51.25
42542.0833333333	78.08	52.23	51.25
42542.09375	78.08	52.23	51.25
42542.1041666667	78.08	52.19	51.25
42542.1145833333	78.08	52.16	51.19
42542.125	78.08	52.12	55.0399995422363
42542.1354166667	78.08	52.01	58.9650001525879
42542.1458333333	78.08	51.94	58.9700012207031
42542.15625	78.08	51.87	58.9650001525879
42542.1666666667	77.954	51.83	58.9599990844727
42542.1770833333	77.684	51.8	58.9599990844727
42542.1875	77.414	51.77	58.9499988555908
42542.1979166667	77.144	51.74	58.0299993133545
42542.2083333333	76.874	51.69	50.875
42542.21875	76.604	51.66	51
42542.2291666667	76.334	51.63	57.01
42542.2395833333	76.064	51.61	58.9199981689453
42542.25	75.92	51.59	58.2849998474121
42542.2604166667	75.92	68.97	67.13
42542.2708333333	75.92	68.25	67.665
42542.28125	75.92	67.51	68
42542.2916666667	76.172	67.73	68.65
42542.3020833333	76.712	69.43	68.73
42542.3125	77.252	69.67	68.94
42542.3229166667	77.792	69.39	69.1
42542.3333333333	78.416	69.46	69.34
42542.34375	79.136	69.74	69.51
42542.3541666667	79.856	70.04	69.51
42542.3645833333	80.576	69.71	69.525
42542.375	81.317	69.24	69.44
42542.3854166667	82.082	69.66	69.57
42542.3958333333	82.847	69.97	69.61
42542.40625	83.612	70.09	69.51
42542.4166666667	84.377	70.1	69.69
42542.4270833333	85.142	70.07	69.65
42542.4375	85.907	69.96	69.69
42542.4479166667	86.672	70.19	69.65
42542.4583333333	87.185	70.06	69.805
42542.46875	87.41	69.92	69.945
42542.4791666667	87.635	69.94	69.97
42542.4895833333	87.86	70.01	69.97
42542.5	88.211	70.21	69.97
42542.5104166667	88.706	70.29	69.915
42542.5208333333	89.201	70.43	69.96
42542.53125	89.696	70.37	69.99
42542.5416666667	90.191	70.49	70.11
42542.5520833333	90.686	70.41	70.16
42542.5625	91.181	70.69	72.4199990844727
42542.5729166667	91.676	70.46	72.4800004577637
42542.5833333333	91.94	70.5	72.6750001525879
42542.59375	91.94	70.69	72.6699990844727
42542.6041666667	91.94	70.29	70.17
42542.6145833333	91.94	69.99	70.09
42542.625	91.94	69.67	70.01
42542.6354166667	91.94	69.77	69.92
42542.6458333333	91.94	69.97	69.64
42542.65625	91.94	69.77	69.62
42542.6666666667	91.94	69.53	69.59
42542.6770833333	91.94	69.54	69.56
42542.6875	91.94	69.9	69.53
42542.6979166667	91.94	69.84	69.46
42542.7083333333	92.066	69.87	69.44
42542.71875	92.336	69.64	69.435
42542.7291666667	92.606	69.56	69.41
42542.7395833333	92.876	69.46	69.305
42542.75	92.894	69.77	69.22
42542.7604166667	92.624	67.59	69.22
42542.7708333333	92.354	67.68	69.22
42542.78125	92.084	67.71	69.185
42542.7916666667	91.121	68.09	69.72
42542.8020833333	89.366	65.03	69.23
42542.8125	87.611	62.52	68.51
42542.8229166667	85.856	62.29	68.115
42542.8333333333	84.689	62.24	64.36
42542.84375	84.194	62.22	62.915
42542.8541666667	83.699	62.29	62.79
42542.8645833333	83.204	62.29	62.52
42542.875	82.835	57.02	62.17
42542.8854166667	82.61	54.22	59.22
42542.8958333333	82.385	53.26	56.46
42542.90625	82.16	52.77	56.175
42542.9166666667	81.809	52.47	55.97
42542.9270833333	81.314	52.27	55.755
42542.9375	80.819	52.14	55.73
42542.9479166667	80.324	52.07	55.75
42542.9583333333	79.934	52.06	55.75
42542.96875	79.664	52.13	55.75
42542.9791666667	79.394	52.16	55.97
42542.9895833333	79.124	52.19	56.125
42543	78.875	nan	56.16
42543.0104166667	78.65	nan	56.43
42543.0208333333	78.425	nan	56.49
42543.03125	78.2	nan	56.69
42543.0416666667	78.08	nan	56.85
42543.0520833333	78.08	52.06	56.85
42543.0625	78.08	52.19	56.85
42543.0729166667	78.08	52.29	56.85
42543.0833333333	77.954	52.37	54.64
42543.09375	77.684	52.41	54.64
42543.1041666667	77.414	52.42	56.81
42543.1145833333	77.144	52.44	56.87
42543.125	77	52.49	56.9
42543.1354166667	77	52.52	56.93
42543.1458333333	77	52.51	56.97
42543.15625	77	52.51	56.92
42543.1666666667	76.874	52.49	54.395
42543.1770833333	76.604	52.47	57.06
42543.1875	76.334	52.41	57.17
42543.1979166667	76.064	52.36	57.17
42543.2083333333	75.8331034482759	52.41	57.2
42543.21875	75.6468965517241	52.44	57.22
42543.2291666667	75.4606896551724	52.47	57.29
42543.2395833333	75.2744827586207	52.49	57.35
42543.25	75.92	52.5	57.48
42543.2604166667	75.92	69.2	67.68
42543.2708333333	75.92	68.64	67.96
42543.28125	75.92	68.29	68.7
42543.2916666667	76.172	68.19	69
42543.3020833333	76.712	69.82	69.14
42543.3125	77.252	70.21	69.24
42543.3229166667	77.792	69.85	69.305
42543.3333333333	78.416	69.57	69.34
42543.34375	79.136	69.82	69.37
42543.3541666667	79.856	70.04	69.43
42543.3645833333	80.576	69.93	69.575
42543.375	81.4581395348837	69.29	69.7
42543.3854166667	82.5255813953488	69.81	69.71
42543.3958333333	83.5930232558139	70.21	69.72
42543.40625	84.02	70.22	69.72
42543.4166666667	84.377	70.96	69.91
42543.4270833333	85.142	70.47	70.02
42543.4375	85.907	70.01	69.96
42543.4479166667	86.672	70.32	69.87
42543.4583333333	87.185	70.87	69.87
42543.46875	87.41	70.65	69.87
42543.4791666667	87.635	70.69	69.87
42543.4895833333	87.86	70.62	69.87
42543.5	88.337	70.64	69.87
42543.5104166667	89.102	70.94	69.895
42543.5208333333	89.867	71.11	69.92
42543.53125	90.632	71.12	69.97
42543.5416666667	91.145	71.15	70.02
42543.5520833333	91.37	71.23	70.02
42543.5625	91.595	70.86	70.12
42543.5729166667	91.82	70.72	70.02
42543.5833333333	91.94	70.61	70.02
42543.59375	91.94	70.5	70.02
42543.6041666667	91.94	70.63	70.015
42543.6145833333	91.94	70.69	70
42543.625	91.94	70.25	69.965
42543.6354166667	91.94	70.06	69.94
42543.6458333333	91.94	69.79	69.865
42543.65625	91.94	69.92	69.72
42543.6666666667	91.835	70.18	72.1249993896485
42543.6770833333	91.61	70.14	74.5650024414063
42543.6875	91.385	70.07	74.6199989318848
42543.6979166667	91.16	69.87	74.5899963378906
42543.7083333333	91.145	69.84	74.5749969482422
42543.71875	91.37	70.11	74.5200004577637
42543.7291666667	91.595	69.9	74.2399978637695
42543.7395833333	91.82	69.78	69.44
42543.75	91.835	69.58	69.44
42543.7604166667	91.61	67.78	69.275
42543.7708333333	91.385	67.87	69.25
42543.78125	91.16	68.24	68.94
42543.7916666667	90.809	68.55	65.41
42543.8020833333	90.314	68.68	65.55
42543.8125	89.819	68.61	65.55
42543.8229166667	89.324	68.59	65.64
42543.8333333333	88.577	65.59	65.595
42543.84375	87.542	62.52	65.37
42543.8541666667	86.507	62.68	65.02
42543.8645833333	85.472	62.59	62.895
42543.875	84.815	57.31	62.84
42543.8854166667	84.59	54.5	62.83
42543.8958333333	84.365	53.77	61.56
42543.90625	84.14	53.37	57.89
42543.9166666667	83.789	53.09	56.02
42543.9270833333	83.294	52.94	55.87
42543.9375	82.799	52.79	54.965
42543.9479166667	82.304	52.94	54.255
42543.9583333333	81.914	52.93	54.965
42543.96875	81.644	52.59	53.555
42543.9791666667	81.374	52.49	53.22
42543.9895833333	81.104	52.65	52.98
42544	80.855	nan	52.575
42544.0104166667	80.63	nan	52.37
42544.0208333333	80.405	nan	52.16
42544.03125	80.18	nan	51.99
42544.0416666667	79.829	nan	51.86
42544.0520833333	79.334	53.12	51.86
42544.0625	78.839	53.09	51.91
42544.0729166667	78.344	53.07	51.93
42544.0833333333	77.954	53.05	51.97
42544.09375	77.684	53	51.99
42544.1041666667	77.414	53.02	51.95
42544.1145833333	77.144	53.01	52.03
42544.125	77	53.15	52.03
42544.1354166667	77	53.2	52.03
42544.1458333333	77	53.22	52.03
42544.15625	77	53.22	52.03
42544.1666666667	77	53.22	52.02
42544.1770833333	77	53.2	52.02
42544.1875	77	53.19	52.02
42544.1979166667	77	53.17	52.02
42544.2083333333	76.769	53.16	52.01
42544.21875	76.274	53.15	52.02
42544.2291666667	75.779	53.15	55.885
42544.2395833333	75.284	53.17	55.99
42544.25	75.02	53.2	67.045
42544.2604166667	75.02	69.38	67.3
42544.2708333333	75.02	68.89	67.55
42544.28125	75.02	68.34	68.775
42544.2916666667	75.251	68.47	68.64
42544.3020833333	75.746	69.72	68.775
42544.3125	76.241	69.85	69.425
42544.3229166667	76.736	69.46	69.635
42544.3333333333	77.462	69.42	69.63
42544.34375	78.452	69.62	69.695
