Date	ZoneLoadforFPB02	ZoneLoadforFPB03	ZoneLoadforFPB04	ZoneLoadforFPB05	ZoneLoadforFPB06	ZoneLoadforFPB07	ZoneLoadforFPB08	ZoneLoadforFPB09	ZoneLoadforFPB11	ZoneLoadforFPB12	ZoneLoadforFPB13	ZoneLoadforFPB14	ZoneLoadforFPB15	
42662.7083333333	4935.56382	4595.609628	4834.385424	0	280.27944	7809.84504	7579.86508800001	8600.919552	3905.916768	1697.044284	465.067979999997	3500.753904	3432.829248
42662.7118055556	6045.531336	5487.058368	6463.37059200001	0	332.259624	9308.717964	8892.2988	9935.6544	4618.681344	2187.436428	465.067979999997	4309.78968	3841.88832
42662.7152777778	6045.531336	5487.058368	6463.37059200001	0	332.259624	9308.717964	8892.2988	9935.6544	4618.681344	2187.436428	465.067979999997	4309.78968	3841.88832
42662.71875	6045.531336	5487.058368	6463.37059200001	0	332.259624	9308.717964	8892.2988	9935.6544	4618.681344	2187.436428	465.067979999997	4309.78968	3841.88832
42662.7222222222	5102.576424	4571.76528	5175.49284	0	287.150400000001	8006.82904799999	7602.26191200001	8409.449484	3962.787624	1777.7664	465.067979999997	3727.892376	3287.427444
42662.7256944444	5102.576424	4571.76528	5175.49284	0	287.150400000001	8006.82904799999	7602.26191200001	8409.449484	3962.787624	1777.7664	465.067979999997	3727.892376	3287.427444
42662.7291666667	5102.576424	4571.76528	5175.49284	0	287.150400000001	8006.82904799999	7602.26191200001	8409.449484	3962.787624	1777.7664	465.067979999997	3727.892376	3287.427444
42662.7326388889	5084.812908	4320.579744	4722.354	0	287.083548	7794.576216	7353.131184	8166.35789999999	3873.43998	1756.661256	465.067979999997	3681.50832	3229.136064
42662.7361111111	5084.812908	4320.579744	4722.354	0	287.083548	7794.576216	7353.131184	8166.35789999999	3873.43998	1756.661256	465.067979999997	3681.50832	3229.136064
42662.7395833333	5084.812908	4320.579744	4722.354	0	287.083548	7794.576216	7353.131184	8166.35789999999	3873.43998	1756.661256	465.067979999997	3681.50832	3229.136064
42662.7430555556	4385.055744	3931.671744	4072.60224000001	0	275.983632	6958.780092	6513.57158399999	7910.66854800001	3696.896376	1566.55296	465.067979999997	3262.595868	3023.020224
42662.7465277778	4385.055744	3931.671744	4072.60224000001	0	275.983632	6958.780092	6513.57158399999	7910.66854800001	3696.896376	1566.55296	465.067979999997	3262.595868	3023.020224
42662.75	4385.055744	3931.671744	4072.60224000001	0	275.983632	6958.780092	6513.57158399999	7910.66854800001	3696.896376	1566.55296	465.067979999997	3262.595868	3023.020224
42662.7534722222	4528.929996	4290.858576	4424.374656	0	292.830552	7209.9072	6947.449704	8010.617472	3739.704768	1674.173124	465.067979999997	3394.332864	3250.80756
42662.7569444444	4528.929996	4290.858576	4424.374656	0	292.830552	7209.9072	6947.449704	8010.617472	3739.704768	1674.173124	465.067979999997	3394.332864	3250.80756
42662.7604166667	4528.929996	4290.858576	4424.374656	0	292.830552	7209.9072	6947.449704	8010.617472	3739.704768	1674.173124	465.067979999997	3394.332864	3250.80756
42662.7638888889	5497.218792	5071.25934	5600.40048	0	303.738336000001	8601.97600800001	8114.427072	9402.18721200001	4179.577968	2007.14598	465.067979999997	3901.572036	3525.62274
42662.7673611111	5497.218792	5071.25934	5600.40048	0	303.738336000001	8601.97600800001	8114.427072	9402.18721200001	4179.577968	2007.14598	465.067979999997	3901.572036	3525.62274
42662.7708333333	5497.218792	5071.25934	5600.40048	0	303.738336000001	8601.97600800001	8114.427072	9402.18721200001	4179.577968	2007.14598	465.067979999997	3901.572036	3525.62274
42662.7743055556	5179.238604	4852.934208	5461.50146399999	0	293.480928	8322.31098	7862.17428	9118.80525600001	3911.810868	1927.908108	465.067979999997	3872.60352	3415.57074
42662.7777777778	5179.238604	4852.934208	5461.50146399999	0	293.480928	8322.31098	7862.17428	9118.80525600001	3911.810868	1927.908108	465.067979999997	3872.60352	3415.57074
42662.78125	5179.238604	4852.934208	5461.50146399999	0	293.480928	8322.31098	7862.17428	9118.80525600001	3911.810868	1927.908108	465.067979999997	3872.60352	3415.57074
42662.7847222222	4717.662588	4371.920136	5072.69952	0	344.64204	7735.322016	7349.474628	8641.28628	3802.549752	1617.534144	465.067979999997	3765.141144	3269.906172
42662.7881944444	4717.662588	4371.920136	5072.69952	0	344.64204	7735.322016	7349.474628	8641.28628	3802.549752	1617.534144	465.067979999997	3765.141144	3269.906172
42662.7916666667	4717.662588	4371.920136	5072.69952	0	344.64204	7735.322016	7349.474628	8641.28628	3802.549752	1617.534144	465.067979999997	3765.141144	3269.906172
42662.7951388889	5444.7417	5133.128652	5838.239592	0	376.104600000001	8384.85648	8241.07284	9516.27204	4328.54226	1935.220356	465.067979999997	3863.37924	3627.975312
42662.7986111111	5444.7417	5133.128652	5838.239592	0	376.104600000001	8384.85648	8241.07284	9516.27204	4328.54226	1935.220356	465.067979999997	3863.37924	3627.975312
42662.8020833333	5444.7417	5133.128652	5838.239592	0	376.104600000001	8384.85648	8241.07284	9516.27204	4328.54226	1935.220356	465.067979999997	3863.37924	3627.975312
42662.8055555556	4391.181072	4144.247712	4540.197312	0	328.34592	6878.369664	6643.174824	8404.224444	3683.508048	1474.38792	465.067979999997	3335.94072	3079.544832
42662.8090277778	4391.181072	4144.247712	4540.197312	0	328.34592	6878.369664	6643.174824	8404.224444	3683.508048	1474.38792	465.067979999997	3335.94072	3079.544832
42662.8125	4391.181072	4144.247712	4540.197312	0	328.34592	6878.369664	6643.174824	8404.224444	3683.508048	1474.38792	465.067979999997	3335.94072	3079.544832
42662.8159722222	4738.00644	4617.73872	4906.164384	0	347.677704	7487.1216	7259.38243200001	8406.938052	3861.849312	1618.9956	465.067979999997	3586.40006399999	3210.508224
42662.8194444444	4738.00644	4617.73872	4906.164384	0	347.677704	7487.1216	7259.38243200001	8406.938052	3861.849312	1618.9956	465.067979999997	3586.40006399999	3210.508224
42662.8229166667	4738.00644	4617.73872	4906.164384	0	347.677704	7487.1216	7259.38243200001	8406.938052	3861.849312	1618.9956	465.067979999997	3586.40006399999	3210.508224
42662.8263888889	4832.525016	4523.956272	4987.989072	0	332.931816	7537.02948	7358.73573600001	8272.41984	3855.789756	1603.911348	465.067979999997	3463.934544	3094.358112
42662.8298611111	4832.525016	4523.956272	4987.989072	0	332.931816	7537.02948	7358.73573600001	8272.41984	3855.789756	1603.911348	465.067979999997	3463.934544	3094.358112
42662.8333333333	4832.525016	4523.956272	4987.989072	0	332.931816	7537.02948	7358.73573600001	8272.41984	3855.789756	1603.911348	465.067979999997	3463.934544	3094.358112
42662.8368055556	4172.029416	3838.11048	4426.34187600001	0	219.304584	6704.902008	6317.968896	7263.823176	3366.171216	1286.947872	465.067979999997	3114.395784	2796.435252
42662.8402777778	4172.029416	3838.11048	4426.34187600001	0	219.304584	6704.902008	6317.968896	7263.823176	3366.171216	1286.947872	465.067979999997	3114.395784	2796.435252
42662.84375	4172.029416	3838.11048	4426.34187600001	0	219.304584	6704.902008	6317.968896	7263.823176	3366.171216	1286.947872	465.067979999997	3114.395784	2796.435252
42662.8472222222	3238.769124	3332.438496	3340.506096	0	304.292916	5684.10048	5351.65056	6830.73378	3267.836352	1216.51794	465.067979999997	2786.521608	2502.130176
42662.8506944444	3238.769124	3332.438496	3340.506096	0	304.292916	5684.10048	5351.65056	6830.73378	3267.836352	1216.51794	465.067979999997	2786.521608	2502.130176
42662.8541666667	3238.769124	3332.438496	3340.506096	0	304.292916	5684.10048	5351.65056	6830.73378	3267.836352	1216.51794	465.067979999997	2786.521608	2502.130176
42662.8576388889	4362.06168	4500.810144	5254.688376	0	282.551976	7535.789856	7276.572576	7724.297376	3738.42378	1704.670272	465.067979999997	3470.121648	3106.321056
42662.8611111111	4362.06168	4500.810144	5254.688376	0	282.551976	7535.789856	7276.572576	7724.297376	3738.42378	1704.670272	465.067979999997	3470.121648	3106.321056
42662.8645833333	4362.06168	4500.810144	5254.688376	0	282.551976	7535.789856	7276.572576	7724.297376	3738.42378	1704.670272	465.067979999997	3470.121648	3106.321056
42662.8680555556	3471.409872	3507.6888	3777.003216	0	246.387960000001	6067.158552	5718.37968	6725.329452	3161.097576	1190.941056	465.067979999997	2839.997376	2510.655372
42662.8715277778	3471.409872	3507.6888	3777.003216	0	246.387960000001	6067.158552	5718.37968	6725.329452	3161.097576	1190.941056	465.067979999997	2839.997376	2510.655372
42662.875	3471.409872	3507.6888	3777.003216	0	246.387960000001	6067.158552	5718.37968	6725.329452	3161.097576	1190.941056	465.067979999997	2839.997376	2510.655372
42662.8784722222	2880.21744	3093.915636	3202.670016	0	243.327240000001	5307.239448	4954.55616	6203.561256	2882.881044	1016.12286	465.067979999997	2556.97041599999	481.816296
42662.8819444444	2880.21744	3093.915636	3202.670016	0	243.327240000001	5307.239448	4954.55616	6203.561256	2882.881044	1016.12286	465.067979999997	2556.97041599999	481.816296
42662.8854166667	2880.21744	3093.915636	3202.670016	0	243.327240000001	5307.239448	4954.55616	6203.561256	2882.881044	1016.12286	465.067979999997	2556.97041599999	481.816296
42662.8888888889	4204.392912	4531.143672	5225.30352000001	0	292.204800000001	7384.200408	7130.2896	7929.75744	3657.884832	1646.025948	465.067979999997	3461.371056	839.317248
42662.8923611111	4204.392912	4531.143672	5225.30352000001	0	292.204800000001	7384.200408	7130.2896	7929.75744	3657.884832	1646.025948	465.067979999997	3461.371056	839.317248
42662.8958333333	4204.392912	4531.143672	5225.30352000001	0	292.204800000001	7384.200408	7130.2896	7929.75744	3657.884832	1646.025948	465.067979999997	3461.371056	839.317248
42662.8993055556	3533.539464	3736.347912	4157.466912	0	254.69856	6235.53746399999	6038.91288	7012.583424	3242.01636	1260.194328	465.067979999997	3022.389288	710.642592
42662.9027777778	3533.539464	3736.347912	4157.466912	0	254.69856	6235.53746399999	6038.91288	7012.583424	3242.01636	1260.194328	465.067979999997	3022.389288	710.642592
42662.90625	3533.539464	3736.347912	4157.466912	0	254.69856	6235.53746399999	6038.91288	7012.583424	3242.01636	1260.194328	465.067979999997	3022.389288	710.642592
42662.9097222222	2413.86156	2781.00378	2712.61872	0	228.627899999999	4715.35084800001	4517.466984	6035.38344	2780.756892	844.223687999996	465.067979999997	2336.873004	527.664239999999
42662.9131944444	2413.86156	2781.00378	2712.61872	0	228.627899999999	4715.35084800001	4517.466984	6035.38344	2780.756892	844.223687999996	465.067979999997	2336.873004	527.664239999999
42662.9166666667	2413.86156	2781.00378	2712.61872	0	228.627899999999	4715.35084800001	4517.466984	6035.38344	2780.756892	844.223687999996	465.067979999997	2336.873004	527.664239999999
42662.9201388889	3192.626448	3722.185656	3980.61496799999	0	267.527448	5871.67812	5698.731024	7257.57408	3128.292684	1215.647352	465.067979999997	2703.583008	721.878047999998
42662.9236111111	3192.626448	3722.185656	3980.61496799999	0	267.527448	5871.67812	5698.731024	7257.57408	3128.292684	1215.647352	465.067979999997	2703.583008	721.878047999998
42662.9270833333	3192.626448	3722.185656	3980.61496799999	0	267.527448	5871.67812	5698.731024	7257.57408	3128.292684	1215.647352	465.067979999997	2703.583008	721.878047999998
42662.9305555556	3366.13190399999	3656.095704	4074.593436	0	253.656144	6246.296208	5890.418496	6773.273136	3290.798664	1238.18111999999	465.067979999997	2865.113856	701.151552000001
42662.9340277778	3366.13190399999	3656.095704	4074.593436	0	253.656144	6246.296208	5890.418496	6773.273136	3290.798664	1238.18111999999	465.067979999997	2865.113856	701.151552000001
42662.9375	3366.13190399999	3656.095704	4074.593436	0	253.656144	6246.296208	5890.418496	6773.273136	3290.798664	1238.18111999999	465.067979999997	2865.113856	701.151552000001
42662.9409722222	2448.924624	2755.376676	2612.96020800001	0	229.197492000001	4765.73328	4411.478808	5838.537024	2667.766752	857.046527999998	465.067979999997	2246.41123199999	519.033744000004
42662.9444444444	2448.924624	2755.376676	2612.96020800001	0	229.197492000001	4765.73328	4411.478808	5838.537024	2667.766752	857.046527999998	465.067979999997	2246.41123199999	519.033744000004
42662.9479166667	2448.924624	2755.376676	2612.96020800001	0	229.197492000001	4765.73328	4411.478808	5838.537024	2667.766752	857.046527999998	465.067979999997	2246.41123199999	519.033744000004
42662.9513888889	3113.932248	3593.906496	3849.33384	0	258.922764	5744.72736	5603.759496	6997.960764	3138.736716	1191.880764	465.067979999997	2721.620304	661.349447999997
42662.9548611111	3113.932248	3593.906496	3849.33384	0	258.922764	5744.72736	5603.759496	6997.960764	3138.736716	1191.880764	465.067979999997	2721.620304	661.349447999997
42662.9583333333	3113.932248	3593.906496	3849.33384	0	258.922764	5744.72736	5603.759496	6997.960764	3138.736716	1191.880764	465.067979999997	2721.620304	661.349447999997
42662.9618055556	3316.52772	3638.91528	4091.37372	0	247.354128	6175.008	5778.645408	6765.12215999999	3239.268408	1218.953124	465.067979999997	2783.2329	683.673480000001
42662.9652777778	3316.52772	3638.91528	4091.37372	0	247.354128	6175.008	5778.645408	6765.12215999999	3239.268408	1218.953124	465.067979999997	2783.2329	683.673480000001
42662.96875	3316.52772	3638.91528	4091.37372	0	247.354128	6175.008	5778.645408	6765.12215999999	3239.268408	1218.953124	465.067979999997	2783.2329	683.673480000001
42662.9722222222	2396.56536	2724.787728	2824.123968	0	216.3672	4639.55688	4408.78679999999	5830.02165599999	2711.529216	825.301872000002	465.067979999997	2201.845248	524.714760000002
42662.9756944444	2396.56536	2724.787728	2824.123968	0	216.3672	4639.55688	4408.78679999999	5830.02165599999	2711.529216	825.301872000002	465.067979999997	2201.845248	524.714760000002
42662.9791666667	2396.56536	2724.787728	2824.123968	0	216.3672	4639.55688	4408.78679999999	5830.02165599999	2711.529216	825.301872000002	465.067979999997	2201.845248	524.714760000002
42662.9826388889	2827.144188	3274.32024	3576.477888	0	242.102304	5365.071072	5136.22468799999	6605.923032	2745.772992	1046.407248	465.067979999997	2498.154048	644.536008000001
42662.9861111111	2827.144188	3274.32024	3576.477888	0	242.102304	5365.071072	5136.22468799999	6605.923032	2745.772992	1046.407248	465.067979999997	2498.154048	644.536008000001
42662.9895833333	2827.144188	3274.32024	3576.477888	0	242.102304	5365.071072	5136.22468799999	6605.923032	2745.772992	1046.407248	465.067979999997	2498.154048	644.536008000001
42662.9930555556	2827.144188	3274.32024	3576.477888	0	242.102304	5365.071072	5136.22468799999	6605.923032	2745.772992	1046.407248	465.067979999997	2498.154048	644.536008000001
42662.9965277778	2827.144188	3274.32024	3576.477888	0	242.102304	5365.071072	5136.22468799999	6605.923032	2745.772992	1046.407248	465.067979999997	2498.154048	644.536008000001
42663	3411.45	3674.086452	4286.16683999999	0	240.545376	6171.254892	5888.360448	6843.43296	3123.55008	1234.208664	465.067979999997	2880.59544	658.558944
42663.0034722222	2823.473268	3112.01352	3336.49702799999	0	225.557891999999	5333.66316	5020.646328	6353.83332	2924.15832	981.272988000003	465.067979999997	2487.368736	588.014640000001
42663.0069444444	2823.473268	3112.01352	3336.49702799999	0	225.557891999999	5333.66316	5020.646328	6353.83332	2924.15832	981.272988000003	465.067979999997	2487.368736	588.014640000001
42663.0104166667	2823.473268	3112.01352	3336.49702799999	0	225.557891999999	5333.66316	5020.646328	6353.83332	2924.15832	981.272988000003	465.067979999997	2487.368736	588.014640000001
42663.0138888889	2678.43888	2947.235328	3149.651736	0	221.11488	5122.19181600001	4805.20857599999	5951.02237199999	2798.445888	928.312488000004	465.067979999997	2410.49952	533.915712000001
42663.0173611111	2678.43888	2947.235328	3149.651736	0	221.11488	5122.19181600001	4805.20857599999	5951.02237199999	2798.445888	928.312488000004	465.067979999997	2410.49952	533.915712000001
42663.0208333333	2678.43888	2947.235328	3149.651736	0	221.11488	5122.19181600001	4805.20857599999	5951.02237199999	2798.445888	928.312488000004	465.067979999997	2410.49952	533.915712000001
42663.0243055556	3363.441408	3607.94952	4087.506024	0	234.739944	5955.42132	5801.804064	6617.222964	3112.432884	1177.648848	465.067979999997	2756.193048	659.718864000003
42663.0277777778	3363.441408	3607.94952	4087.506024	0	234.739944	5955.42132	5801.804064	6617.222964	3112.432884	1177.648848	465.067979999997	2756.193048	659.718864000003
42663.03125	3363.441408	3607.94952	4087.506024	0	234.739944	5955.42132	5801.804064	6617.222964	3112.432884	1177.648848	465.067979999997	2756.193048	659.718864000003
42663.0347222222	2620.122336	2922.012576	3249.77832	0	215.622	5088.62304	4845.34007999999	6016.41216	2752.352244	933.571547999999	465.067979999997	2437.316892	549.156024000002
42663.0381944444	2620.122336	2922.012576	3249.77832	0	215.622	5088.62304	4845.34007999999	6016.41216	2752.352244	933.571547999999	465.067979999997	2437.316892	549.156024000002
42663.0416666667	2620.122336	2922.012576	3249.77832	0	215.622	5088.62304	4845.34007999999	6016.41216	2752.352244	933.571547999999	465.067979999997	2437.316892	549.156024000002
42663.0451388889	2583.054792	2847.645072	3019.799556	0	223.452324	4844.131776	4575.87435600001	5955.29625599999	2859.690096	930.741084000006	465.067979999997	2292.49656	585.650519999999
42663.0486111111	2583.054792	2847.645072	3019.799556	0	223.452324	4844.131776	4575.87435600001	5955.29625599999	2859.690096	930.741084000006	465.067979999997	2292.49656	585.650519999999
42663.0520833333	2583.054792	2847.645072	3019.799556	0	223.452324	4844.131776	4575.87435600001	5955.29625599999	2859.690096	930.741084000006	465.067979999997	2292.49656	585.650519999999
42663.0555555556	3532.399416	3718.81206	4433.1462	0	245.254931999999	724.427820000002	-1275.230736	-3746.48328	3225.543552	-398.630808000002	465.067979999997	2031.11928	56.9073599999968
42663.0590277778	3532.399416	3718.81206	4433.1462	0	245.254931999999	724.427820000002	-1275.230736	-3746.48328	3225.543552	-398.630808000002	465.067979999997	2031.11928	56.9073599999968
42663.0625	3532.399416	3718.81206	4433.1462	0	245.254931999999	724.427820000002	-1275.230736	-3746.48328	3225.543552	-398.630808000002	465.067979999997	2031.11928	56.9073599999968
42663.0659722222	5697.35035199999	5955.0876	7046.90658	0	404.904528	-2638.44237600001	-6257.030436	-10540.00836	4639.655376	-2364.311376	465.067979999997	1490.94	3823.511688
42663.0694444444	5697.35035199999	5955.0876	7046.90658	0	404.904528	-2638.44237600001	-6257.030436	-10540.00836	4639.655376	-2364.311376	465.067979999997	1490.94	3823.511688
42663.0729166667	5697.35035199999	5955.0876	7046.90658	0	404.904528	-2638.44237600001	-6257.030436	-10540.00836	4639.655376	-2364.311376	465.067979999997	1490.94	3823.511688
42663.0763888889	5620.957416	5945.04144	6838.779024	0	605.028204	-2812.57574400001	-6701.733612	-9989.54013599999	4663.620792	-2431.504656	465.067979999997	1390.572036	3941.670924
42663.0798611111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.0833333333	5620.957416	5945.04144	6838.779024	0	605.028204	-2812.57574400001	-6701.733612	-9989.54013599999	4663.620792	-2431.504656	465.067979999997	1390.572036	3941.670924
42663.0868055556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.0902777778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.09375	4983.359976	5566.80384	6229.303164	0	556.28586	-2435.073516	-6140.33611200001	-9951.330168	4681.716408	-2071.012752	465.067979999997	1491.16464000001	3767.43744
42663.0972222222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1006944444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1041666667	5013.601056	5673.90744	6235.034832	0	315.241199999999	-1057.47012	-4249.57730400001	-8620.350804	4789.873656	-1512.719064	465.067979999997	1751.97945600001	3628.812096
42663.1076388889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1111111111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1145833333	4741.448076	5598.706932	6124.35945599999	0	337.655952000001	-1398.084624	-4786.642944	-8953.134552	4751.95248	-1773.25092	465.067979999997	1623.6288	3721.8636
42663.1180555556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1215277778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.125	4066.403904	5352.042168	5768.182368	0	121.7268	-1885.236768	-5296.10011199999	-9350.111232	4698.406944	-1974.044736	465.067979999997	1412.08704	3769.97166
42663.1284722222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1319444444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1354166667	3210.405192	5665.105656	6344.833464	0	65.4711119999999	-1906.41427199999	-5531.28048	-8866.38182399999	4839.369624	-2077.058592	465.067979999997	1535.38686	3530.453472
42663.1388888889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1423611111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1458333333	2728.040472	5474.357352	5941.80630000001	0	244.583388	-2360.845872	-6147.840384	-802.380383999994	5119.283916	-2238.88536	465.067979999997	1507.286556	1867.33134
42663.1493055556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1527777778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.15625	2114.219664	5569.573824	5883.854256	0	333.235944	-2586.93069599999	-6494.328576	-15.178751999997	5034.8628	-2352.1914	465.067979999997	1541.711232	-1302.547176
42663.1597222222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1631944444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1666666667	2883.946032	5882.925672	6361.624332	0	413.391815999999	-1640.30022	-5675.6484	4606.26426	4941.34668	-1800.853992	465.067979999997	2188.17072	-1029.735288
42663.1701388889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1736111111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1770833333	2473.530048	5085.57852	5291.12358	0	169.36668	-1314.06624	-4724.44876800001	5120.875404	4822.703496	-1700.436888	465.067979999997	1725.01812	-1018.548864
42663.1805555556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1840277778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1875	555.697152000003	5554.593792	5901.556752	0	265.456224	-1434.363552	-4987.66518	5025.319272	5021.946432	-1790.012844	465.067979999997	1959.568848	2298.696624
42663.1909722222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1944444444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.1979166667	-2168.424	5210.69274	5375.660256	0	464.035716	-2003.006232	-5655.90416400001	-11357.558424	4910.592384	-2039.934456	465.067979999997	1557.01116	3852.227808
42663.2013888889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2048611111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2083333333	-2314.186848	5629.110552	6059.64888	0	332.164692	-1884.94614	-5651.81744399999	-10948.874544	5338.409004	-1892.249424	465.067979999997	1694.4606	4145.776128
42663.2118055556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2152777778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.21875	-3026.29824	4964.547348	5037.95980800001	0	290.66688	-2912.96239200001	-6588.53006400001	-11999.974176	4823.019072	-2493.56620799999	465.067979999997	1261.61787600001	3874.5378
42663.2222222222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2256944444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2291666667	-2834.230176	5159.187108	5231.11446	0	275.07276	-3121.18272	-6953.614128	-9800.794584	4893.154812	-2537.560872	465.067979999997	1151.45755199999	3555.942984
42663.2326388889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2361111111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2395833333	-2705.110668	5313.383136	5439.27636	0	427.994279999999	-3154.617252	-7071.24038400001	-9491.99050800001	4814.843904	-2563.081056	465.067979999997	1492.426944	1487.594484
42663.2430555556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2465277778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.25	-3596.741604	4858.289496	4791.29094	0	537.82704	-4131.061128	-8066.400336	-5298.81912	4670.204688	-3254.74578	465.067979999997	1074.7728	-1742.854752
42663.2534722222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2569444444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2604166667	-3276.832104	5541.309792	5925.816144	0	624.39552	-3607.76116799999	-7886.063772	4154.54346	5696.834652	-2871.018864	465.067979999997	1512.204876	-1875.291264
42663.2638888889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2673611111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2708333333	-3952.423944	4825.211904	4610.12904	0	-224.523144	-4600.89957599999	-8831.34252	-3671.4897	5110.753536	-3350.729592	465.067979999997	1003.04568	-2062.867392
42663.2743055556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2777777778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.28125	-2536.208928	5638.3614	5705.689896	0	-148.822056	-3684.40704	-8037.391104	-2172.11673600001	5726.51478	-3043.774692	465.067979999997	1358.23424400001	-1905.160824
42663.2847222222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2881944444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2916666667	-2766.901248	4829.074848	4585.37112000001	0	-95.2861320000003	-4746.272976	-9026.5104	-4299.889968	5215.48092	-3338.38260000001	465.067979999997	722.022551999994	-2044.775232
42663.2951388889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.2986111111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.3020833333	-167.352479999998	5814.795924	5918.815152	0	-157.299408	-3497.71068	-7932.320172	-14194.216764	5543.168688	-3043.96596000001	465.067979999997	3126.896136	-1960.75728
42663.3055555556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.3090277778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.3125	-964.478772000001	5056.852788	4951.593504	0	214.79472	-4161.87072	-8311.929696	-11060.686728	5141.77308	-3260.628432	465.067979999997	2644.3611	-1989.24876
42663.3159722222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.3194444444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.3229166667	-596.804544000002	5125.348224	5185.24092	0	417.7008	-3702.920832	-7949.162448	-11115.647064	4903.983	-3103.815456	465.067979999997	2394.246816	-1980.225792
42663.3263888889	-880.361460000003	5090.634864	4992.155172	0	746.545247999999	-3963.60216000001	-8017.180416	-12199.82148	5080.662468	-3145.33756799999	465.067979999997	4138.090632	-1916.33688
42663.3298611111	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.3333333333	-880.361460000003	5090.634864	4992.155172	0	746.545247999999	-3963.60216000001	-8017.180416	-12199.82148	5080.662468	-3145.33756799999	465.067979999997	4138.090632	-1916.33688
42663.3368055556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
42663.3402777778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
