Date	OADryBulbTemperatureNOAA	AHU13MixedAirTemp	AHU13MixedAirTempPred
2016-06-16 08:30	80.95	70.53	68.88
2016-06-16 08:45	81.99	69.21	68.99
2016-06-16 09:00	82.37	66.53	68.81
2016-06-16 09:15	83.08	67.48	68.72
2016-06-16 09:30	83.78	69.66	68.72
2016-06-16 09:45	84.84	70.45	68.72
2016-06-16 10:00	84.38	68.25	68.62
2016-06-16 10:15	85.14	67.08	68.06
2016-06-16 10:30	85.91	66.87	68.00
2016-06-16 10:45	86.67	69.71	67.51
2016-06-16 11:00	87.31	70.16	68.06
2016-06-16 11:15	87.81	67.86	68.32
2016-06-16 11:30	88.30	66.97	67.54
2016-06-16 11:45	88.80	67.42	67.16
2016-06-16 12:00	89.17	70.21	67.16
2016-06-16 12:15	89.39	69.14	66.85
2016-06-16 12:30	89.62	67.74	66.85
2016-06-16 12:45	89.84	66.75	66.53
2016-06-16 13:00	90.19	68.41	66.49
2016-06-16 13:15	90.69	70.37	66.38
2016-06-16 13:30	91.18	68.42	66.31
2016-06-16 13:45	91.68	67.41	66.16
2016-06-16 14:00	92.17	67.06	66.16
2016-06-16 14:15	92.67	69.47	65.91
2016-06-16 14:30	93.16	69.94	63.47
2016-06-16 14:45	93.66	68.31	63.25
2016-06-16 15:00	93.92	66.87	63.25
2016-06-16 15:15	93.92	67.82	63.47
2016-06-16 15:30	93.92	70.36	63.52
2016-06-16 15:45	93.92	68.13	64.24
2016-06-16 16:00	93.92	67.22	65.07
2016-06-16 16:15	93.92	67.23	65.99
2016-06-16 16:30	93.92	69.81	66.00
2016-06-16 16:45	93.92	68.27	66.02
2016-06-16 17:00	93.92	67.50	66.39
2016-06-16 17:15	93.92	67.39	66.96
2016-06-16 17:30	93.92	67.87	66.96
2016-06-16 17:45	93.92	63.64	66.96
2016-06-16 18:00	93.69	65.89	66.75
2016-06-16 18:15	93.19	72.08	66.64
2016-06-16 18:30	92.70	73.45	63.65
2016-06-16 18:45	92.20	73.94	60.70
2016-06-16 19:00	91.60	74.29	nan
2016-06-16 19:15	90.88	74.57	nan
2016-06-16 19:30	90.16	74.82	nan
2016-06-16 19:45	89.44	75.02	nan
2016-06-16 20:00	88.58	75.18	nan
2016-06-16 20:15	87.54	75.32	nan
2016-06-16 20:30	86.51	75.42	nan
2016-06-16 20:45	85.47	75.50	nan
2016-06-16 21:00	84.82	75.54	nan
2016-06-16 21:15	84.59	75.59	nan
2016-06-16 21:30	84.37	75.61	nan
2016-06-16 21:45	84.14	75.61	nan
2016-06-16 22:00	83.89	75.61	nan
2016-06-16 22:15	83.62	75.59	nan
2016-06-16 22:30	83.35	75.59	nan
2016-06-16 22:45	83.08	75.58	nan
2016-06-16 23:00	82.60	75.57	nan
2016-06-16 23:15	81.88	75.54	nan
2016-06-16 23:30	81.16	75.54	nan
2016-06-16 23:45	80.44	75.53	nan
2016-06-17 00:00	79.93	nan	69.15
2016-06-17 00:15	79.66	nan	69.18
2016-06-17 00:30	79.39	nan	69.26
2016-06-17 00:45	79.12	nan	69.89
2016-06-17 01:00	78.75	nan	69.49
2016-06-17 01:15	78.25	nan	69.78
2016-06-17 01:30	77.76	68.98	69.81
2016-06-17 01:45	77.26	68.79	69.84
2016-06-17 02:00	77.00	68.69	69.85
2016-06-17 02:15	77.00	68.65	69.86
2016-06-17 02:30	77.00	68.65	69.91
2016-06-17 02:45	77.00	68.70	69.94
2016-06-17 03:00	77.00	68.77	69.95
2016-06-17 03:15	77.00	68.87	69.99
2016-06-17 03:30	77.00	68.97	69.99
2016-06-17 03:45	77.00	69.10	70.02
2016-06-17 04:00	77.00	69.21	70.06
2016-06-17 04:15	76.00	69.34	70.02
2016-06-17 04:30	75.58	69.47	70.13
2016-06-17 04:45	75.21	69.59	70.20
2016-06-17 05:00	75.02	69.72	70.37
2016-06-17 05:15	75.02	69.83	70.38
2016-06-17 05:30	75.02	69.94	70.39
2016-06-17 05:45	75.02	70.04	70.32
2016-06-17 06:00	75.02	70.14	68.08
2016-06-17 06:15	75.41	67.36	67.62
2016-06-17 06:30	75.89	67.34	67.12
2016-06-17 06:45	75.92	66.39	66.94
2016-06-17 07:00	75.92	66.09	66.87
2016-06-17 07:15	76.44	69.51	66.89
2016-06-17 07:30	77.43	67.95	66.97
2016-06-17 07:45	78.41	67.11	67.09
2016-06-17 08:00	78.61	66.26	67.09
2016-06-17 08:15	79.52	65.94	67.04
2016-06-17 08:30	80.06	69.37	67.83
2016-06-17 08:45	80.41	69.13	67.71
2016-06-17 09:00	81.32	66.21	67.08
2016-06-17 09:15	82.08	66.67	67.12
2016-06-17 09:30	82.85	65.84	67.08
2016-06-17 09:45	83.61	68.84	67.44
2016-06-17 10:00	84.20	70.25	67.71
2016-06-17 10:15	84.59	68.87	67.97
2016-06-17 10:30	85.01	67.27	66.96
2016-06-17 10:45	85.72	66.87	66.49
2016-06-17 11:00	86.00	66.61	66.44
2016-06-17 11:15	86.00	68.44	66.39
2016-06-17 11:30	86.00	70.06	66.49
2016-06-17 11:45	86.29	70.44	66.54
2016-06-17 12:00	87.08	69.37	66.96
2016-06-17 12:15	87.64	68.11	67.02
2016-06-17 12:30	88.20	67.76	67.43
2016-06-17 12:45	88.76	69.91	67.02
2016-06-17 13:00	89.29	69.34	67.43
2016-06-17 13:15	89.79	67.42	68.03
2016-06-17 13:30	90.28	66.57	67.62
2016-06-17 13:45	90.78	68.77	66.85
2016-06-17 14:00	91.27	70.46	66.28
2016-06-17 14:15	91.77	68.41	66.00
2016-06-17 14:30	92.26	67.21	66.03
2016-06-17 14:45	92.76	62.86	66.00
2016-06-17 15:00	93.02	65.99	65.90
2016-06-17 15:15	93.02	65.15	65.65
2016-06-17 15:30	93.02	65.22	65.65
2016-06-17 15:45	93.02	65.88	65.65
2016-06-17 16:00	93.13	65.46	65.88
2016-06-17 16:15	93.35	65.14	65.81
2016-06-17 16:30	93.58	65.84	65.97
2016-06-17 16:45	93.80	65.94	66.16
2016-06-17 17:00	93.92	66.04	nan
2016-06-17 17:15	93.92	65.78	nan
2016-06-17 17:30	93.92	66.66	nan
2016-06-17 17:45	93.92	65.20	nan
2016-06-17 18:00	93.69	64.77	66.24
2016-06-17 18:15	93.19	71.69	65.82
2016-06-17 18:30	92.70	73.86	65.77
2016-06-17 18:45	92.20	74.88	65.80
2016-06-17 19:00	91.71	75.62	nan
2016-06-17 19:15	91.21	76.09	nan
2016-06-17 19:30	90.72	76.44	nan
2016-06-17 19:45	90.22	76.68	nan
2016-06-17 20:00	89.50	76.82	nan
2016-06-17 20:15	88.51	76.88	nan
2016-06-17 20:30	87.52	76.90	nan
2016-06-17 20:45	86.53	76.92	nan
2016-06-17 21:00	85.77	76.99	75.52
2016-06-17 21:15	85.27	76.89	75.52
2016-06-17 21:30	84.78	76.86	72.26
2016-06-17 21:45	84.28	76.85	71.10
2016-06-17 22:00	83.89	76.81	71.10
2016-06-17 22:15	83.62	76.84	70.69
2016-06-17 22:30	83.35	76.89	70.27
2016-06-17 22:45	83.08	76.90	69.71
2016-06-17 23:00	82.84	76.89	69.29
2016-06-17 23:15	82.61	76.85	69.05
2016-06-17 23:30	82.39	76.83	68.89
2016-06-17 23:45	82.16	76.78	68.85
2016-06-18 00:00	81.81	nan	69.13
2016-06-18 00:15	81.31	nan	69.13
2016-06-18 00:30	80.82	nan	69.53
2016-06-18 00:45	80.32	nan	69.56
2016-06-18 01:00	79.93	nan	69.68
2016-06-18 01:15	79.66	77.04	69.68
2016-06-18 01:30	79.39	77.02	69.75
2016-06-18 01:45	79.12	77.00	69.81
2016-06-18 02:00	78.88	76.95	69.98
2016-06-18 02:15	78.65	74.81	70.02
2016-06-18 02:30	78.43	72.94	70.04
2016-06-18 02:45	78.20	71.59	70.11
2016-06-18 03:00	77.95	70.66	70.29
2016-06-18 03:15	77.68	70.02	70.31
2016-06-18 03:30	77.41	69.57	70.36
2016-06-18 03:45	77.14	69.28	70.37
2016-06-18 04:00	76.87	69.10	69.94
2016-06-18 04:15	76.60	69.01	69.95
2016-06-18 04:30	76.33	68.97	69.97
2016-06-18 04:45	76.06	69.01	69.98
2016-06-18 05:00	76.05	69.07	69.99
2016-06-18 05:15	76.32	69.15	70.51
2016-06-18 05:30	76.59	69.26	70.51
2016-06-18 05:45	76.86	69.37	70.55
2016-06-18 06:00	76.06	69.50	70.53
2016-06-18 06:15	76.22	69.63	70.54
2016-06-18 06:30	76.55	69.74	70.57
2016-06-18 06:45	76.87	69.87	70.58
2016-06-18 07:00	77.00	70.00	71.32
2016-06-18 07:15	77.21	70.12	71.36
2016-06-18 07:30	77.55	70.25	71.38
2016-06-18 07:45	77.90	70.36	71.39
2016-06-18 08:00	78.08	70.48	71.40
2016-06-18 08:15	78.51	70.58	71.44
2016-06-18 08:30	79.14	70.67	71.46
2016-06-18 08:45	80.33	70.77	71.47
2016-06-18 09:00	81.69	70.87	71.48
2016-06-18 09:15	83.02	70.94	71.49
2016-06-18 09:30	83.41	71.02	71.50
2016-06-18 09:45	83.81	71.10	71.51
2016-06-18 10:00	84.02	71.16	71.51
2016-06-18 10:15	84.02	71.23	71.51
2016-06-18 10:30	84.02	71.29	71.52
2016-06-18 10:45	85.91	71.34	71.52
2016-06-18 11:00	87.19	71.41	71.53
2016-06-18 11:15	87.41	71.45	71.53
2016-06-18 11:30	87.64	71.50	71.53
2016-06-18 11:45	87.86	71.55	71.53
2016-06-18 12:00	87.98	71.60	71.53
2016-06-18 12:15	87.98	71.62	71.54
2016-06-18 12:30	87.98	71.67	71.54
2016-06-18 12:45	87.98	71.71	71.55
2016-06-18 13:00	88.21	71.76	71.55
2016-06-18 13:15	88.71	71.79	71.56
2016-06-18 13:30	89.20	71.82	71.57
2016-06-18 13:45	89.70	71.86	71.57
2016-06-18 14:00	90.32	71.90	71.59
2016-06-18 14:15	91.08	71.94	71.59
2016-06-18 14:30	91.85	71.96	71.64
2016-06-18 14:45	92.61	72.00	71.66
2016-06-18 15:00	93.13	72.04	71.67
2016-06-18 15:15	93.35	72.07	71.69
2016-06-18 15:30	93.58	72.11	71.71
2016-06-18 15:45	93.80	72.14	71.72
2016-06-18 16:00	93.82	75.82	74.92
2016-06-18 16:15	93.59	77.94	76.57
2016-06-18 16:30	93.37	78.24	76.89
2016-06-18 16:45	93.14	78.43	77.07
2016-06-18 17:00	93.13	78.59	77.21
2016-06-18 17:15	93.35	78.72	77.29
2016-06-18 17:30	93.58	78.89	77.37
2016-06-18 17:45	93.80	78.95	77.37
2016-06-18 18:00	93.82	79.02	77.42
2016-06-18 18:15	93.59	79.08	77.50
2016-06-18 18:30	93.37	79.20	77.53
2016-06-18 18:45	93.14	79.29	77.59
2016-06-18 19:00	92.43	79.35	77.76
2016-06-18 19:15	91.17	79.46	77.85
2016-06-18 19:30	89.91	79.54	77.87
2016-06-18 19:45	88.65	79.57	77.93
2016-06-18 20:00	87.52	79.53	77.93
2016-06-18 20:15	86.53	79.49	77.96
2016-06-18 20:30	85.54	79.44	77.96
2016-06-18 20:45	84.55	79.36	77.95
2016-06-18 21:00	83.89	79.29	77.94
2016-06-18 21:15	83.62	79.20	77.94
2016-06-18 21:30	83.35	79.12	77.93
2016-06-18 21:45	83.08	79.06	77.92
2016-06-18 22:00	82.84	78.99	77.89
2016-06-18 22:15	82.61	78.89	77.86
2016-06-18 22:30	82.39	78.86	77.83
2016-06-18 22:45	82.16	78.79	77.81
2016-06-18 23:00	81.81	78.73	77.71
2016-06-18 23:15	81.31	78.68	77.66
2016-06-18 23:30	80.82	78.64	74.17
2016-06-18 23:45	80.32	78.56	73.65
2016-06-19 00:00	80.06	nan	73.27
2016-06-19 00:15	80.06	nan	77.46
2016-06-19 00:30	80.06	nan	77.45
2016-06-19 00:45	80.06	nan	77.43
2016-06-19 01:00	79.83	nan	77.41
2016-06-19 01:15	79.33	nan	77.39
2016-06-19 01:30	78.84	78.18	77.37
2016-06-19 01:45	78.34	78.12	77.32
2016-06-19 02:00	77.83	78.07	77.27
2016-06-19 02:15	77.29	78.04	69.89
2016-06-19 02:30	76.75	78.01	68.55
2016-06-19 02:45	76.21	77.94	68.98
2016-06-19 03:00	75.83	77.89	69.09
2016-06-19 03:15	75.65	77.84	69.10
2016-06-19 03:30	75.46	77.81	69.10
2016-06-19 03:45	75.27	77.75	69.10
2016-06-19 04:00	75.02	77.71	69.10
2016-06-19 04:15	75.02	77.66	69.14
2016-06-19 04:30	75.02	77.61	69.27
2016-06-19 04:45	75.02	77.56	69.44
2016-06-19 05:00	75.02	77.53	69.57
2016-06-19 05:15	75.02	75.72	69.71
2016-06-19 05:30	75.02	73.80	69.80
2016-06-19 05:45	75.02	72.48	69.84
2016-06-19 06:00	75.02	71.54	69.84
2016-06-19 06:15	75.02	70.88	69.84
2016-06-19 06:30	75.02	70.41	69.84
2016-06-19 06:45	75.02	70.11	69.84
2016-06-19 07:00	75.02	69.91	69.85
2016-06-19 07:15	75.92	69.81	69.89
2016-06-19 07:30	76.35	69.79	70.01
2016-06-19 07:45	76.77	69.79	70.10
2016-06-19 08:00	77.36	69.83	71.02
2016-06-19 08:15	78.12	69.90	71.02
2016-06-19 08:30	78.89	70.00	71.01
2016-06-19 08:45	79.65	70.11	71.01
2016-06-19 09:00	80.29	70.22	76.82
2016-06-19 09:15	80.79	70.35	73.92
2016-06-19 09:30	81.28	70.47	76.82
2016-06-19 09:45	81.78	70.59	73.91
2016-06-19 10:00	82.50	70.72	76.87
2016-06-19 10:15	83.49	70.82	76.89
2016-06-19 10:30	84.48	70.97	76.94
2016-06-19 10:45	85.47	71.07	76.97
2016-06-19 11:00	86.13	71.20	76.97
2016-06-19 11:15	86.40	71.29	76.99
2016-06-19 11:30	86.67	71.39	71.00
2016-06-19 11:45	86.94	71.50	70.99
2016-06-19 12:00	87.42	71.59	70.99
2016-06-19 12:15	88.14	71.68	70.58
2016-06-19 12:30	88.86	71.76	70.58
2016-06-19 12:45	89.58	71.84	73.90
2016-06-19 13:00	89.96	71.91	70.60
2016-06-19 13:15	89.96	71.99	70.60
2016-06-19 13:30	89.96	72.07	70.59
2016-06-19 13:45	89.96	72.13	70.59
2016-06-19 14:00	90.09	72.19	70.59
2016-06-19 14:15	90.36	72.25	70.60
2016-06-19 14:30	90.63	72.32	70.61
2016-06-19 14:45	90.90	72.37	70.61
2016-06-19 15:00	91.04	77.96	70.62
2016-06-19 15:15	91.04	78.62	70.64
2016-06-19 15:30	91.04	78.85	70.65
2016-06-19 15:45	91.04	78.95	70.66
2016-06-19 16:00	90.33	79.06	70.67
2016-06-19 16:15	88.80	79.16	70.72
2016-06-19 16:30	87.27	79.22	71.10
2016-06-19 16:45	85.74	79.26	72.73
2016-06-19 17:00	85.28	79.29	74.43
2016-06-19 17:15	86.04	79.30	74.70
2016-06-19 17:30	86.81	79.34	74.33
2016-06-19 17:45	87.57	79.42	71.25
2016-06-19 18:00	88.11	79.57	72.73
2016-06-19 18:15	88.38	79.72	72.71
2016-06-19 18:30	88.65	79.86	72.89
2016-06-19 18:45	88.92	79.94	73.67
2016-06-19 19:00	88.58	80.07	76.89
2016-06-19 19:15	87.54	80.19	76.89
2016-06-19 19:30	86.51	80.27	76.89
2016-06-19 19:45	85.47	80.29	73.21
2016-06-19 20:00	84.69	80.32	75.12
2016-06-19 20:15	84.19	80.29	75.16
2016-06-19 20:30	83.70	80.24	76.12
2016-06-19 20:45	83.20	80.18	76.10
2016-06-19 21:00	82.71	80.07	75.18
2016-06-19 21:15	82.21	79.97	76.04
2016-06-19 21:30	81.72	79.91	76.91
2016-06-19 21:45	81.22	79.81	76.91
2016-06-19 22:00	80.73	79.72	76.82
2016-06-19 22:15	80.23	79.65	76.77
2016-06-19 22:30	79.74	79.57	76.73
2016-06-19 22:45	79.24	79.49	76.66
2016-06-19 23:00	79.11	79.43	74.06
2016-06-19 23:15	79.38	79.36	76.66
2016-06-19 23:30	79.65	79.27	76.73
2016-06-19 23:45	79.92	79.21	76.76
2016-06-20 00:00	79.83	nan	76.70
2016-06-20 00:15	79.33	nan	76.61
2016-06-20 00:30	78.84	nan	76.55
2016-06-20 00:45	78.34	nan	77.10
2016-06-20 01:00	77.95	nan	77.64
2016-06-20 01:15	77.68	78.82	77.62
2016-06-20 01:30	77.41	78.76	77.58
2016-06-20 01:45	77.14	78.68	77.53
2016-06-20 02:00	76.87	78.63	77.48
2016-06-20 02:15	76.60	78.56	71.56
2016-06-20 02:30	76.33	78.50	71.56
2016-06-20 02:45	76.06	78.44	71.56
2016-06-20 03:00	75.92	78.37	71.21
2016-06-20 03:15	75.92	78.32	71.21
2016-06-20 03:30	75.92	78.26	71.21
2016-06-20 03:45	75.92	78.20	71.21
2016-06-20 04:00	75.92	78.15	68.60
2016-06-20 04:15	75.92	78.11	68.94
2016-06-20 04:30	75.92	78.06	69.27
2016-06-20 04:45	75.92	78.01	71.55
2016-06-20 05:00	75.82	77.95	69.27
2016-06-20 05:15	75.59	77.91	69.04
2016-06-20 05:30	75.37	77.86	69.09
2016-06-20 05:45	75.14	77.81	69.21
2016-06-20 06:00	75.02	77.78	69.21
2016-06-20 06:15	75.02	63.37	69.27
2016-06-20 06:30	75.02	59.96	70.84
2016-06-20 06:45	75.02	63.82	70.86
2016-06-20 07:00	75.38	65.96	70.86
2016-06-20 07:15	76.14	70.65	69.05
2016-06-20 07:30	76.91	69.12	68.88
2016-06-20 07:45	77.67	68.17	68.50
2016-06-20 08:00	78.42	67.87	68.08
2016-06-20 08:15	79.14	67.44	67.65
2016-06-20 08:30	79.86	67.20	67.66
2016-06-20 08:45	80.58	66.32	68.08
2016-06-20 09:00	81.19	66.43	68.29
2016-06-20 09:15	81.69	67.22	67.80
2016-06-20 09:30	82.18	66.56	67.63
2016-06-20 09:45	82.68	67.31	67.44
2016-06-20 10:00	83.29	67.32	67.63
2016-06-20 10:15	84.03	67.43	67.91
2016-06-20 10:30	84.77	67.37	67.82
2016-06-20 10:45	85.28	67.36	67.74
2016-06-20 11:00	86.00	67.37	67.74
2016-06-20 11:15	86.00	67.18	67.57
2016-06-20 11:30	85.78	67.19	67.37
2016-06-20 11:45	85.22	67.23	67.69
2016-06-20 12:00	85.51	67.04	67.92
2016-06-20 12:15	86.77	66.72	67.81
2016-06-20 12:30	88.03	66.47	67.26
2016-06-20 12:45	89.29	67.39	67.38
2016-06-20 13:00	90.19	68.54	67.33
2016-06-20 13:15	90.69	67.57	67.43
2016-06-20 13:30	91.18	66.89	67.49
2016-06-20 13:45	91.68	66.71	67.49
2016-06-20 14:00	91.94	66.42	67.36
2016-06-20 14:15	91.94	67.04	67.05
2016-06-20 14:30	91.94	70.32	67.05
2016-06-20 14:45	91.94	68.43	67.05
2016-06-20 15:00	92.30	67.31	67.05
2016-06-20 15:15	93.06	66.68	67.01
2016-06-20 15:30	93.83	66.16	67.01
2016-06-20 15:45	94.59	66.79	67.01
2016-06-20 16:00	94.54	70.79	67.01
2016-06-20 16:15	93.55	68.58	67.01
2016-06-20 16:30	92.56	67.31	67.10
2016-06-20 16:45	91.57	66.57	66.94
2016-06-20 17:00	91.04	66.26	66.86
2016-06-20 17:15	91.04	68.59	66.65
2016-06-20 17:30	91.04	69.98	66.52
2016-06-20 17:45	91.04	66.17	66.48
2016-06-20 18:00	89.63	66.80	66.80
2016-06-20 18:15	86.62	67.15	66.86
2016-06-20 18:30	83.60	67.33	66.96
2016-06-20 18:45	80.59	67.44	66.72
2016-06-20 19:00	78.19	67.56	66.89
2016-06-20 19:15	78.53	67.67	67.89
2016-06-20 19:30	80.18	67.82	68.95
2016-06-20 19:45	81.98	68.00	69.17
2016-06-20 20:00	82.60	68.18	69.01
2016-06-20 20:15	81.88	68.36	69.76
2016-06-20 20:30	81.16	68.56	69.50
2016-06-20 20:45	80.44	68.75	70.44
2016-06-20 21:00	80.06	68.94	69.72
2016-06-20 21:15	80.06	69.12	69.55
2016-06-20 21:30	80.06	69.29	69.32
2016-06-20 21:45	80.06	69.47	69.00
2016-06-20 22:00	80.06	69.63	68.54
2016-06-20 22:15	80.06	69.79	68.54
2016-06-20 22:30	80.06	69.92	68.54
2016-06-20 22:45	80.06	70.07	68.54
2016-06-20 23:00	79.93	70.19	68.54
2016-06-20 23:15	79.66	70.31	68.34
2016-06-20 23:30	79.39	70.44	68.34
2016-06-20 23:45	79.12	70.54	68.33
2016-06-21 00:00	78.88	nan	68.29
2016-06-21 00:15	78.65	nan	68.71
2016-06-21 00:30	78.43	nan	69.03
2016-06-21 00:45	78.20	nan	69.97
2016-06-21 01:00	78.08	nan	70.78
2016-06-21 01:15	78.08	nan	70.82
2016-06-21 01:30	78.08	71.12	70.86
2016-06-21 01:45	78.08	71.17	70.86
2016-06-21 02:00	78.08	71.21	70.86
2016-06-21 02:15	78.08	71.27	70.86
2016-06-21 02:30	78.08	71.32	70.86
2016-06-21 02:45	78.08	71.37	70.89
2016-06-21 03:00	78.08	71.40	70.77
2016-06-21 03:15	78.08	71.44	70.58
2016-06-21 03:30	78.08	71.47	70.60
2016-06-21 03:45	78.08	71.51	70.63
2016-06-21 04:00	77.95	71.54	70.60
2016-06-21 04:15	77.68	71.56	70.60
2016-06-21 04:30	77.41	71.59	70.67
2016-06-21 04:45	77.14	71.61	70.71
2016-06-21 05:00	76.87	71.64	70.89
2016-06-21 05:15	76.60	71.66	70.89
2016-06-21 05:30	76.33	71.67	70.84
2016-06-21 05:45	76.06	71.69	70.80
2016-06-21 06:00	75.92	71.71	69.90
2016-06-21 06:15	75.92	68.02	69.40
2016-06-21 06:30	75.92	67.42	67.91
2016-06-21 06:45	75.92	67.33	67.69
2016-06-21 07:00	76.17	67.24	67.82
2016-06-21 07:15	76.71	69.04	67.70
2016-06-21 07:30	77.25	67.25	67.60
2016-06-21 07:45	77.79	66.62	68.52
2016-06-21 08:00	78.42	66.28	68.52
2016-06-21 08:15	79.14	69.52	68.52
2016-06-21 08:30	79.86	70.72	67.90
2016-06-21 08:45	80.58	68.32	68.71
2016-06-21 09:00	81.32	66.64	69.16
2016-06-21 09:15	82.08	66.45	69.13
2016-06-21 09:30	82.85	68.93	68.89
2016-06-21 09:45	83.61	70.24	67.66
2016-06-21 10:00	84.38	68.95	67.66
2016-06-21 10:15	85.14	67.03	67.69
2016-06-21 10:30	85.91	66.35	69.09
2016-06-21 10:45	86.67	66.90	67.91
2016-06-21 11:00	87.19	69.84	67.69
2016-06-21 11:15	87.41	70.17	67.53
2016-06-21 11:30	87.64	68.87	67.66
2016-06-21 11:45	87.86	67.58	67.72
2016-06-21 12:00	88.21	66.64	67.72
2016-06-21 12:15	88.71	66.48	67.92
2016-06-21 12:30	89.20	69.74	67.92
2016-06-21 12:45	89.70	70.30	67.24
2016-06-21 13:00	90.19	68.87	67.02
2016-06-21 13:15	90.69	67.64	67.01
2016-06-21 13:30	91.18	67.23	66.82
2016-06-21 13:45	91.68	66.81	66.60
2016-06-21 14:00	91.94	69.60	66.39
2016-06-21 14:15	91.94	70.56	66.03
2016-06-21 14:30	91.94	68.43	66.37
2016-06-21 14:45	91.94	66.97	66.47
2016-06-21 15:00	91.94	66.48	66.57
2016-06-21 15:15	91.94	70.13	66.72
2016-06-21 15:30	91.94	70.93	66.87
2016-06-21 15:45	91.94	69.31	66.98
2016-06-21 16:00	91.94	67.55	66.87
2016-06-21 16:15	91.94	66.84	67.13
2016-06-21 16:30	91.94	67.51	67.32
2016-06-21 16:45	91.94	70.71	67.09
2016-06-21 17:00	92.07	68.80	66.91
2016-06-21 17:15	92.34	68.00	66.95
2016-06-21 17:30	92.61	67.78	66.74
2016-06-21 17:45	92.88	63.02	67.21
2016-06-21 18:00	92.89	65.76	67.69
2016-06-21 18:15	92.62	71.34	67.69
2016-06-21 18:30	92.35	73.14	67.69
2016-06-21 18:45	92.08	73.92	68.95
2016-06-21 19:00	91.12	74.48	74.49
2016-06-21 19:15	89.37	74.87	74.46
2016-06-21 19:30	87.61	75.22	74.65
2016-06-21 19:45	85.86	75.42	73.90
2016-06-21 20:00	84.69	75.59	69.32
2016-06-21 20:15	84.19	75.69	69.65
2016-06-21 20:30	83.70	75.71	69.81
2016-06-21 20:45	83.20	75.76	69.85
2016-06-21 21:00	82.84	75.85	69.94
2016-06-21 21:15	82.61	75.79	69.94
2016-06-21 21:30	82.39	75.80	70.03
2016-06-21 21:45	82.16	75.80	70.07
2016-06-21 22:00	81.81	75.80	70.11
2016-06-21 22:15	81.31	75.80	70.14
2016-06-21 22:30	80.82	75.80	70.25
2016-06-21 22:45	80.32	75.78	69.38
2016-06-21 23:00	79.93	75.78	69.09
2016-06-21 23:15	79.66	75.77	69.06
2016-06-21 23:30	79.39	73.56	68.94
2016-06-21 23:45	79.12	72.01	68.88
2016-06-22 00:00	78.88	nan	68.94
2016-06-22 00:15	78.65	nan	68.94
2016-06-22 00:30	78.43	nan	68.94
2016-06-22 00:45	78.20	nan	69.02
2016-06-22 01:00	78.08	nan	68.97
2016-06-22 01:15	78.08	68.83	69.02
2016-06-22 01:30	78.08	68.75	69.07
2016-06-22 01:45	78.08	68.74	69.18
2016-06-22 02:00	77.95	68.77	69.63
2016-06-22 02:15	77.68	68.84	69.63
2016-06-22 02:30	77.41	68.93	69.62
2016-06-22 02:45	77.14	69.03	69.75
2016-06-22 03:00	77.00	69.15	69.79
2016-06-22 03:15	77.00	69.27	69.88
2016-06-22 03:30	77.00	69.40	69.96
2016-06-22 03:45	77.00	69.51	70.04
2016-06-22 04:00	76.87	69.64	70.10
2016-06-22 04:15	76.60	69.77	70.16
2016-06-22 04:30	76.33	69.89	70.19
2016-06-22 04:45	76.06	70.00	70.25
2016-06-22 05:00	75.83	70.12	70.25
2016-06-22 05:15	75.65	70.22	70.26
2016-06-22 05:30	75.46	70.32	70.25
2016-06-22 05:45	75.27	70.42	70.23
2016-06-22 06:00	75.92	70.51	69.89
2016-06-22 06:15	75.92	67.12	68.10
2016-06-22 06:30	75.92	67.10	67.68
2016-06-22 06:45	75.92	66.81	67.56
2016-06-22 07:00	76.17	66.48	67.49
2016-06-22 07:15	76.71	69.51	67.61
2016-06-22 07:30	77.25	68.04	67.95
2016-06-22 07:45	77.79	67.28	68.12
2016-06-22 08:00	78.42	66.62	68.28
2016-06-22 08:15	79.14	66.33	68.43
2016-06-22 08:30	79.86	69.87	68.72
2016-06-22 08:45	80.58	69.76	68.95
2016-06-22 09:00	81.46	67.74	68.58
2016-06-22 09:15	82.53	67.16	68.54
2016-06-22 09:30	83.59	66.87	68.13
2016-06-22 09:45	84.02	69.37	67.68
2016-06-22 10:00	84.38	69.02	67.48
2016-06-22 10:15	85.14	68.19	67.59
2016-06-22 10:30	85.91	67.32	67.89
2016-06-22 10:45	86.67	66.94	67.97
2016-06-22 11:00	87.19	68.39	67.36
2016-06-22 11:15	87.41	70.17	67.26
2016-06-22 11:30	87.64	69.90	67.15
2016-06-22 11:45	87.86	68.63	66.93
2016-06-22 12:00	88.34	68.11	67.26
2016-06-22 12:15	89.10	68.24	67.71
2016-06-22 12:30	89.87	69.21	66.93
2016-06-22 12:45	90.63	69.50	66.97
2016-06-22 13:00	91.15	68.89	66.56
2016-06-22 13:15	91.37	68.77	66.56
2016-06-22 13:30	91.60	68.04	66.94
2016-06-22 13:45	91.82	67.66	66.94
2016-06-22 14:00	91.94	67.29	66.62
2016-06-22 14:15	91.94	67.29	66.68
2016-06-22 14:30	91.94	69.16	66.68
2016-06-22 14:45	91.94	70.36	66.84
2016-06-22 15:00	91.94	68.26	66.83
2016-06-22 15:15	91.94	67.38	66.73
2016-06-22 15:30	91.94	67.01	66.17
2016-06-22 15:45	91.94	67.11	65.61
2016-06-22 16:00	91.84	70.14	64.65
2016-06-22 16:15	91.61	69.84	64.17
2016-06-22 16:30	91.39	68.46	63.85
