Date	OADryBulbTemperatureNOAA	VariableSupplyAirTemp	AHU23SupplyAirTemp
42670.4375	74.402	63.25	58.18
42670.4479166667	75.392	62.5	59.14
42670.4583333333	76.403	63.75	59.24
42670.46875	77.438	64	59.5
42670.4791666667	78.473	63.75	59.5
42670.4895833333	79.508	63	58.5
42670.5	80.291	64	58.41
42670.5104166667	80.786	64.25	58.83
42670.5208333333	81.281	64.25	59.6
42670.53125	81.776	64.5	59.57
42670.5416666667	82.271	64.5	58.77
42670.5520833333	82.766	64.5	59.6
42670.5625	83.261	64	58.52
42670.5729166667	83.756	63.5	58.64
42670.5833333333	84.02	63.5	58.94
42670.59375	84.02	63.75	59.48
42670.6041666667	84.02	63.5	55.47
42670.6145833333	84.02	64	52.89
42670.625	84.125	63	51.51
42670.6354166667	84.35	63.25	52.64
42670.6458333333	84.575	64	56.55
42670.65625	84.8	64	59.79
42670.6666666667	84.815	63.75	59.32
42670.6770833333	84.59	63.25	58.48
42670.6875	84.365	63.25	58.42
42670.6979166667	84.14	64	59.09
42671.40625	70.388	62.75	59.11
42671.4166666667	71.753	62.75	59.76
42671.4270833333	73.238	63.5	58.69
42671.4375	74.723	62.75	59.01
42671.4479166667	76.208	62.75	59.14
42671.4583333333	77.462	62	58.46
42671.46875	78.452	63.25	58.67
42671.4791666667	79.442	62.25	58.86
42671.4895833333	80.432	60.75	59.72
42671.5	81.191	60.5	56.45
42671.5104166667	81.686	63.25	54.31
42671.5208333333	82.181	64.5	51.86
42671.53125	82.676	64.5	50.97
42671.5416666667	82.94	63.75	55.92
42671.5520833333	82.94	63.75	59.87
42671.5625	82.94	64	59.02
42671.5729166667	82.94	64.25	57.47
42671.5833333333	83.066	63.75	54.74
42671.59375	83.336	61.25	52.77
42671.6041666667	83.606	60.5	51.89
42671.6145833333	83.876	58.25	54.02
42671.625	84.125	59	58.44
42671.6354166667	84.35	59.25	60.56
42671.6458333333	84.575	59.75	58.55
42671.65625	84.8	59.75	57.91
42671.6666666667	84.92	59.75	57.27
42671.6770833333	84.92	60	57.24
42671.6875	84.92	61	57.19
42671.6979166667	84.92	61.75	56.67
42674.375	61.1861818181818	64.25	57.79
42674.3854166667	61.628	64.25	59.58
42674.3958333333	62.0698181818182	64.25	59.9
42674.40625	62.5116363636364	64.25	58.83
42674.4166666667	62.445	64	58.7
42674.4270833333	63.27	63.75	58.69
42674.4375	64.04	65.25	58.86
42674.4479166667	64.5164705882353	64.75	58.98
42674.4583333333	64.94	64.75	59.68
42674.46875	65.0075	63.5	59.09
42674.4791666667	66.02	64.25	58.46
42674.4895833333	67.3113043478261	64	58.49
42674.5	68.6026086956522	63.75	59.7
42674.5104166667	69.8939130434783	63.25	60.03
42674.5208333333	71.828	62.75	58.32
42674.53125	73.808	64.5	58.42
42674.5416666667	75.02	64.5	59.08
42674.5520833333	75.425	63	60.36
42674.5625	76.3733333333333	63.75	58.51
42674.5729166667	78.0733333333333	63.25	58.76
42674.5833333333	79.337	61.75	58.37
42674.59375	80.102	60.5	55.39
42674.6041666667	80.867	60.5	53.21
42674.6145833333	81.632	60.5	52.22
42674.625	82.271	61.5	55.29
42674.6354166667	82.766	59	57.47
42674.6458333333	83.261	58.5	58.99
42674.65625	83.756	58	59.74
42674.6666666667	83.894	58.5	58.61
42674.6770833333	83.624	58.75	57.61
42674.6875	83.354	60.5	56.41
42674.6979166667	83.084	60	55.11
42675.375	73.04	66	59.6
42675.3854166667	73.49	65.75	59.02
42675.3958333333	74.0646153846154	62.5	58.66
42675.40625	74.6876923076923	63	58.51
42675.4166666667	75.482	64	58.71
42675.4270833333	76.472	65.25	59.96
42675.4375	77.462	64.75	58.94
42675.4479166667	78.452	64	58.95
42675.4583333333	79.106	63.75	59.11
42675.46875	79.376	63.75	58.64
42675.4791666667	79.646	62.75	58.53
42675.4895833333	79.916	61.5	58.51
42675.5	80.92625	60.25	59.3
42675.5104166667	82.04	60.75	59.87
42675.5208333333	82.04	61.5	58.47
42675.53125	82.04	62.75	57.96
42675.5416666667	82.1831818181818	61	59.24
42675.5520833333	82.49	61.5	59.82
42675.5625	82.7968181818182	61	57.7
42675.5729166667	83.48	62	54.95
42675.5833333333	83.789	62.75	52.63
42675.59375	83.294	60.75	51.74
42675.6041666667	82.799	61.25	51.28
42675.6145833333	82.304	60.25	53.06
42675.625	80.864	62.75	53.74
42675.6354166667	78.344	64	54.07
42675.6458333333	76.58	63.75	52.01
42675.65625	75.632	63.75	51.59
42675.6666666667	76.172	63.75	51.42
42675.6770833333	76.712	63.75	52.83
42675.6875	77.252	64.25	53.62
42675.6979166667	77.792	64.25	54.14
42676.375	73.628	64.5	58.73
42676.3854166667	74.888	64.5	59.65
42676.3958333333	76.148	64.25	60.15
42676.40625	77.408	60.75	58.82
42676.4166666667	78.542	59.25	54.95
42676.4270833333	79.532	57.25	61.26
42676.4375	80.522	57.25	57.96
42676.4479166667	81.512	56.75	58.84
42676.4583333333	82.04	57.5	59.59
42676.46875	82.04	57.5	59.43
42676.4791666667	82.04	58.25	55.99
42676.4895833333	82.04	58	54.24
42676.5	82.4047368421053	58	52.86
42676.5104166667	83.1863157894737	58	52.33
42676.5208333333	83.9678947368421	59	53.87
42676.53125	83.3327272727273	62	58.24
42676.5416666667	84.0061538461538	62	60.84
42676.5520833333	84.7476595744681	61	58.5
42676.5625	84.4604255319149	58.75	58.46
42676.5729166667	84.1731914893617	57.5	58.62
42676.5833333333	84.251	59	59.47
42676.59375	84.746	59.5	59.76
42676.6041666667	85.241	57.25	58.64
42676.6145833333	85.736	56	57.79
42676.625	86	56.25	56.07
42676.6354166667	86	56.75	54.66
42676.6458333333	86	58.5	53.49
42676.65625	86	58.25	53.24
42676.6666666667	86	58.5	53.36
42676.6770833333	86	57.75	54.65
42676.6875	86	57.75	54.77
42676.6979166667	86	57.75	52.33
42677.375	73.271	65.25	59.06
42677.3854166667	73.766	63.75	59.36
42677.3958333333	74.261	62.75	58.61
42677.40625	74.756	63	58.52
42677.4166666667	75.125	63.25	58.81
42677.4270833333	75.35	63.5	59.13
42677.4375	75.575	63.25	59.68
42677.4479166667	75.8	62.75	57.36
42677.4583333333	76.34	63.25	56.17
42677.46875	77.36	63.5	53.97
42677.4791666667	78.71	63.5	52.85
42677.4895833333	80.06	63.25	52.13
42677.5	80.06	64	55.08
42677.5104166667	80.06	64.25	57.01
42677.5208333333	80.06	64.5	58.44
42677.53125	80.06	64.75	59.14
42677.5416666667	80.291	64.5	57.31
42677.5520833333	80.786	64.5	54.98
42677.5625	81.281	64.75	53.51
42677.5729166667	81.776	64	52.94
42677.5833333333	82.271	64	52.02
42677.59375	82.766	64	51.86
42677.6041666667	83.261	63.5	51.74
42677.6145833333	83.756	63.25	51.56
42677.625	84.02	62.5	51.75
42677.6354166667	84.02	63	52.56
42677.6458333333	84.02	64	52.98
42677.65625	84.02	64	53.75
42677.6666666667	82.5187234042553	64.25	52.45
42677.6770833333	79.3017021276596	63	51.74
42677.6875	76.0846808510638	65	51.66
42677.6979166667	72.4775	66	51.56
42678.375	69.98	65	58.78
42678.3854166667	70.2392	63.75	58.8
42678.3958333333	70.5632	64.25	59.22
42678.40625	70.8872	64	59.44
42678.4166666667	71.165	63.75	58.86
42678.4270833333	71.39	61.75	59.21
42678.4375	71.615	62.5	58.61
42678.4479166667	71.84	61.75	58.74
42678.4583333333	72.1208510638298	62.75	58.81
42678.46875	72.4655319148936	63.75	58.94
42678.4791666667	72.8102127659574	63.25	59.13
42678.4895833333	73.04	63.25	59.22
42678.5	73.04	64.75	56.49
42678.5104166667	73.04	65	55.97
42678.5208333333	73.04	65.75	59.02
42678.53125	73.256	64.75	59.71
42678.5416666667	73.04	65.75	59.67
42678.5520833333	73.04	64	57.87
42678.5625	73.04	63.75	55.52
42678.5729166667	73.04	64.25	53.86
42678.5833333333	72.914	65.25	54.92
42678.59375	72.644	65.25	59.71
42678.6041666667	72.374	64.25	59.24
42678.6145833333	72.104	64.75	57.85
42678.625	71.96	63.25	56.74
42678.6354166667	71.96	63	55.89
42678.6458333333	71.96	65.25	55.87
42678.65625	71.96	65.25	55.62
42678.6666666667	71.9165517241379	64.75	55.09
42678.6770833333	71.8234482758621	67	54.66
42678.6875	71.7303448275862	67	55.84
42678.6979166667	71.6372413793103	66.5	58.12
42681.375	69.2169565217391	66.25	59.41
42681.3854166667	69.5104347826087	65.75	59.99
42681.3958333333	69.8039130434783	64.75	58.48
42681.40625	70.4428571428572	65.5	58.31
42681.4166666667	70.934	64.5	59.73
42681.4270833333	70.664	64.75	59.95
42681.4375	70.394	63.75	58.78
42681.4479166667	70.124	64.25	58.65
42681.4583333333	70.106	63.75	58.54
42681.46875	70.376	63.75	59.71
42681.4791666667	70.646	63.75	59.99
42681.4895833333	70.916	63.75	58.91
42681.5	71.1251724137931	63.75	58.81
42681.5104166667	71.2648275862069	63.75	58.57
42681.5208333333	71.4044827586207	65.25	58.4
42681.53125	71.5441379310345	65.25	59.15
42681.5416666667	71.45375	64.5	59.36
42681.5520833333	71.8372727272727	63.75	59.68
42681.5625	71.5304545454545	64.75	58.99
42681.5729166667	71.2236363636364	64.75	58.37
42681.5833333333	70.934	63	59.13
42681.59375	70.664	63.75	59.36
42681.6041666667	70.394	64	59.35
42681.6145833333	70.124	64.75	59.24
42682.3854166667	64.37	64.5	58.57
42682.3958333333	64.595	64.5	59.24
42682.40625	64.82	64.75	59.49
42682.4166666667	65.082641509434	64.25	58.88
42682.4270833333	65.3883018867924	64.25	58.41
42682.4375	65.6939622641509	64.5	58.6
42682.4479166667	65.9996226415094	64	59.83
42682.4583333333	67.2636363636364	64.5	58.65
42682.46875	68	63	58.56
42682.4791666667	68	65.25	58.47
42682.4895833333	69.08	65.25	59.26
42682.5	68.891	65	58.97
42682.5104166667	68.486	65.75	58.96
42682.5208333333	68.081	65.25	59.31
42682.53125	68.648	64.5	59.08
42682.5416666667	69.08	65	58.87
42682.5520833333	69.08	63.75	58.83
42682.5625	69.08	64.5	58.91
42682.5729166667	69.08	64.25	59.04
42682.5833333333	69.08	65	59.31
42682.59375	69.08	65.5	59.32
42682.6041666667	69.08	65.25	59.33
42682.6145833333	68.81	64.75	58.89
42682.625	68	63.75	58.61
42682.6458333333	68	64.5	56.81
42682.65625	68	64.75	59.05
42682.6666666667	67.874	65	59.83
42682.6770833333	67.604	65.25	59.04
42682.6875	67.334	65.75	58.48
42682.6979166667	67.064	66.25	58.3
42683.40625	64.04	65	59.11
42683.4166666667	64.145	65	57.56
42683.46875	65.9771428571429	63.75	59.09
42683.4791666667	66.6842857142857	64.5	59.54
42683.4895833333	66.92	64.5	59.13
42683.5	67.0503448275862	64.25	58.51
42683.5104166667	67.3296551724138	63.75	58.08
42683.5208333333	67.6089655172414	61.25	59.84
42683.53125	67.888275862069	62.25	59.79
42683.5416666667	68.378	61.75	58.79
42683.5520833333	69.0145454545455	62.25	58.14
42683.5625	68.5236363636364	62.25	59.92
42683.5729166667	68.0327272727273	63	59.81
42683.5833333333	66.92	63	58.81
42683.59375	66.92	63	58.9
42683.6041666667	66.92	62	59.09
42683.6145833333	66.92	63	59.31
42683.625	68.126	62.5	59.1
42683.6354166667	68.396	63.5	58.51
42683.6458333333	68.666	63.75	58.52
42683.65625	68.936	64.25	59.48
42683.6666666667	68.954	63.75	59.82
42683.6770833333	68.684	63.5	58.72
42683.6875	68.414	64.25	58.36
42683.6979166667	68.144	64.5	58.89
42684.4166666667	63.317	63.75	57.84
42684.46875	66.746	64.75	59.95
42684.4791666667	67.241	65	58.72
42684.5104166667	68.726	65	60.11
42684.5208333333	69.221	64	59.17
42684.53125	69.716	64	58.31
42684.5416666667	70.106	64.5	58.82
42684.5520833333	70.376	64.75	59.55
42684.5625	70.646	64	59.36
42684.5729166667	70.916	65	59.07
42684.5833333333	71.165	64.25	58.11
42684.59375	71.39	64.25	59.11
42684.6041666667	71.615	63	59.59
42684.6145833333	71.84	63	59.62
42684.625	71.729	63.5	58.64
42684.6354166667	71.234	63.75	58.63
42684.6458333333	70.739	63.5	58.67
42684.65625	70.244	64.25	58.59
42684.6666666667	69.623	64.25	59.22
42684.6770833333	68.858	64.75	59.21
42684.6875	68.093	64.75	59.13
42684.6979166667	67.328	64.75	59.11
42688.4270833333	67.868	66.75	60.28
42688.4375	69.128	66	58.47
42688.4479166667	70.388	66	57.96
42688.4583333333	71.522	65.25	60.46
42688.46875	72.512	64.5	57.91
42688.4791666667	73.502	64.5	60.18
42688.4895833333	74.492	64.5	58.46
42688.5	75.251	64.5	58.18
42688.5104166667	75.746	64.5	59.47
42688.5208333333	76.241	64.25	59.78
42688.53125	76.736	64.5	58.9
42688.5416666667	77	64.75	58.87
42688.5520833333	77	64.5	58.76
42688.5625	77	64.5	58.86
42688.5729166667	77	64.75	58.82
42688.5833333333	77	64.5	58.94
42688.59375	77	64.5	59.06
42688.6041666667	77	64.5	59.11
42688.6145833333	77	64.5	59.57
42688.625	77.126	64.75	58.47
42688.6354166667	77.396	64.5	58.24
42688.6458333333	77.666	65	59.66
42688.65625	77.936	64.75	60.11
42688.6666666667	77.828	64.5	58.46
42688.6770833333	77.288	64.25	58.19
42688.6875	76.748	64.25	59.86
42688.6979166667	76.208	64.25	59.12
42689.46875	74.492	66	59.09
42689.4791666667	75.482	65.75	59.44
42689.4895833333	76.472	66	59.58
42689.5104166667	77.726	65	58.49
42689.5208333333	78.221	64.75	58.54
42689.53125	78.716	64.5	59.43
42689.5416666667	79.106	63.75	59.64
42689.5520833333	79.376	63.75	58.78
42689.5625	79.646	63.75	58.63
42689.5729166667	79.916	60	59.64
42689.5833333333	80.165	61.5	58.49
42689.59375	80.39	63	58.62
42689.6041666667	80.615	63.75	59.02
42689.6145833333	80.84	64	59.15
42689.625	80.96	64	59.25
42689.6354166667	80.96	63.5	59.69
42689.6458333333	80.96	62.75	58.9
42689.65625	80.96	61	58.96
42689.6666666667	80.729	61.75	59.12
42689.6770833333	80.234	62.5	58.11
42689.6875	79.739	62.75	57.84
42689.6979166667	79.244	63.25	59.52
42690.4270833333	74.888	65.5	60.83
42690.4375	76.148	64.5	59.54
42690.4479166667	77.408	60.25	59.66
42690.4583333333	78.542	59.75	58.31
42690.46875	79.532	60.5	58.53
42690.4791666667	80.522	62	59.72
42690.4895833333	81.512	62.5	59.63
42690.5	82.145	63	58.12
42690.5104166667	82.37	62.75	59.36
42690.5208333333	82.595	62.25	60.17
42690.53125	82.82	62	58.78
42690.5416666667	83.171	62.25	57.45
42690.5520833333	83.666	62.5	60.51
42690.5625	84.161	62.25	58.22
42690.5729166667	84.656	60.75	58.04
42690.5833333333	84.92	59.25	60.01
42690.59375	84.92	60.5	59.37
42690.6041666667	84.92	61	58.79
42690.6145833333	84.92	61.25	58.16
42690.625	84.815	61.5	59.42
42690.6354166667	84.59	61.25	59.77
42690.6458333333	84.365	61.25	58.52
42690.65625	84.14	61.25	58.3
42690.6666666667	83.558	61.25	59.18
42690.6770833333	82.568	60.75	59.77
42690.6875	81.578	61.75	59.36
42690.6979166667	80.588	64	57.52
42691.3854166667	68.438	64.75	59.22
42691.3958333333	69.473	63.75	58.77
42691.4166666667	71.396	63.5	58.63
42691.4270833333	72.116	63	58.52
42691.4375	72.836	63	59.64
42691.4479166667	73.556	63.5	58.67
42691.4583333333	74.171	64.5	58.31
42691.46875	74.666	65	59.12
42691.4791666667	75.161	65.5	59.42
42691.4895833333	75.656	65.75	59.65
42691.5	76.403	64.25	58.99
42691.5104166667	77.438	64.5	58.05
42691.5208333333	78.473	64.75	59.23
42691.53125	79.508	64.25	59.12
42691.5416666667	80.291	64	59.05
42691.5520833333	80.786	64.25	59.08
42691.5625	81.281	63.75	59.19
42691.5729166667	81.776	63.5	59.24
42691.5833333333	81.914	62.5	59.11
42691.59375	81.644	58.25	59.31
42691.6041666667	81.374	59.25	58.26
42691.6145833333	81.104	59.75	58.17
42691.625	80.96	63	56.67
42691.6354166667	80.96	63	54.58
42691.6458333333	80.96	63	52.71
42691.65625	80.96	63.5	51.61
42691.6666666667	80.729	63.25	58.33
42691.6770833333	80.234	62	60.55
42691.6875	79.739	62.25	56.19
42691.6979166667	79.244	64	55.24
42692.375	71.291	64.25	58.86
42692.3854166667	71.786	63	59.05
42692.3958333333	72.281	63	59.19
42692.40625	72.776	62.5	58.37
42692.4166666667	73.3006896551724	63.25	58.41
42692.4270833333	73.8593103448276	63.25	59.4
42692.4375	74.4179310344828	62.75	59.5
42692.4479166667	74.9765517241379	62.5	59.44
42692.4583333333	75.02	62.75	58.86
42692.46875	75.22	64.25	58.73
42692.4791666667	75.595	65.25	58.61
42692.4895833333	74.12	65.25	58.44
42692.5	64.085	63.75	59.42
42692.5104166667	60.6457142857143	64.75	59.32
42692.5208333333	61.3611764705882	63	59.46
42692.53125	63.1082352941176	63.75	58.46
42692.5416666667	64.271	63.75	58.13
42692.5520833333	64.766	63.75	59.64
42692.5625	65.261	64.25	60.09
42692.5729166667	65.756	64.5	58.63
42692.5833333333	66.251	64.75	58.29
42692.59375	66.746	64.5	59.08
42692.6041666667	67.241	64.75	59.02
42692.6145833333	67.736	64.75	58.87
42692.625	67.769	64.75	59.87
42692.6354166667	67.274	64.75	59.29
42692.6458333333	66.779	64.5	58.19
42692.65625	66.284	64.5	58.95
42692.6666666667	65.663	64.5	60.13
42692.6770833333	64.898	64.25	58.41
42692.6875	64.133	63.75	57.82
42692.6979166667	63.368	64.25	59.54
42696.3958333333	70.856	64.75	59.37
42696.40625	71.576	64.5	58.55
42696.4166666667	72.317	64.5	58.36
42696.4270833333	73.082	64.75	58.87
42696.4375	73.847	64.75	59.69
42696.4479166667	74.612	64.75	59.18
42696.4583333333	75.377	65	57.93
42696.46875	76.142	65	59.52
42696.4791666667	76.907	65	59.71
42696.4895833333	77.672	65.25	58.98
42696.5	78.185	65	59.27
42696.5104166667	78.41	64.75	58.25
42696.5208333333	78.635	64.5	58.12
42696.53125	78.86	64.5	59.99
42696.5416666667	79.106	64	58.78
42696.5520833333	79.376	63.5	58.66
42696.5625	79.646	63.75	58.6
42696.5729166667	79.916	61.25	58.74
42696.5833333333	79.934	61	59.03
42696.59375	79.664	63.75	58.99
42696.6041666667	79.394	63.75	59.11
42696.6145833333	79.124	64	59.02
42696.625	78.98	63.75	59.12
42696.6354166667	78.98	62.5	59.13
42696.6458333333	78.98	61.75	59.17
42696.65625	78.98	61.75	59.16
42696.6666666667	78.392	62.75	59.15
42696.6770833333	77.132	64.5	59.01
42696.6875	75.872	65	58.92
42696.6979166667	74.612	64.5	58.86
42702.46875	77	64.5	58.54
42702.4791666667	77	64.5	59.45
42702.4895833333	77	64.5	59.54
42702.5	77	64.5	58.64
42702.5104166667	77.3056603773585	64.25	58.8
42702.5208333333	77.611320754717	63.75	58.43
42702.53125	77.9169811320755	63.75	59.34
42702.5416666667	78.311	61.25	59.33
42702.5520833333	78.806	63	59.44
42702.5625	79.301	62	58.94
42702.5729166667	79.796	63	58.22
42702.5833333333	80.06	61.75	58.57
42702.59375	80.06	63	59.62
42702.6041666667	80.06	63.5	57.91
42702.6145833333	80.06	63.75	57.53
42702.625	79.829	63.75	56.07
42702.6354166667	79.334	63.75	55.14
42702.6458333333	78.839	64.5	54.61
42702.65625	78.344	64.75	57.67
42702.6666666667	77.597	64.5	58.05
42702.6770833333	76.562	64	59.86
42702.6875	75.527	63.5	59.39
42702.6979166667	74.492	64.25	58.5
42703.46875	73.44	64.5	58.59
42703.4791666667	74.2672727272727	65.5	58.52
42703.4895833333	74.7581818181818	66.25	58.53
42703.5	75.125	66.5	59.64
42703.5104166667	75.35	65.25	59.71
42703.5208333333	75.575	65.75	58.93
42703.53125	75.8	65.75	59.13
42703.5416666667	75.92	66	58.59
42703.5520833333	75.92	65	58.99
42703.5625	75.92	64	59.13
42703.5729166667	75.92	64	59.15
42703.5833333333	76.046	64.5	59.34
42703.59375	76.316	63.75	58.7
42703.6041666667	76.586	63.75	58.59
42703.6145833333	76.856	63.25	58.44
42703.625	77	63.75	59.19
42703.6354166667	77	64	59.51
42703.6458333333	77	63.75	59.56
42703.65625	77	63.5	58.54
42703.6666666667	76.538	64.5	58.6
42703.6770833333	75.548	64.25	58.59
42703.6875	74.558	64.75	59.57
42703.6979166667	73.568	64.5	59.61
42705.6666666667	64.604	66.5	59.39
42706.5416666667	64.835	65.5	58.52
42706.5625	64.385	65.25	59.87
42706.5729166667	64.16	65	58.09
42706.5833333333	64.04	66.5	58.6
42706.59375	64.04	65	60.12
42706.6041666667	64.04	65.75	58.5
42706.625	64.04	65.25	59.25
42706.6458333333	64.04	66.25	59.31
42706.65625	64.04	65.75	59.55
42706.6666666667	63.809	64.25	58.36
42706.6770833333	63.314	65	58.37
42706.6875	62.819	65	59.51
42710.4375	57.827	64	58.15
42710.5625	55.595	65.75	59.36
42710.5729166667	55.82	66.25	59.44
42710.6875	54.164	65.25	58.66
42710.6979166667	53.444	64.25	58.59
42711.6041666667	57.161	64.25	58.4
42711.6145833333	57.656	64	59.21
42711.625	57.92	64	59.61
42711.6354166667	57.92	64	59.52
42711.6458333333	57.92	64.25	58.52
42711.65625	57.92	64	58.37
42711.6666666667	58.3925	64	59.34
42711.6770833333	58.8527272727273	64.25	59.63
42711.6875	58.4845454545455	64.25	59.27
42716.3854166667	53.39	65.75	60.1
42716.3958333333	53.615	66	58.49
42716.40625	53.84	66	58.25
42716.4166666667	54.317	66.25	59.19
42716.4270833333	55.082	65.75	59.39
42716.4375	55.847	65.5	59.39
42716.4479166667	56.612	65.25	59.24
42716.4583333333	57.02	65	58.41
42716.46875	57.02	65.5	58.41
42716.4791666667	57.2062068965517	65.5	60.21
42716.4895833333	57.671724137931	65.25	58.61
42716.5	58.4555	64.75	57.69
42716.5104166667	59.603	64.25	59.4
42716.5208333333	60.7505	64	59.49
42716.53125	61.628	65	59.37
42716.5416666667	62.291	65	58.22
42716.5520833333	62.786	65.5	58.6
42716.5625	63.281	65.5	59.22
42716.5729166667	63.776	66.5	59.38
42716.5833333333	64.04	64.5	59.69
42716.59375	64.2123404255319	63.75	58.67
42716.6041666667	64.4995744680851	63.75	58.72
42716.6145833333	64.7868085106383	64	58.78
42716.625	65.22	65.75	58.84
42716.6354166667	65.82	65	59.19
42716.6458333333	65.6927272727273	65.5	59.48
42716.65625	65.2018181818182	64.5	59.4
42716.6666666667	64.688	64	58.61
42716.6770833333	64.148	64	58.99
42716.6875	64.04	64.5	59.27
42716.6979166667	64.04	65	58.46
42717.375	62.06	64.25	59.47
42717.3854166667	62.1725	64.25	59.81
42717.3958333333	62.594375	64.5	58.89
42717.40625	63.176	64.5	59.02
42717.4166666667	64.271	64.5	58.97
42717.4270833333	64.766	64.5	58.48
42717.4375	65.261	64.25	58.43
42717.4479166667	65.756	64.75	59.26
42717.4583333333	66.65	65	59.23
42717.46875	67.7739534883721	62.25	59.37
42717.4791666667	68.8413953488372	62.75	59
42717.4895833333	69.9088372093023	62.75	58.44
42717.5	68.576	65	58.39
42717.5104166667	68.616	65	56.42
42717.5208333333	69.936	65	55.32
42717.53125	71.256	65.5	54.69
42717.5416666667	71.855	63.75	54.83
42717.5520833333	71.63	64.75	56.14
42717.5625	71.405	63.75	56.55
42717.5729166667	71.18	63.5	54.75
42717.5833333333	71.06	65	52.72
42717.59375	71.06	65.5	52.17
42717.6041666667	71.06	65.25	55.54
42717.6145833333	71.06	64.75	57.96
42717.625	70.703	64.75	59.91
42717.6354166667	69.938	63.75	58.71
42717.6458333333	69.173	63.75	57.74
42717.65625	68.408	64.75	57.03
42717.6666666667	67.076	64.25	56.84
42717.6770833333	65.096	63.25	56.51
42717.6875	63.116	64	59.26
42717.6979166667	61.136	64.25	59.68
42718.4895833333	58.856	65	59.12
42718.5	59.126	64.25	59.91
42718.5104166667	59.396	65	58.19
42718.5208333333	59.666	64.75	58.21
42718.53125	59.936	64.75	59.86
42718.5416666667	60.416	64.75	58.65
42718.5520833333	61.136	64.75	58.49
42718.5625	61.856	64.75	58.83
42718.5729166667	62.576	62.25	59.12
42718.5833333333	63.1368421052632	61.25	59.4
42718.59375	63.5157894736842	61.25	59.76
42718.6041666667	63.8947368421053	64.25	59
42718.6145833333	64.2736842105263	64	58.96
42718.625	63.914	64.25	58.94
42718.6354166667	63.644	64.25	58.98
42718.6458333333	63.374	64.25	58.92
42718.65625	63.104	63	58.77
42718.6666666667	62.729	63	58.82
42718.6770833333	62.234	64.5	58.85
42718.6875	61.739	64.25	58.83
42718.6979166667	61.244	64	58.84
42719.5625	50.666	66.75	59.87
42719.59375	51.08	66	58.94
42719.6041666667	51.08	66	59.62
42719.6145833333	51.08	65.5	57.81
42725.65625	70.916	64.75	59.19
42725.6666666667	70.934	64.75	59.3
42725.6770833333	70.664	64.25	58.78
42726.4583333333	59.588	64	59.09
42726.46875	60.848	64.75	58.63
42726.4791666667	62.108	64.75	58.56
42726.4895833333	63.368	64.75	58.4
42726.5	64.271	65.5	59.66
42726.5104166667	64.766	65.25	59.86
42726.5208333333	65.261	65.25	58.15
42726.53125	65.756	65.25	59.09
42726.5416666667	66.251	64.75	60.01
42726.5520833333	66.746	64.25	58.52
42726.5625	67.241	64.75	58.32
42726.5729166667	67.736	65.5	58.96
42726.5833333333	68	65.5	60.19
42726.59375	68	64.75	58.52
42726.6041666667	68	65.75	58.32
42726.6145833333	68	65	59.52
42726.625	68	64.75	60.18
42726.6354166667	68	64.75	58.4
42726.6458333333	68	64.5	58.34
42726.65625	68	64.75	59.09
42726.6666666667	67.769	64.75	59.28
42726.6770833333	67.274	65	59.26
42726.6875	66.779	64.75	59.27
42726.6979166667	66.284	65	59.26
42727.375	58.088	65.25	58.16
42727.3854166667	58.448	64.75	59.64
42727.3958333333	58.808	65.25	59.87
42727.40625	59.504	65	58.22
42727.4166666667	60.29	65.25	58.4
42727.4270833333	60.74	65.25	59.97
42727.4375	61.232	65.25	58.65
42727.4479166667	61.772	65.25	58.31
42727.4583333333	62.06	65.25	58.63
42727.46875	62.4457142857143	65.25	59.4
42727.4791666667	63.716	65.25	59.5
42727.4895833333	64.2854545454546	65.25	59.22
42727.5	65.444	66.25	58.77
42727.5104166667	66.65	65.5	58.89
42727.5208333333	66.92	65.75	59.09
42727.53125	67.46	65.75	59.16
42727.5416666667	68	65.75	58.97
42727.5520833333	68	66.25	58.66
42727.5625	68.30375	66.25	58.67
42727.5729166667	68.81	67	58.76
42727.5833333333	69.6527272727273	66.25	58.96
42727.59375	70.4965217391304	65.75	59.22
42727.6041666667	71.06	64.5	59.16
42727.6145833333	71.384	66	59.37
42727.625	73.04	66.25	59.13
42727.6354166667	73.04	66.25	58.67
42727.6458333333	73.04	65.25	58.98
42727.65625	73.04	65	59.05
42727.6666666667	73.04	65.25	59.26
42727.6770833333	73.1525	65.75	58.72
42727.6875	73.265	66	58.77
42727.6979166667	73.3775	66.25	58.72
42730.375	73.94	64.75	58.87
42730.3854166667	73.94	64.25	58.94
42730.3958333333	73.94	64	58.94
42730.40625	73.94	63	59.01
42730.4166666667	74.336	63.5	59.04
42730.4270833333	75.1845714285714	63.5	59.17
42730.4375	75.8573913043478	63.25	59.25
42730.4479166667	75.3878260869565	64	59.37
42730.4583333333	75.251	64	58.89
42730.46875	75.746	64.25	58.92
42730.4791666667	76.241	64.5	58.98
42730.4895833333	76.736	64.5	58.96
42730.5	77.1608510638298	64.5	59.11
42730.5104166667	77.5055319148936	64	59.16
42730.5208333333	77.8502127659575	64	58.61
42730.53125	77.6646153846154	64	58.57
42730.5416666667	77.126	64.5	58.6
42730.5520833333	77.396	64.25	59.29
42730.5625	77.666	64	59.47
42730.5729166667	77.936	64.5	59.72
42730.5833333333	78.185	64.75	58.93
42730.59375	78.41	64.75	58.99
42730.6041666667	78.635	64.5	58.98
