Date	FPVAV19:AIRVOLUME	PlenumFlowforContainerFPVAV19	TotalBoxFlowforContainerFPVAV19	
42621.7708333333	216	984	1200
42621.78125	204	996	1200
42621.7916666667	0	1200	1200
42621.8020833333	0	1200	1200
42621.8125	0	1200	1200
42621.8229166667	0	1200	1200
42621.8333333333	0	1200	1200
42621.84375	0	1200	1200
42621.8541666667	0	1200	1200
42621.8645833333	0	1200	1200
42621.875	0	1200	1200
42621.8854166667	0	1200	1200
42621.8958333333	0	1200	1200
42621.90625	0	1200	1200
42621.9166666667	0	1200	1200
42621.9270833333	0	1200	1200
42621.9375	0	1200	1200
42621.9479166667	0	1200	1200
42621.9583333333	0	1200	1200
42621.96875	0	1200	1200
42621.9791666667	0	1200	1200
42621.9895833333	0	1200	1200
42622	0	1200	1200
42622.0104166667	0	1200	1200
42622.0208333333	0	1200	1200
42622.03125	0	1200	1200
42622.0416666667	0	1200	1200
42622.0520833333	0	1200	1200
42622.0625	0	1200	1200
42622.0729166667	0	1200	1200
42622.0833333333	0	1200	1200
42622.09375	0	1200	1200
42622.1041666667	0	1200	1200
42622.1145833333	0	1200	1200
42622.125	0	1200	1200
42622.1354166667	0	1200	1200
42622.1458333333	0	1200	1200
42622.15625	0	1200	1200
42622.1666666667	0	1200	1200
42622.1770833333	0	1200	1200
42622.1875	0	1200	1200
42622.1979166667	0	1200	1200
42622.2083333333	0	1200	1200
42622.21875	0	1200	1200
42622.2291666667	0	1200	1200
42622.2395833333	0	1200	1200
42622.25	0	1200	1200
42622.2604166667	1236	-36	1200
42622.2708333333	1200	0	1200
42622.28125	1200	0	1200
42622.2916666667	1200	0	1200
42622.3020833333	1200	0	1200
42622.3125	1200	0	1200
42622.3229166667	1204	-4	1200
42622.3333333333	1192	8	1200
42622.34375	1200	0	1200
42622.3541666667	1220	-20	1200
42622.3645833333	1116	84	1200
42622.375	1184	16	1200
42622.3854166667	1188	12	1200
42622.3958333333	1200	0	1200
42622.40625	1196	4	1200
42622.4166666667	1200	0	1200
42622.4270833333	1196	4	1200
42622.4375	1188	12	1200
42622.4479166667	1200	0	1200
42622.4583333333	1204	-4	1200
42622.46875	1204	-4	1200
42622.4791666667	1196	4	1200
42622.4895833333	1188	12	1200
42622.5	1204	-4	1200
42622.5104166667	1200	0	1200
42622.5208333333	1208	-8	1200
42622.53125	1200	0	1200
42622.5416666667	1200	0	1200
42622.5520833333	1204	-4	1200
42622.5625	1192	8	1200
42622.5729166667	1200	0	1200
42622.5833333333	1208	-8	1200
42622.59375	1188	12	1200
42622.6041666667	1200	0	1200
42622.6145833333	1184	16	1200
42622.625	1200	0	1200
42622.6354166667	1192	8	1200
42622.6458333333	1200	0	1200
42622.65625	1204	-4	1200
42622.6666666667	1196	4	1200
42622.6770833333	1200	0	1200
42622.6875	1204	-4	1200
42622.6979166667	1200	0	1200
42622.7083333333	1200	0	1200
42622.71875	1204	-4	1200
42622.7291666667	1196	4	1200
42622.7395833333	1204	-4	1200
42622.75	1204	-4	1200
42622.7604166667	232	968	1200
42622.7708333333	nan	nan	nan
42622.78125	196	1004	1200
42622.7916666667	0	1200	1200
42622.8020833333	0	1200	1200
42622.8125	0	1200	1200
42622.8229166667	0	1200	1200
42622.8333333333	0	1200	1200
42622.84375	0	1200	1200
42622.8541666667	0	1200	1200
42622.8645833333	0	1200	1200
42622.875	0	1200	1200
42622.8854166667	0	1200	1200
42622.8958333333	0	1200	1200
42622.90625	0	1200	1200
42622.9166666667	0	1200	1200
42622.9270833333	0	1200	1200
42622.9375	0	1200	1200
42622.9479166667	0	1200	1200
42622.9583333333	0	1200	1200
42622.96875	0	1200	1200
42622.9791666667	0	1200	1200
42622.9895833333	0	1200	1200
42623	0	1200	1200
42623.0104166667	140	1060	1200
42623.0208333333	204	996	1200
42623.03125	0	1200	1200
42623.0416666667	0	1200	1200
42623.0520833333	0	1200	1200
42623.0625	0	1200	1200
42623.0729166667	0	1200	1200
42623.0833333333	0	1200	1200
42623.09375	0	1200	1200
42623.1041666667	0	1200	1200
42623.1145833333	0	1200	1200
42623.125	0	1200	1200
42623.1354166667	0	1200	1200
42623.1458333333	0	1200	1200
42623.15625	0	1200	1200
42623.1666666667	0	1200	1200
42623.1770833333	0	1200	1200
42623.1875	0	1200	1200
42623.1979166667	0	1200	1200
42623.2083333333	0	1200	1200
42623.21875	0	1200	1200
42623.2291666667	0	1200	1200
42623.2395833333	0	1200	1200
42623.25	0	1200	1200
42623.2604166667	0	1200	1200
42623.2708333333	0	1200	1200
42623.28125	0	1200	1200
42623.2916666667	0	1200	1200
42623.3020833333	0	1200	1200
42623.3125	0	1200	1200
42623.3229166667	0	1200	1200
42623.3333333333	0	1200	1200
42623.34375	0	1200	1200
42623.3541666667	0	1200	1200
42623.3645833333	0	1200	1200
42623.375	0	1200	1200
42623.3854166667	0	1200	1200
42623.3958333333	0	1200	1200
42623.40625	0	1200	1200
42623.4166666667	0	1200	1200
42623.4270833333	0	1200	1200
42623.4375	0	1200	1200
42623.4479166667	0	1200	1200
42623.4583333333	0	1200	1200
42623.46875	0	1200	1200
42623.4791666667	0	1200	1200
42623.4895833333	0	1200	1200
42623.5	0	1200	1200
42623.5104166667	0	1200	1200
42623.5208333333	0	1200	1200
42623.53125	0	1200	1200
42623.5416666667	0	1200	1200
42623.5520833333	0	1200	1200
42623.5625	0	1200	1200
42623.5729166667	0	1200	1200
42623.5833333333	0	1200	1200
42623.59375	12	1188	1200
42623.6041666667	0	1200	1200
42623.6145833333	0	1200	1200
42623.625	0	1200	1200
42623.6354166667	0	1200	1200
42623.6458333333	0	1200	1200
42623.65625	0	1200	1200
42623.6666666667	0	1200	1200
42623.6770833333	0	1200	1200
42623.6875	0	1200	1200
42623.6979166667	0	1200	1200
42623.7083333333	0	1200	1200
42623.71875	0	1200	1200
42623.7291666667	0	1200	1200
42623.7395833333	4	1196	1200
42623.75	0	1200	1200
42623.7604166667	0	1200	1200
42623.7708333333	0	1200	1200
42623.78125	12	1188	1200
42623.7916666667	0	1200	1200
42623.8020833333	0	1200	1200
42623.8125	0	1200	1200
42623.8229166667	0	1200	1200
42623.8333333333	0	1200	1200
42623.84375	0	1200	1200
42623.8541666667	0	1200	1200
42623.8645833333	0	1200	1200
42623.875	0	1200	1200
42623.8854166667	0	1200	1200
42623.8958333333	0	1200	1200
42623.90625	0	1200	1200
42623.9166666667	0	1200	1200
42623.9270833333	0	1200	1200
42623.9375	0	1200	1200
42623.9479166667	0	1200	1200
42623.9583333333	0	1200	1200
42623.96875	0	1200	1200
42623.9791666667	0	1200	1200
42623.9895833333	20	1180	1200
42624	0	1200	1200
42624.0104166667	0	1200	1200
42624.0208333333	16	1184	1200
42624.03125	0	1200	1200
42624.0416666667	0	1200	1200
42624.0520833333	28	1172	1200
42624.0625	0	1200	1200
