Date	OADryBulbTemperatureNOAA	VariableTotalPower	FanplusCoolingEnergyAHUActualExponent2forAHU23
42608.6770833333	82.04	28616.0567227821	68160.4163333333
42608.6875	82.04	27599.1350551561	69800.2883333333
42608.6979166667	82.04	26042.8919645675	69110.9166
42611.375	78.416	34973.97899461	37735.3120833333
42611.3854166667	79.136	40617.3510334491	40159.3278
42611.3958333333	79.856	46769.2611919429	55558.668
42611.40625	80.576	40925.3568702033	59645.7336
42611.4166666667	81.422	45262.0078370826	58916.2933333333
42611.4270833333	82.412	47691.4878556561	56684.71515
42611.4375	83.402	48804.6476240498	56431.6940833333
42611.4479166667	84.392	49834.0467701058	55909.2277333334
42611.4583333333	84.92	49586.9481347352	55829.3941333333
42611.46875	84.92	43061.0021617575	56312.4196833333
42611.4791666667	84.92	42174.5727978441	56074.539
42611.4895833333	84.92	41376.5974267099	56888.5139333333
42611.5	85.172	40243.6202858256	58152.843
42611.5104166667	85.712	38634.3786750511	58794.0024
42611.5208333333	86.252	36859.1387666629	59185.4933333333
42611.53125	86.792	32302.0223662982	60514.5220833333
42611.5416666667	87.311	31280.8333688134	60988.2776833333
42611.5520833333	87.806	35435.9149735178	61248.0640833333
42611.5625	88.301	38874.3799710679	59474.06235
42611.5729166667	88.796	39989.5923219475	50396.52675
42611.5833333333	88.829	39575.1308328301	47761.9091333333
42611.59375	88.334	33137.3870999321	61524.7117333333
42611.6041666667	87.839	29335.5647575189	61218.68115
42611.6145833333	87.344	32123.2733777267	58023.4638
42611.625	87.08	33026.8397199494	59060.5944833333
42611.6354166667	87.08	34850.3161461733	58016.763
42611.6458333333	87.08	38188.1254094268	57356.7283333333
42611.65625	87.08	38882.3576715139	57804.0835333334
42611.6666666667	84.7127272727273	38648.1385653917	60371.83875
42611.6770833333	79.64	32921.0061942246	60905.4204833333
42611.6875	76.208	23898.1739074253	46291.8477333334
42611.6979166667	77	25311.1831382045	36620.4024
42612.375	77.462	21996.9824153152	36540.24075
42612.3854166667	78.452	25253.7115591687	42107.9811333334
42612.3958333333	79.442	28778.4384792122	50454.3708833333
42612.40625	80.432	33044.4846274438	56316.1416833333
42612.4166666667	81.422	37609.5212972746	58830.65235
42612.4270833333	82.412	39783.7348076004	56535.0595333333
42612.4375	83.402	48563.1917735342	54411.3120833333
42612.4479166667	84.392	47946.0933751749	54996.6456
42612.4583333333	85.172	47553.4821244521	56153.52435
42612.46875	85.712	46844.970238618	57403.70235
42612.4791666667	86.252	48979.3860982191	58934.5907333333
42612.4895833333	86.792	51426.532352701	59563.78275
42612.5	87.311	50267.23796273	58299.4488
42612.5104166667	87.806	48878.9843910984	51552.5453333333
42612.5208333333	88.301	47538.6979470777	47946.843
42612.53125	88.796	48099.1822221199	46348.95195
42612.5416666667	89.291	47938.628067545	56557.9854
42612.5520833333	89.786	49456.4733864607	63449.28075
42612.5625	90.281	50727.9442324058	63081.984
42612.5729166667	90.776	52886.1079212311	63563.2380833333
42612.5833333333	91.04	53970.5253817995	60373.0420833333
42612.59375	91.04	52355.4983206827	61406.9837333333
42612.6041666667	91.04	52157.3741347209	62887.3456833333
42612.6145833333	91.04	52741.7169499456	62601.132
42612.625	91.145	53565.5270394864	63563.0883333333
42612.6354166667	91.37	54027.3626943104	59387.1808833333
42612.6458333333	91.595	53258.4835727022	57856.7349333333
42612.65625	91.82	51872.2397230018	58659.1693333334
42612.6666666667	91.709	52642.0249896943	59549.9811333333
42612.6770833333	91.214	53254.6842462833	62358.36555
42612.6875	90.719	48204.8798893094	61600.9165333333
42612.6979166667	90.224	48521.6661710776	62271.4083333333
42613.375	80.522	41967.2354994911	38342.3588833334
42613.3854166667	81.512	48173.8742001073	46370.8968833333
42613.40625	83.492	50164.9808609423	54537.7621333333
42613.4166666667	84.377	50832.5012172129	62215.8627333333
42613.4270833333	85.142	50626.3306240018	57065.1524833333
42613.4479166667	86.672	52005.3138119513	55329.0893333333
42613.4791666667	88.856	57026.7292943384	58016.763
42613.4895833333	89.576	51675.9345200837	58484.6901333333
42613.5	90.086	52153.8144705592	57578.9453333333
42613.5208333333	90.626	47639.2078170125	57105.65595
42613.53125	90.896	50316.8269446356	57480.8248833333
42613.5416666667	91.271	48987.786929658	59675.6028833333
42613.5625	92.261	51066.3431089512	59451.9996833333
42613.5729166667	92.756	51274.6963770852	60442.4405333333
42613.6041666667	91.799	49505.5011292915	63884.7534
42613.6145833333	91.304	48010.6966006537	64349.1253333333
42613.6354166667	91.766	47295.6004457162	66641.0355333333
42613.6458333333	92.261	48602.2583335832	26308.6413333333
42613.65625	92.756	51392.8354934493	73295.1100833333
42613.6666666667	92.894	54172.2369873945	67707.5405333333
42613.6770833333	92.624	56349.9580535528	66107.1294
42613.6875	92.354	57656.2559288163	66494.0856
42613.6979166667	92.084	59772.4357244627	66042.10875
42614.375	83.297	49793.9477431902	40656.5744833333
42614.3854166667	84.062	55468.7094864541	56444.4373333333
42614.3958333333	84.827	57719.5310470026	62924.4452833333
42614.40625	85.592	56567.7914958546	62857.5296833333
42614.4166666667	86.462	56343.590264558	61320.675
42614.4270833333	87.452	56478.0221900347	59577.3792
42614.4375	88.442	56693.0537649481	60657.1843333333
42614.4479166667	89.432	56832.3269066489	62068.7982
42614.4583333333	89.96	56976.1065704408	61956.6643333333
42614.46875	89.96	59051.8234809101	61914.1752
42614.4791666667	89.96	58370.6384805536	61360.51755
42614.4895833333	89.96	58861.0243551803	62003.36835
42614.5	90.086	57275.9282911829	64035.2717333333
42614.5104166667	90.356	57170.0471693727	48971.8008
42614.5208333333	90.626	57910.8415946358	43515.0920833334
42614.53125	90.896	56030.6124583918	65007.6672833333
42614.5416666667	91.271	55725.1928439202	66257.9732833333
42614.5520833333	91.766	57611.1753973106	62944.7020833333
42614.5625	92.261	58916.0400136732	57921.8701333333
42614.5729166667	92.756	58401.4756060661	61910.21835
42614.5833333333	93.02	58013.2076221618	66966.5028833333
42614.59375	93.02	56537.4195826036	61242.84075
42614.6041666667	93.02	58818.8619035265	44714.2477333334
42614.6145833333	93.02	51697.1622762684	62730.0707333333
42614.625	93.125	50989.9070273587	69275.5024833333
42614.6354166667	93.35	51177.0963660683	67099.3656833334
42614.6458333333	93.575	52918.8023789878	61969.6693333334
42614.65625	93.8	55535.9283485927	58428.10875
42614.6666666667	93.92	55376.7737856429	62244.7288833333
42614.6770833333	93.92	57537.0644840966	68511.0499333333
42614.6875	93.92	57694.0257051172	67619.379
42614.6979166667	93.92	59525.7171978122	65687.088
42615.375	78.056	27348.0436926129	39264.24
42615.3854166667	77	25900.9332145289	39394.2093333333
42615.3958333333	77	31505.6701868985	40005.28875
42615.40625	77	33832.9458106461	51225.7492833333
42615.4166666667	77	33405.5875899255	55089.3540833333
42615.4270833333	77.2239024390244	31725.9886311892	57692.1781333334
42615.4375	78.3434146341463	38189.3137031615	57154.3600833334
42615.4479166667	79.4629268292683	40296.9166638302	55185.11355
42615.4583333333	80.396	38191.9908323059	56410.2163333333
42615.46875	81.116	38141.7302415604	56438.235
42615.4791666667	81.836	37621.5239861553	53717.4772833334
42615.4895833333	82.556	37330.4270379808	56367.93915
42615.5	83.336	38178.3789791449	59253.22395
42615.5104166667	84.1845714285714	40805.9204156763	58528.8020833333
42615.5208333333	84.92	41066.6976333003	57832.41675
42615.53125	85.52	39302.1139129832	55360.6964833333
42615.5416666667	86.231	38683.4949802494	54846.3635333333
42615.5520833333	86.726	40646.9652126995	55784.7893333333
42615.5625	87.221	47701.2419254363	59741.9341333333
42615.5729166667	87.716	50447.7609128556	59150.0556833333
42615.5833333333	88.211	52306.6627396123	56682.48
42615.59375	88.706	47813.9963336242	56225.80035
42615.6041666667	89.201	45447.5656291401	54141.83235
42615.6145833333	89.696	43824.919118888	51465.1573333333
42615.625	89.372	43572.8753784959	57969.7464
42615.6354166667	88.112	43028.185215285	60844.2403333333
42615.6458333333	86.852	45542.4590363816	60649.86675
42615.65625	85.592	38388.6801722735	58121.3344833333
42615.6666666667	84.815	40582.6148484342	57045.5629333333
42615.6770833333	84.59	40135.3349292888	61009.4221333333
42615.6875	84.365	38429.402437488	61973.8428833333
42615.6979166667	84.14	37522.8139449851	61277.1748833333
42619.375	80.522	47491.3848290645	39743.4904833333
42619.3854166667	81.512	49628.2053284784	41531.8844833333
42619.3958333333	82.502	52117.5194886071	54116.211
42619.40625	83.492	50026.6456098724	59758.587
42619.4166666667	84.02	50718.3439009595	59771.88075
42619.4270833333	84.02	56792.7814707848	59733.8771333333
42619.4375	84.02	51670.0605244281	60394.0000833333
42619.4479166667	84.47	55916.0347912226	59981.11275
42619.4583333333	85.34	55965.8971677104	60422.6323333333
42619.46875	86.24	57170.9771974697	61597.5093333333
42619.4791666667	87.1175	57756.7731199234	62841.14355
42619.4895833333	87.68	58580.6951656796	64255.3347333333
42619.5	88.211	58031.4673679132	64614.6000833333
42619.5104166667	88.706	54747.8669548614	63281.1635333333
42619.5208333333	89.201	48855.3220366959	61343.5459333333
42619.53125	89.696	51866.0730719955	61263.2435333333
42619.5416666667	90.086	56067.5814619224	61473.7160833333
42619.5520833333	90.356	58440.0602513806	62644.1752833333
42619.5625	90.626	59113.7259776341	61941.7907333333
42619.5729166667	90.896	61074.0429416006	62704.0693333333
42619.5833333333	91.145	60686.2821791598	62957.4480833333
42619.59375	91.37	61148.9404527045	64125.92235
42619.6041666667	91.595	60727.2540419766	64169.1240833333
42619.6145833333	91.82	61727.9434054408	66280.1939333333
42619.625	92.066	62800.9175934912	58953.2749333334
42619.6354166667	92.336	62478.5094201561	63984.7388833333
42619.6458333333	92.606	62303.8806890932	65155.0604833333
42619.65625	92.876	62329.5443801217	65033.9797333333
42619.6666666667	93.02	63516.8245356311	65706.7651333333
42619.6770833333	93.02	64142.6950063391	67274.7523333334
42619.6875	93.02	63991.8763855213	68490.2131333333
42619.6979166667	93.02	66444.6795283189	69231.1635333333
42620.375	81.464	45913.212302094	41757.1808833333
42620.3854166667	82.04	48773.1073305922	52743.9036833333
42620.3958333333	82.94	52398.3801224807	58510.04115
42620.40625	84.065	49835.4229858434	59315.4613333334
42620.4166666667	84.02	49872.9354517526	62665.4472833334
42620.4270833333	84.119	50169.8172453599	58364.5197333333
42620.4375	85.604	56879.7984400755	57432.7260833333
42620.4479166667	86.6252631578948	56824.235562635	56368.2126
42620.4583333333	87.26	58219.0351377168	57969.7464
42620.46875	87.6457142857143	53686.892518584	58868.7757333333
42620.4791666667	87.908	51360.033224678	57818.3480833333
42620.4895833333	87.368	49669.0771806094	59159.2803333333
42620.5	87.416	49460.777914512	59419.79715
42620.5104166667	88.136	47794.3782899923	62201.1651333333
42620.5208333333	88.856	46163.5470634325	61347.07875
42620.53125	89.576	45858.5966538328	59590.7148833333
42620.5416666667	89.96	46738.421229073	59438.3523333333
42620.5520833333	89.96	44943.4885757747	61708.8563333333
42620.5625	89.96	46570.1105695147	60643.4958
42620.5729166667	89.96	47506.5713213614	63526.5973333334
42620.5833333333	90.317	47640.3559413557	63042.3629333333
42620.59375	91.082	49924.9950817928	65456.5763333333
42620.6041666667	91.847	49969.3013324506	65253.4100833333
42620.6145833333	92.612	49142.4696324833	66097.2220833333
42620.625	93.02	49668.0316525023	65812.7632833333
42620.6354166667	93.02	48375.5335248937	67077.61275
42620.6458333333	93.02	48713.7230259931	67148.2483333333
42620.65625	93.02	50479.3516401102	68083.97355
42620.6666666667	93.02	54034.3461218142	68849.88915
42620.6770833333	93.02	55985.0103747007	70754.07675
42620.6875	93.02	59073.4980651883	69649.4728833334
42620.6979166667	93.02	60787.7523863095	69706.26075
42621.375	78.1228571428571	32681.2145864037	44863.4760833333
42621.3854166667	78.4442857142857	39205.9863782442	49641.0480833333
42621.3958333333	78.7657142857143	38079.0288693672	53586.7488
42621.40625	79.3953846153846	42844.133803976	59304.6256833333
42621.4166666667	80.8475	48664.1232494703	59205.5373333333
42621.4270833333	81.9263157894737	48851.9460764269	62180.4992833333
42621.4375	84.0371428571429	55489.0682750514	60558.5283333334
42621.4479166667	84.1657142857143	56166.4326334402	59995.4368833333
42621.4583333333	86	58376.704822493	60335.3781333333
42621.46875	86	57992.5526259592	61117.2883333333
42621.4791666667	86.4096551724138	57791.9895066571	61276.4622
42621.4895833333	87.4337931034483	58084.6897006458	60148.92675
42621.5	88.106	57037.8083199983	59772.4384833333
42621.5104166667	88.376	57537.8020765439	58798.8020833334
42621.5208333333	88.646	48300.3599832164	53438.38515
42621.53125	88.916	48854.6005166911	49875.3395333333
42621.5416666667	89.165	50042.0357787402	57145.851
42621.5520833333	89.39	51128.021736959	59954.3699333333
42621.5625	89.615	49775.4759638275	59740.6005333334
42621.5729166667	89.84	49976.037905151	59306.8499333333
42621.5833333333	90.191	49368.6293902872	58401.69555
42621.59375	90.686	51688.5430264986	60459.8556833334
42621.6041666667	91.181	52795.2918593494	60836.8595333333
42621.6145833333	91.676	51845.4984193874	59758.9356833334
42621.625	92.066	53246.8048180234	61400.7427333334
42621.6354166667	92.336	53366.4686380958	64675.5726
42621.6458333333	92.606	52938.0349425464	65295.2160833334
42621.65625	92.876	55205.3265873646	67253.0574
42621.6666666667	93.02	55495.713218217	64763.4414
42621.6770833333	93.02	56764.0883104567	62593.4323333333
42621.6875	93.02	57035.35525964	64475.9260833334
42621.6979166667	93.02	59170.4509488722	66753.6333333333
42622.375	80.396	42527.3808615953	60361.2
42622.3854166667	81.116	46515.1091746189	61844.4340833333
42622.3958333333	81.836	46998.0767970999	63513.516
42622.40625	82.556	46171.5711407799	61531.3923333333
42622.4166666667	83.318	46817.1067677153	60674.1704833333
42622.4270833333	84.08	50619.1461360713	60999.5400833333
42622.4375	84.53	51839.8790213573	58004.84235
42622.4479166667	85.136	54397.9658519589	61511.4549333333
42622.4583333333	86.3024	57500.7465199872	61261.068
42622.46875	86.9504	58128.2993100379	63720.6528
42622.4791666667	87.08	54145.9747548285	63443.2276833333
42622.4895833333	87.18	49918.3868661398	62782.0940833333
42622.5	88.106	52525.0604003399	61413.19275
42622.5104166667	88.376	56347.0635190537	62611.4771333334
42622.5208333333	88.646	51013.8284929713	62469.0744833333
42622.53125	88.916	55823.8410049775	61845.74235
42622.5416666667	89.165	53203.274421714	60546.1854
42622.5520833333	89.39	53655.5412635611	64409.8261333333
42622.5625	89.615	51963.5110523801	65133.8467333333
42622.5729166667	89.84	52605.9035883427	64885.3717333333
42622.5833333333	90.086	50566.7951392875	63996.9716833334
42622.59375	90.356	48014.1172653461	63774.4099333333
42622.6041666667	90.626	45842.2707230157	65920.323
42622.6145833333	90.896	45208.790700046	66052.5411333333
42622.625	90.914	47996.0085777842	65008.49835
42622.6354166667	90.644	49317.4113305871	65253.4100833333
42622.6458333333	90.374	49412.9740246009	65426.0540833333
42622.65625	90.104	48498.717353634	64318.6800833333
42622.6666666667	89.96	47884.0864605588	66248.211
42622.6770833333	89.96	51081.6756632658	66857.5552833333
42622.6875	89.96	52186.7164628094	66993.411
42622.6979166667	89.96	50282.3880939542	65729.0573333334
42625.375	78.542	35911.6527968876	40951.24155
42625.3854166667	79.532	40003.8677938616	48018.7920833333
42625.3958333333	80.522	44006.1501910125	59640.3011333333
42625.40625	81.512	49291.1564592588	62848.9000833333
42625.4166666667	82.271	47207.194285328	61575.9251333333
42625.4270833333	82.766	46714.5838656097	62312.8277333333
42625.4375	83.261	47058.3850566457	59544.9173333333
42625.4479166667	83.756	45232.4975463781	57157.2179333333
42625.4583333333	84.125	45341.6894759017	57209.89395
42625.46875	84.35	43428.5717705979	56554.6420833334
42625.4791666667	84.575	43700.0808437721	56281.7845333333
42625.4895833333	84.8	45115.7091469349	55234.5976833333
42625.5	85.172	46430.5168361201	56764.95795
42625.5104166667	85.712	45123.7160002579	56308.6323333333
42625.5208333333	86.252	42104.4045687882	56519.4483333333
42625.53125	86.792	41065.7596440202	56540.7044833333
42625.5416666667	87.08	39248.8738934011	51791.6163333333
42625.5520833333	87.08	41314.739923652	51167.82
42625.5625	87.08	35928.0414435048	61902.0440833333
42625.5729166667	87.08	34141.764456044	61956.8352
42625.5833333333	87.311	33919.986824843	61670.9283333334
42625.59375	87.806	33162.0782045029	63189.7740833333
42625.6041666667	88.301	31559.9307786483	61647.06555
42625.6145833333	88.796	30429.6802135754	64168.09875
42625.625	89.291	33996.3841186227	63714.05355
42625.6354166667	89.786	31471.5543633473	63657.5544
42625.6458333333	90.281	33063.9434886703	65456.1644833333
42625.65625	90.776	31241.3461296065	66783.8733333333
42625.6666666667	91.04	54825.4843922708	68120.6120833333
42625.6770833333	91.04	54807.9645079763	67533.7820833333
42625.6875	91.04	55599.014317667	67705.1363333334
42625.6979166667	91.04	55044.102127991	65655.25875
42626.375	79.442	38750.4891661803	38830.1453333333
42626.3854166667	80.432	44643.5736936898	48777.8019333333
42626.3958333333	81.422	46316.9970034562	56285.5060833333
42626.40625	82.412	51262.3803083267	57746.9348833334
42626.4166666667	83.066	55378.3103910847	56778.2622
42626.4270833333	83.336	56763.6177467838	55386.9188833333
42626.4375	83.606	56963.9007705352	54595.7523333333
42626.4479166667	83.876	56636.9278996267	54766.3566
42626.4583333333	84.251	56145.4975532763	56496.68595
42626.46875	84.746	47204.9952452717	59451.5120833333
42626.4791666667	85.241	48674.2649012822	57677.08275
42626.4895833333	85.736	50080.7728372666	57819.5812833333
42626.5	86.126	49747.9648043335	57327.62475
42626.5104166667	86.396	46978.1038114505	55088.3779333334
42626.5208333333	86.666	38648.1858782215	54520.0387333333
42626.53125	86.936	41380.0254901537	54404.8269333333
42626.5416666667	87.185	40858.8175029146	53858.0912833333
42626.5520833333	87.41	45952.7499548216	57143.6877333333
42626.5625	87.635	47451.8437918656	58369.0000833333
42626.5729166667	87.86	48893.3114602699	61234.8179333333
42626.5833333333	88.106	45439.7590359579	60798.2288833333
42626.59375	88.376	44623.0705766205	62629.1668833333
42626.6041666667	88.646	44147.5743369016	64043.4044833333
42626.6145833333	88.916	47498.8692680459	64966.0213333333
42626.625	88.934	49130.0916429991	65364.0904833333
42626.6354166667	88.664	43305.5613050118	61917.0323333333
42626.6458333333	88.394	41368.557891591	61391.547
42626.65625	88.124	47367.5634879419	62468.6968833333
42626.6666666667	87.504	46582.5393292602	63297.219
42626.6770833333	86.484	44078.2139542678	65106.7277333333
42626.6875	85.464	41606.6154321176	65145.315
42626.6979166667	84.5	38890.4166931893	64125.92235
42627.375	81.191	42156.6208010685	57362.0500833333
42627.3854166667	81.686	47777.4492518912	56608.8044833333
42627.3958333333	82.181	51682.3039346298	57828.13635
42627.4166666667	83.297	56741.328172305	57395.6088833333
42627.4270833333	84.062	58263.3621693889	57080.8589333333
42627.4375	84.827	57717.1108935631	55496.41155
42627.4479166667	85.592	56713.5052080825	54828.2560833333
42627.4583333333	86.126	57041.9792398237	55181.7144
42627.46875	86.396	50782.6965537509	56109.3813333333
42627.4791666667	86.666	50838.1786942607	58320.43635
42627.5	87.311	49166.0046671668	57703.0926
42627.5104166667	87.806	49068.1545115445	58201.7421333333
42627.53125	88.796	46263.4690109426	55529.3027333333
42627.5416666667	89.291	46479.1706191524	54201.7379333333
42627.5520833333	89.786	46670.8622674729	54090.48
42627.5625	90.281	46945.7783424324	57078.59115
42627.5729166667	90.776	48843.5154381859	57351.5904
42627.5833333333	91.04	49315.1186841949	59683.1573333334
42627.59375	91.04	49534.663202982	61249.71195
42627.6041666667	91.04	50426.4401231285	61699.60875
42627.6145833333	91.04	49589.7821971892	62917.0101333333
42627.625	91.04	49119.5784429077	63059.4499333333
42627.6354166667	91.04	47809.7752076378	63852.1656833333
42627.6458333333	91.04	48113.6507537425	62930.0312833333
42627.65625	91.04	48561.5204239856	61052.1152833333
42627.6770833333	91.37	55115.3746700667	62518.6244833334
42627.6875	91.595	57906.7060488947	62698.8275333334
42628.375	81.422	48651.9486008803	48610.3587333333
42628.3854166667	82.412	54822.3484257962	61485.312
42628.3958333333	83.402	56777.9630168004	59894.667
42628.40625	84.392	56695.5199906301	58181.9555333333
42628.4166666667	85.172	56865.9355528289	55693.4485333333
42628.4270833333	85.712	56637.726647487	56218.5909333333
42628.4375	86.252	56465.6624207844	57544.0280833333
42628.4479166667	86.792	57016.6368933709	60122.8341333333
42628.4583333333	87.416	57853.4427168113	59152.57875
42628.46875	88.136	58480.6416564279	59034.8480833333
42628.4791666667	88.856	57736.0343611482	59840.3984833333
42628.4895833333	89.576	56511.9521481922	60389.1936
42628.5	90.191	55306.9042425461	60290.5116833333
42628.5104166667	90.686	55493.3594042888	58546.6291333333
42628.5208333333	91.181	56388.1962543596	57441.3987333333
42628.53125	91.676	57137.3333632689	57729.7902
42628.5416666667	91.709	57525.2331761936	58501.8020833334
42628.5520833333	91.214	58917.4801645162	59516.6029333333
42628.5625	90.719	54791.5403957624	59323.0083333333
42628.5729166667	90.224	51045.3550104402	60199.56315
42628.5833333333	90.317	51035.3380529564	60256.32795
42628.59375	91.082	51069.4968102079	60645.6152833333
42628.6041666667	91.847	52405.4426956443	62360.17875
42628.6145833333	92.612	52731.4353979514	64040.6323333333
42628.625	93.02	52830.9423239729	64924.5620833334
42628.6354166667	93.02	52711.1341615384	63701.0216833333
42628.6458333333	93.02	53639.4700982259	62630.4739333333
42628.65625	93.02	55195.774703208	63074.1768833333
42628.6666666667	92.894	55389.2640391453	62587.3688833333
42628.6770833333	92.624	57409.1071265845	64443.8616833334
42628.6875	92.354	57609.4806613981	64041.6888
42628.6979166667	92.084	60421.6726773756	66047.8944
42629.375	80.522	45427.860503103	44085.8334
42629.3854166667	81.512	51135.2020094372	55095.91275
42629.3958333333	82.502	49930.0171085936	56475.12
42629.40625	83.492	49705.96713736	57135.9360833333
42629.4166666667	84.02	49932.0126657344	53710.86
42629.4270833333	84.02	51677.1490366278	54575.9501333333
42629.4375	84.02	51471.6233421177	54176.9699333334
42629.4479166667	84.02	50395.0178828142	53606.6637333333
42629.4583333333	84.482	49985.1719340181	53545.0014
42629.46875	85.472	50628.3334403585	54790.32
42629.4791666667	86.462	53418.9879270426	55369.27515
42629.4895833333	87.452	56596.544741404	55623.4803333333
42629.5	88.106	57385.9860064411	56281.7845333334
42629.5104166667	88.376	55739.3944595732	54926.8124833334
42629.5208333333	88.646	55507.2825706487	54910.0308833333
42629.53125	88.916	56759.8336742446	54505.5203333333
42629.5416666667	89.291	57735.3351696225	54797.4284833333
42629.5520833333	89.786	55892.10516084	55760.11275
42629.5625	90.281	57877.5061873387	56031.6115333333
42629.5729166667	90.776	59879.2145257167	59243.4061333333
42629.5833333333	91.145	59220.4466650298	60034.8416833333
42629.59375	91.37	57667.2325317302	58690.0749333333
42629.6041666667	91.595	49674.240255572	58106.31795
42629.6145833333	91.82	46632.6389033399	58844.1043333333
42629.625	91.94	48647.362343785	59133.02835
42629.6354166667	91.94	48606.4413211322	60512.5973333333
42629.6458333333	91.94	50016.9307535636	62087.5859333333
42629.65625	91.94	51554.4443262402	62812.24275
42629.6666666667	92.066	54454.6693684674	62696.63955
42629.6770833333	92.336	55789.1307480348	62557.7580833333
42629.6875	92.606	55688.9763176257	62787.5820833333
42629.6979166667	92.876	56951.0859487606	63175.1733333333
42632.375	80.48	42082.0143642793	38746.51875
42632.3854166667	81.4379310344828	48649.4317555552	42857.451
42632.3958333333	82.4620689655172	55060.7732110752	52499.5683333333
42632.40625	83.48	56506.0192649313	58608.6861333333
42632.4166666667	84.377	57892.1017531553	58422.8163333333
42632.4270833333	85.142	56851.577408069	58966.4592833333
42632.4375	85.907	57730.7950267101	57168.21675
42632.4479166667	86.672	57899.0847797613	57569.0220833333
42632.4583333333	87.416	57147.6421469271	57516.5960833334
42632.46875	88.136	56410.7721090896	58349.9715333334
42632.4791666667	88.856	54677.1306259081	58342.26555
42632.4895833333	89.576	56760.2928126155	59586.2028833333
42632.5	89.96	56324.0931055192	59187.38475
42632.5104166667	90.1902325581395	56670.8085000921	55661.74275
42632.5208333333	90.8809302325581	56464.4594264086	53563.8184833333
42632.53125	91.5716279069767	56769.862087276	53546.7283333333
42632.5416666667	91.94	56975.0679908033	53891.7404833333
42632.5520833333	91.94	57603.906664513	55743.0160833333
42632.5625	91.94	58383.1410308008	56081.0428833334
42632.5729166667	91.94	49675.1454462085	57766.3512833333
42632.5833333333	92.297	49919.6099451863	58223.2428833333
42632.59375	93.062	55860.7880948876	62303.9923333334
42632.6041666667	93.827	61828.4890055866	63343.2576
42632.6145833333	94.592	60427.4947730623	64914.1772833333
42632.625	95	61727.5362449915	65045.7054
42632.6354166667	95	62942.5997361644	66015.00675
42632.6458333333	95	62672.3256164974	67868.6380833333
42632.65625	95	55532.2459877535	67098.8276833333
42632.6666666667	95	54038.1333038438	65835.38115
42632.6770833333	95	54231.7765302043	65565.94275
42632.6875	95	58559.2769826548	64974.5365333333
42632.6979166667	95	67220.0855558175	65466.7180833333
42633.375	81.422	45065.1575937165	43965.1880833333
42633.3854166667	82.412	45910.889756038	58438.371
42633.3958333333	83.402	50023.1692556716	57393.9725333334
42633.40625	84.392	55731.32382621	57154.3600833333
42633.4166666667	85.277	57808.7504269124	54636.77475
42633.4270833333	86.042	57968.5334704598	55181.7144
42633.4375	86.807	58614.3297741916	55334.4740833333
42633.4479166667	87.572	59215.8576960785	54001.21755
42633.4583333333	88.337	58150.5087621874	53858.6382
42633.46875	89.102	58848.2523365818	56560.4316833333
42633.4791666667	89.867	59872.8848409319	58744.3341333333
42633.4895833333	90.632	59288.9802448137	57943.371
42633.5	91.376	59008.3583729595	55898.6060833333
42633.5104166667	92.096	58749.8311184803	55558.8020833333
42633.5208333333	92.816	58640.5287977326	57373.8616833333
42633.53125	93.536	56917.0108935401	57589.10355
42633.5416666667	94.172	59564.5204747787	57241.9116833333
42633.5520833333	94.712	59982.6187125345	57708.5584833333
42633.5625	95.252	61375.8359608214	58126.7139333333
42633.5729166667	95.792	61990.6634694832	60697.15275
42633.5833333333	96.08	62936.4698719957	61522.5043333333
42633.59375	96.08	62656.4730931517	61874.2349333333
42633.6041666667	96.08	62363.0136129298	61447.3456833333
42633.6145833333	96.08	64878.6616129651	61519.3301333333
42633.625	95.954	63782.799643754	61590.30075
42633.6354166667	95.684	64051.9922584753	64445.9020833333
42633.6458333333	95.414	63740.6596618914	66277.3660833333
42633.65625	95.144	64931.6338088621	65927.6256
42633.6666666667	95.126	65548.9223550354	65526.7660833334
42633.6770833333	95.396	66625.9174320836	66502.1320833333
42633.6875	95.666	66717.2859102125	66255.30075
42633.6979166667	95.936	67864.5652162819	65955.4974
42634.375	79.442	38686.9670245756	49611.8784
42634.3854166667	80.432	45442.9518432736	61363.24155
42634.3958333333	81.422	51128.1737894078	61378.79355
42634.40625	82.412	55197.5114362076	60706.20675
42634.4166666667	83.297	56042.8591455968	61264.2773333333
42634.4270833333	84.062	57019.2490944533	61204.3683333333
42634.4375	84.827	56837.2665637339	59801.328
42634.4479166667	85.592	56905.4766856928	56944.56675
42634.4583333333	86.126	56304.1168923195	59102.8979333333
42634.46875	86.396	55655.7944589852	59875.6565333333
42634.4791666667	86.666	51212.8227458011	59518.38555
42634.4895833333	86.936	48909.0326094641	59325.4368
42634.5	87.542	48176.3291192523	55950.4819333333
42634.5104166667	88.532	48397.9247905133	54311.64915
42634.5208333333	89.522	49660.5735157535	49312.3896
42634.53125	90.512	56505.0878090379	42214.0259333333
42634.5416666667	91.04	56381.1612851639	37366.2093333333
42634.5520833333	91.04	56167.6845507195	43600.2168
42634.5625	91.04	49193.2604387583	49764.4365333333
42634.5729166667	91.04	56551.9765863701	55147.3699333334
42634.5833333333	91.145	51404.3687086498	58946.8864833333
42634.59375	91.37	51219.7314942844	60979.7283333333
42634.6041666667	91.595	52749.4318551638	61884.3573333333
42634.6145833333	91.82	51397.839610894	62465.8931333333
42634.625	92.066	50319.4219653614	62353.8168833334
