Date	OADryBulbTemperatureNOAA	ZoneLoadforContainerFPVAV214	
42461.46875	64.37	7573.5	
42480.46875	64.37	10098	
42487.3333333333	64.376	5967	
42479.3229166667	64.3767741935484	5508	
42469.9791666667	64.385	3901.5	
42484.0625	64.385	5737.5	
42463.4479166667	64.412	2295	
42469.3854166667	64.412	3901.5	
42475.4895833333	64.412	5508	
42481.4270833333	64.412	7344	
42484.34375	64.412	5278.5	
42475.9895833333	64.424	4360.5	
42479.28125	64.43375	4819.5	
42461.0208333333	64.478	4360.5	
42481.3229166667	64.4925714285714	5049	
42468.375	64.502	5278.5	
42473.4270833333	64.5157142857143	7344	
42479.1041666667	64.5419230769231	4360.5	
42473.8229166667	64.55	4819.5	
42474.4791666667	64.5526086956522	6196.5	
42479.2395833333	64.5675862068966	4819.5	
42465.9270833333	64.568	4131	
42463.8645833333	64.568	3213	
42466.4375	64.5846153846154	7803	
42461.4791666667	64.595	8262	
42480.4791666667	64.595	10557	
42479.2708333333	64.6025	4819.5	
42468.9583333333	64.604	3901.5	
42469.96875	64.61	3901.5	
42484.0520833333	64.61	6196.5	
42479.0625	64.6111538461539	4590	
42479.15625	64.67	4360.5	
42476.28125	64.6709677419355	4360.5	
42461.5	64.709	8721	
42467.90625	64.712	3672	
42488.15625	64.76	4819.5	
42488.1770833333	64.766	4360.5	
42479.2604166667	64.77125	4819.5	
42482.0208333333	64.799	4360.5	
42482.9791666667	64.799	4360.5	
42479.1145833333	64.8015384615385	4360.5	
42472.9791666667	64.8066666666667	4590	
42464.4270833333	64.808	5508	
42461.4895833333	64.82	8721	
42480.4895833333	64.82	10557	
42469.9583333333	64.835	4360.5	
42484.0416666667	64.835	5737.5	
42470.3541666667	64.847	4131	
42462.8125	64.892	2983.5	
42464.8854166667	64.898	3901.5	
42472.3333333333	64.94	5278.5	
42472.34375	64.94	5049	
42472.3541666667	64.94	5508	
42472.3645833333	64.94	6196.5	
42472.375	64.94	6196.5	
42472.3854166667	64.94	7344	
42472.3958333333	64.94	7344	
42472.40625	64.94	7803	
42472.4166666667	64.94	8262	
42472.9166666667	64.94	4819.5	
42472.9270833333	64.94	4360.5	
42472.9375	64.94	4590	
42472.9479166667	64.94	4819.5	
42472.9583333333	64.94	4819.5	
42472.96875	64.94	4590	
42473.4375	64.94	7344	
42473.4479166667	64.94	7803	
42473.8020833333	64.94	5278.5	
42473.8125	64.94	4819.5	
42474.8125	64.94	4819.5	
42479.125	64.94	4360.5	
42479.1666666667	64.94	4819.5	
42479.25	64.94	5278.5	
42479.3333333333	64.94	5508	
42479.34375	64.94	5049	
42479.3541666667	64.94	5278.5	
42481.0833333333	64.94	4819.5	
42481.09375	64.94	4819.5	
42481.1041666667	64.94	4819.5	
42481.1145833333	64.94	4819.5	
42466.8645833333	64.976	3901.5	
42479.2291666667	64.9865517241379	4819.5	
42488.1458333333	65.021	4360.5	
42482.3541666667	65.057	5278.5	
42462.5	65.066	2983.5	
42473.4583333333	65.066	8262	
42480.5	65.066	9639	
42481.125	65.066	4819.5	
42469.9479166667	65.084	3901.5	
42472.3229166667	65.084	5278.5	
42472.90625	65.084	4360.5	
42481.0729166667	65.084	4819.5	
42481.2395833333	65.084	4360.5	
42487.34375	65.096	6196.5	
42472.4270833333	65.1305882352941	8721	
42475.9791666667	65.144	4360.5	
42481.25	65.1443243243243	4819.5	
42476.2916666667	65.1645161290323	4360.5	
42487.15625	65.165	4360.5	
42481.5	65.171	10786.5	
42479.0520833333	65.1823076923077	4131	
42468.9479166667	65.204	3442.5	
42483.34375	65.204	4131	
42484.03125	65.204	5737.5	
42479.1770833333	65.2456603773585	4360.5	
42481.4895833333	65.2485714285714	10557	
42488.1875	65.261	4819.5	
42482.0104166667	65.294	4360.5	
42482.96875	65.294	4360.5	
42479.1458333333	65.3	4360.5	
42462.5104166667	65.336	2754	
42473.46875	65.336	8032.5	
42480.5104166667	65.336	9639	
42481.3125	65.3411428571429	5049	
42469.9375	65.354	3901.5	
42472.3125	65.354	5278.5	
42472.8958333333	65.354	4360.5	
42481.0625	65.354	4819.5	
42481.2291666667	65.354	4819.5	
42469.3958333333	65.402	3442.5	
42481.4375	65.402	8491.5	
42484.3541666667	65.402	5278.5	
42474.4895833333	65.4028571428571	6196.5	
42479.21875	65.4055172413793	4590	
42463.4583333333	65.423	2295	
42461.0104166667	65.468	3901.5	
42468.3854166667	65.492	5737.5	
42479.1875	65.551320754717	4360.5	
42465.9166666667	65.558	3672	
42463.8541666667	65.558	3213	
42481.2604166667	65.5821621621622	4819.5	
42462.5208333333	65.606	2295	
42473.4791666667	65.606	8262	
42480.5208333333	65.606	9639	
42481.1458333333	65.606	4819.5	
42472.4375	65.6070588235294	8721	
42470.3645833333	65.612	4131	
42469.9270833333	65.624	3901.5	
42472.3020833333	65.624	5278.5	
42472.8854166667	65.624	4360.5	
42481.0520833333	65.624	4819.5	
42481.21875	65.624	4819.5	
42465.4166666667	65.654	5049	
42476.3020833333	65.658064516129	4819.5	
42464.875	65.663	3672	
42481.5104166667	65.666	10557	
42473.7916666667	65.6763636363636	6196.5	
42475.5	65.696	5737.5	
42468.9375	65.699	3442.5	
42484.0208333333	65.699	5737.5	
42474.8020833333	65.7427027027027	5278.5	
42479.0416666667	65.7534615384615	4590	
42488.1979166667	65.756	4131	
42482	65.789	4131	
42482.9583333333	65.789	4360.5	
42487.3541666667	65.816	7803	
42479.2083333333	65.8244827586207	5049	
42481.4791666667	65.8271428571429	9868.5	
42488.125	65.831	4360.5	
42479.3645833333	65.8563636363636	5278.5	
42479.1979166667	65.8569811320755	4360.5	
42467.40625	65.864	5278.5	
42475.96875	65.864	4360.5	
42462.53125	65.876	2295	
42473.4895833333	65.876	8721	
42480.53125	65.876	9639	
42481.15625	65.876	4590	
42469.9166666667	65.894	3901.5	
42472.2916666667	65.894	4819.5	
42472.875	65.894	4819.5	
42481.0416666667	65.894	4360.5	
42481.2083333333	65.894	4590	
42467.8958333333	65.972	3213	
42472.4479166667	66.02	9639	
42472.4583333333	66.02	9639	
42472.46875	66.02	10098	
42472.4791666667	66.02	10098	
42472.4895833333	66.02	10557	
42472.8333333333	66.02	4819.5	
42472.84375	66.02	4819.5	
42472.8541666667	66.02	4360.5	
42472.8645833333	66.02	4360.5	
42473.78125	66.02	6655.5	
42478.3333333333	66.02	5049	
42478.34375	66.02	5278.5	
42478.3541666667	66.02	5278.5	
42478.3645833333	66.02	5508	
42478.375	66.02	6196.5	
42478.3854166667	66.02	6196.5	
42478.3958333333	66.02	7114.5	
42478.4166666667	66.02	7344	
42478.4270833333	66.02	7803	
42478.4375	66.02	8262	
42478.4479166667	66.02	8721	
42479.375	66.02	5278.5	
42481	66.02	4590	
42481.0104166667	66.02	4360.5	
42481.0208333333	66.02	4360.5	
42481.03125	66.02	4360.5	
42481.2708333333	66.02	5049	
42481.3020833333	66.02	5049	
42488.2083333333	66.02	4360.5	
42464.4375	66.068	5737.5	
42478.09375	66.0892307692308	4590	
42478.1041666667	66.092	4590	
42466.4479166667	66.1076923076923	8262	
42473.5	66.125	9639	
42474.5833333333	66.125	9180	
42472.8229166667	66.14	5278.5	
42479.03125	66.14	4590	
42488.1145833333	66.14	4360.5	
42472.5	66.146	10557	
42462.8020833333	66.152	3442.5	
42476.3125	66.1533333333333	4360.5	
42481.5208333333	66.161	11475	
42472.28125	66.164	4819.5	
42478.1145833333	66.1691428571429	4590	
42478.40625	66.1723076923077	5967	
42468.9270833333	66.194	3672	
42484.0104166667	66.194	6655.5	
42481.1979166667	66.2046153846154	4590	
42470.375	66.251	4131	
42474.5	66.251	7344	
42482.3645833333	66.272	5508	
42465.90625	66.284	3442.5	
42469.90625	66.284	3901.5	
42474.5729166667	66.284	8491.5	
42480.9895833333	66.284	4360.5	
42481.9895833333	66.284	4360.5	
42481.46875	66.30125	8950.5	
42481.1666666667	66.32	4590	
42473.5104166667	66.35	9409.5	
42474.59375	66.35	8950.5	
42472.8125	66.365	6196.5	
42479.0208333333	66.365	4590	
42488.1041666667	66.365	4360.5	
42462.5416666667	66.377	2524.5	
42485.15625	66.3862068965517	5278.5	
42472.2083333333	66.3905882352941	4360.5	
42469.40625	66.392	3901.5	
42481.4479166667	66.392	8950.5	
42484.3645833333	66.392	4819.5	
42472.5104166667	66.416	10557	
42478.3229166667	66.4273684210526	4819.5	
42482.9479166667	66.428	4360.5	
42472.2708333333	66.434	5278.5	
42484.9895833333	66.44	5737.5	
42461	66.458	3901.5	
42463.46875	66.458	2295	
42478.4583333333	66.47	8721	
42478.0729166667	66.4769230769231	4590	
42468.3958333333	66.482	5967	
42480.5416666667	66.482	9639	
42472.1979166667	66.5	4819.5	
42487.3645833333	66.536	8262	
42474.7916666667	66.5454054054054	6196.5	
42463.84375	66.548	3442.5	
42481.1875	66.5507692307692	4590	
42473.5208333333	66.575	9409.5	
42474.6041666667	66.575	9180	
42479.3854166667	66.5803773584906	6426	
42475.9583333333	66.584	4360.5	
42481.2916666667	66.5884210526316	5049	
42472.8020833333	66.59	6655.5	
42479.0104166667	66.59	4131	
42488.09375	66.59	4360.5	
42473.7708333333	66.5911538461538	7114.5	
42476.3229166667	66.6533333333333	4819.5	
42481.53125	66.656	11245.5	
42475.5104166667	66.68	5508	
42472.5208333333	66.686	10327.5	
42468.9166666667	66.689	3442.5	
42484	66.689	6655.5	
42472.2604166667	66.704	5278.5	
42481.4583333333	66.723125	8262	
42466.8541666667	66.731	3901.5	
42483.3541666667	66.734	4360.5	
42478.28125	66.74	4819.5	
42470.3854166667	66.746	3442.5	
42474.5104166667	66.746	7803	
42465.8958333333	66.779	4131	
42469.8958333333	66.779	3901.5	
42474.5625	66.779	8032.5	
42480.9791666667	66.779	4131	
42481.9791666667	66.779	4819.5	
42473.53125	66.8	10098	
42474.6145833333	66.8	9409.5	
42464.8645833333	66.812	4131	
42472.7916666667	66.815	7114.5	
42479	66.815	4360.5	
42488.0833333333	66.815	4360.5	
42485.1458333333	66.851724137931	5278.5	
42481.1770833333	66.8969230769231	4590	
42472.1875	66.92	4819.5	
42472.21875	66.92	4360.5	
42472.2291666667	66.92	4590	
42472.2395833333	66.92	4590	
42472.25	66.92	5278.5	
42473.5416666667	66.92	9868.5	
42474.625	66.92	9868.5	
42474.6354166667	66.92	9868.5	
42474.6458333333	66.92	10098	
42474.65625	66.92	10557	
42474.6666666667	66.92	10557	
42474.6770833333	66.92	10327.5	
42474.6875	66.92	10327.5	
42474.6979166667	66.92	11934	
42474.7083333333	66.92	11704.5	
42474.71875	66.92	11475	
42474.7291666667	66.92	10098	
42474.7395833333	66.92	8950.5	
42474.78125	66.92	6655.5	
42478.0833333333	66.92	4590	
42478.125	66.92	4590	
42478.21875	66.92	4819.5	
42478.2916666667	66.92	4819.5	
42478.3020833333	66.92	5508	
42478.3125	66.92	4819.5	
42478.46875	66.92	9639	
42481.28125	66.92	5049	
42481.5416666667	66.92	10327.5	
42481.5520833333	66.92	10786.5	
42483.9583333333	66.92	7114.5	
42483.96875	66.92	6655.5	
42483.9791666667	66.92	6655.5	
42483.9895833333	66.92	6655.5	
42488.21875	66.92	4819.5	
42488.2291666667	66.92	4360.5	
42488.2395833333	66.92	5049	
42488.25	66.92	5049	
42488.2604166667	66.92	5049	
42473.7083333333	67.046	10098	
42473.6979166667	67.064	9868.5	
42472.53125	67.136	11016	
42479.3958333333	67.1407547169811	6426	
42462.5520833333	67.142	2524.5	
42473.7604166667	67.1623076923077	7114.5	
42473.5520833333	67.1624489795918	10098	
42469.4166666667	67.172	3213	
42476.3333333333	67.172	4819.5	
42484.96875	67.175	5967	
42465.4270833333	67.184	5737.5	
42482.9375	67.193	3901.5	
42472.78125	67.208	7573.5	
42475.9479166667	67.208	4360.5	
42483.9479166667	67.208	7573.5	
42488.0729166667	67.208	4360.5	
42467.8854166667	67.232	2983.5	
42470.3958333333	67.241	3442.5	
42474.5208333333	67.241	8262	
42465.8854166667	67.274	4131	
42469.8854166667	67.274	3442.5	
42474.5520833333	67.274	8032.5	
42480.96875	67.274	3901.5	
42481.96875	67.274	5278.5	
42484.375	67.277	4819.5	
42487.375	67.277	8262	
42474.75	67.298	8491.5	
42488.2708333333	67.31	5049	
42473.71875	67.316	9868.5	
42485.1354166667	67.3172413793103	5278.5	
42464.4479166667	67.328	5278.5	
42468.90625	67.328	2983.5	
42478.1354166667	67.3314285714286	4590	
42473.6875	67.334	10786.5	
42474.7708333333	67.3442857142857	7114.5	
42478.4791666667	67.352	9639	
42478.2708333333	67.388	4819.5	
42462.7916666667	67.412	2754	
42485	67.46	5508	
42468.40625	67.472	7344	
42480.5520833333	67.472	9868.5	
42463.4791666667	67.493	2524.5	
42473.5625	67.4930612244898	10557	
42478.9895833333	67.496	4360.5	
42475.5208333333	67.505	5508	
42482.375	67.508	5508	
42478.0625	67.5153846153846	4131	
42463.8333333333	67.538	3213	
42473.7291666667	67.586	9639	
42472.1770833333	67.595	4360.5	
42473.6770833333	67.604	11475	
42485.1666666667	67.6072727272727	5508	
42466.4583333333	67.634	8950.5	
42479.40625	67.7011320754717	7344	
42469.4270833333	67.712	3442.5	
42476.34375	67.712	4360.5	
42473.75	67.7334615384615	8491.5	
42470.40625	67.736	4131	
42474.53125	67.736	8032.5	
42487.1458333333	67.736	4131	
42484.9583333333	67.7375	5737.5	
42467.4166666667	67.739	5278.5	
42472.7708333333	67.748	8032.5	
42475.9375	67.748	4360.5	
42483.9375	67.748	7573.5	
42488.0625	67.748	4360.5	
42488.28125	67.76	5049	
42465.875	67.769	4131	
42469.875	67.769	3901.5	
42474.5416666667	67.769	8032.5	
42480.9583333333	67.769	4131	
42481.9583333333	67.769	5737.5	
42485.125	67.7827586206897	5278.5	
42478.4895833333	67.8148571428572	9639	
42473.5729166667	67.8236734693878	10557	
42473.7395833333	67.856	8950.5	
42473.6666666667	67.874	12163.5	
42462.5625	67.907	2524.5	
42474.7604166667	67.9228571428571	7573.5	
42478.2604166667	67.928	4819.5	
42482.9270833333	67.958	4360.5	
42470.4166666667	68	3672	
42473.5833333333	68	10327.5	
42473.59375	68	10098	
42473.6041666667	68	11245.5	
42473.6145833333	68	11245.5	
42473.625	68	11245.5	
42473.6354166667	68	11245.5	
42473.6458333333	68	11245.5	
42473.65625	68	11704.5	
42478.1458333333	68	4590	
42478.2083333333	68	4819.5	
42478.2291666667	68	4819.5	
42478.2395833333	68	4819.5	
42478.25	68	4819.5	
42478.5	68	10098	
42478.96875	68	4360.5	
42478.9791666667	68	4360.5	
42481.5625	68	10327.5	
42484.875	68	7114.5	
42484.8854166667	68	7114.5	
42484.8958333333	68	6655.5	
42484.90625	68	5737.5	
42484.9166666667	68	7344	
42484.9270833333	68	6655.5	
42484.9375	68	6655.5	
42484.9479166667	68	6426	
42485.0104166667	68	5508	
42485.0208333333	68	5967	
42485.03125	68	5967	
42485.0520833333	68	5508	
42485.0625	68	5508	
42485.0729166667	68	5967	
42485.1041666667	68	5508	
42485.1145833333	68	5508	
42485.1770833333	68	5278.5	
42485.1875	68	5049	
42485.1979166667	68	5508	
42485.2083333333	68	5508	
42485.21875	68	5508	
42485.2291666667	68	5508	
42485.2395833333	68	5508	
42488.2916666667	68	5049	
42488.3020833333	68	5049	
42488.3125	68	5508	
42488.3229166667	68	5049	
42490.2916666667	68	4360.5	
42490.3020833333	68	4360.5	
42484.3854166667	68.042	5278.5	
42487.3854166667	68.042	8950.5	
42468.8958333333	68.093	3213	
42472.03125	68.0947368421053	4360.5	
42471.9895833333	68.108	3901.5	
42472.5416666667	68.126	10557	
42485.25	68.126	5508	
42488	68.126	3442.5	
42462.78125	68.144	2983.5	
42478.5208333333	68.144	10327.5	
42481.9479166667	68.144	6655.5	
42488.3333333333	68.231	5049	
42469.4375	68.252	3442.5	
42476.3541666667	68.252	4360.5	
42469.8645833333	68.264	3672	
42480.9479166667	68.264	4590	
42483.3645833333	68.264	3901.5	
42484.8645833333	68.264	7114.5	
42472.7604166667	68.288	8950.5	
42475.9270833333	68.288	4360.5	
42483.9270833333	68.288	7573.5	
42488.0520833333	68.288	3442.5	
42464.8541666667	68.297	4131	
42468.4166666667	68.357	7344	
42478.1979166667	68.375652173913	4360.5	
42472.0208333333	68.3789473684211	4360.5	
42472.5520833333	68.396	10327.5	
42485.2604166667	68.396	5278.5	
42488.0104166667	68.396	3442.5	
42462.7708333333	68.414	2754	
42481.9375	68.414	7114.5	
42480.5625	68.462	10098	
42475.53125	68.4628571428571	5508	
42466.84375	68.486	4131	
42467.875	68.492	3672	
42478.0520833333	68.5082352941176	4131	
42470.4270833333	68.5109677419355	3442.5	
42463.4895833333	68.528	2065.5	
42487.9895833333	68.528	3442.5	
42478.15625	68.54	4590	
42472.0416666667	68.5815384615385	4360.5	
42464.4583333333	68.588	6885	
42471.9791666667	68.648	3901.5	
42472.0104166667	68.6631578947368	4360.5	
42472.5625	68.666	10327.5	
42485.2708333333	68.666	4819.5	
42488.0208333333	68.666	3442.5	
42462.5729166667	68.672	2524.5	
42463.8229166667	68.672	2754	
42465.8645833333	68.672	4590	
42472.1666666667	68.6821052631579	4360.5	
42478.9583333333	68.6821052631579	4360.5	
42462.7604166667	68.684	2983.5	
42481.9270833333	68.684	7573.5	
42479.4166666667	68.693	7803	
42490.3125	68.7071428571429	3901.5	
42465.4375	68.714	6426	
42482.9166666667	68.723	4360.5	
42488.34375	68.726	5737.5	
42469.8541666667	68.759	3442.5	
42480.9375	68.759	4131	
42484.8541666667	68.759	7344	
42482.3854166667	68.768	5737.5	
42469.4479166667	68.792	3442.5	
42476.3645833333	68.792	4360.5	
42484.3958333333	68.807	4819.5	
42487.3958333333	68.807	8950.5	
42472.75	68.828	9639	
42475.9166666667	68.828	4360.5	
42483.9166666667	68.828	8032.5	
42488.0416666667	68.828	3442.5	
42468.8854166667	68.858	2983.5	
42472.5729166667	68.936	10327.5	
42485.28125	68.936	5508	
42488.03125	68.936	3442.5	
42472	68.9473684210526	4360.5	
42462.75	68.954	2754	
42481.9166666667	68.954	8491.5	
42478.5104166667	68.9818181818182	10557	
42471.0104166667	69.08	3672	
42471.0208333333	69.08	3901.5	
42471.03125	69.08	4131	
42471.0833333333	69.08	4131	
42472.15625	69.08	4360.5	
42472.5833333333	69.08	11245.5	
42472.59375	69.08	11704.5	
42472.6041666667	69.08	10327.5	
42472.6145833333	69.08	10098	
42472.625	69.08	10327.5	
42472.6354166667	69.08	11245.5	
42472.6458333333	69.08	11704.5	
42472.65625	69.08	12163.5	
42477.0833333333	69.08	4590	
42477.09375	69.08	4360.5	
42477.1041666667	69.08	4360.5	
42477.1145833333	69.08	4360.5	
42477.125	69.08	4360.5	
42477.1458333333	69.08	4360.5	
42477.15625	69.08	4360.5	
42477.1666666667	69.08	4819.5	
42477.1770833333	69.08	4360.5	
42477.1875	69.08	4360.5	
42477.1979166667	69.08	4819.5	
42477.2083333333	69.08	4819.5	
42477.21875	69.08	4360.5	
42477.2291666667	69.08	4360.5	
42477.2395833333	69.08	4819.5	
42478.1666666667	69.08	4360.5	
42478.1770833333	69.08	4360.5	
42478.1875	69.08	4360.5	
42478.5416666667	69.08	10327.5	
42478.9166666667	69.08	4360.5	
42478.9270833333	69.08	4360.5	
42478.9375	69.08	4360.5	
42478.9479166667	69.08	4131	
42480.2291666667	69.08	5508	
42480.2395833333	69.08	5967	
42480.25	69.08	5278.5	
42480.2604166667	69.08	5967	
42490.28125	69.08	4131	
42468.4270833333	69.122	7573.5	
42466.46875	69.164	8950.5	
42471.0416666667	69.1668965517241	4131	
42477.25	69.1668965517241	4819.5	
42485.2916666667	69.1668965517241	5508	
42477.0729166667	69.1828571428571	4590	
42462.5833333333	69.185	2524.5	
42472.6666666667	69.185	11704.5	
42477.2916666667	69.185	4819.5	
42471.96875	69.188	4360.5	
42462.7395833333	69.2	2754	
42472.7395833333	69.2	9639	
42478.90625	69.2	4360.5	
42488.3541666667	69.221	6426	
42485.3333333333	69.2375	5508	
42480.2708333333	69.24	5508	
42472.0520833333	69.2523404255319	4360.5	
42469.84375	69.254	3442.5	
42480.9270833333	69.254	4131	
42484.84375	69.254	7344	
42478.53125	69.26	10327.5	
42463.5	69.311	2065.5	
42475.90625	69.344	3901.5	
42481.90625	69.344	8950.5	
42482.90625	69.344	3213	
42471.0520833333	69.3531034482759	4131	
42477.2604166667	69.3531034482759	4819.5	
42485.3020833333	69.3531034482759	5508	
42480.21875	69.36125	5967	
42472.1458333333	69.3718918918919	4590	
42490.3333333333	69.3841379310345	4360.5	
42462.59375	69.41	2524.5	
42472.6770833333	69.41	11934	
42477.3020833333	69.41	4590	
42469.4583333333	69.416	2983.5	
42475.5416666667	69.416	5508	
42462.7291666667	69.425	2754	
42472.7291666667	69.425	10557	
42478.8958333333	69.425	3901.5	
42480.5729166667	69.452	9639	
42483.90625	69.464	8032.5	
42477.0625	69.4864516129032	4590	
42467.4270833333	69.494	5508	
42471	69.4953846153846	3672	
42478.0416666667	69.4953846153846	4590	
42487.9791666667	69.518	4360.5	
42476.375	69.5182608695652	4819.5	
42480.2916666667	69.53	5967	
42471.0625	69.5393103448276	4131	
42477.2708333333	69.5393103448276	4360.5	
42485.3125	69.5393103448276	5508	
42472.0625	69.5395744680851	4360.5	
42483.375	69.542	3672	
42484.40625	69.572	4819.5	
42487.40625	69.572	10327.5	
42485.34375	69.575	5737.5	
42478.5520833333	69.5886956521739	11016	
42490.3229166667	69.5942857142857	3442.5	
42468.875	69.623	3213	
42462.6041666667	69.635	2524.5	
42472.6875	69.635	12163.5	
42477.3125	69.635	4819.5	
42480.28125	69.64	5508	
42462.71875	69.65	2754	
42472.71875	69.65	11934	
42478.8854166667	69.65	3901.5	
42490.2708333333	69.6936363636364	3442.5	
42487.1354166667	69.716	4590	
42488.3645833333	69.716	6196.5	
42471.0729166667	69.7255172413793	4360.5	
42477.28125	69.7255172413793	4819.5	
42485.3229166667	69.7255172413793	5508	
42467.8645833333	69.728	4131	
42471.9583333333	69.728	4360.5	
42469.8333333333	69.749	3901.5	
42480.9166666667	69.749	4131	
42484.8333333333	69.749	7344	
42464.84375	69.782	4590	
42480.2083333333	69.783125	5967	
42463.5104166667	69.806	2065.5	
42480.15625	69.8098181818182	5967	
42477.40625	69.8220408163265	4590	
42472.0729166667	69.8268085106383	4360.5	
42475.8958333333	69.839	3901.5	
42481.8958333333	69.839	9180	
42482.8958333333	69.839	3213	
42464.46875	69.848	7344	
42480.1458333333	69.8589090909091	5967	
42462.6145833333	69.86	2524.5	
42472.6979166667	69.86	11475	
42477.3229166667	69.86	4819.5	
42471.09375	69.8675	4360.5	
42462.7083333333	69.875	2754	
42472.7083333333	69.875	12393	
42478.875	69.875	4360.5	
42477.3958333333	69.8771428571429	4590	
42468.4375	69.887	7803	
42472.1145833333	69.9	4360.5	
42480.1354166667	69.908	6885	
42485.3541666667	69.9125	6426	
42477.0520833333	69.921935483871	4590	
42480.0729166667	69.9303448275862	5967	
42463.8125	69.932	2295	
42465.8541666667	69.932	5278.5	
42477.3854166667	69.9322448979592	4590	
42480.125	69.9570909090909	5967	
42471.1041666667	69.98	4131	
42471.1145833333	69.98	4131	
42472.0833333333	69.98	4360.5	
42472.09375	69.98	4819.5	
42472.1041666667	69.98	4819.5	
42472.125	69.98	4360.5	
42477.0416666667	69.98	4590	
42477.3333333333	69.98	4819.5	
42477.34375	69.98	4590	
42477.3541666667	69.98	4590	
42477.3645833333	69.98	4590	
42477.375	69.98	4590	
42478.0208333333	69.98	4590	
42478.03125	69.98	4819.5	
42480.0833333333	69.98	5967	
42480.09375	69.98	5967	
42480.1041666667	69.98	6426	
42480.1145833333	69.98	5967	
42480.1666666667	69.98	5967	
42480.1770833333	69.98	5967	
42480.1875	69.98	5967	
42480.1979166667	69.98	5278.5	
42480.3020833333	69.98	5967	
42490.2395833333	69.98	4590	
42490.25	69.98	3901.5	
42490.2604166667	69.98	3442.5	
42481.5729166667	69.995652173913	11016	
42482.3958333333	70.028	6426	
42490.34375	70.0358620689655	4360.5	
42462.625	70.106	2524.5	
42480.5833333333	70.106	9639	
42462.6979166667	70.124	2754	
42468.8645833333	70.124	2754	
42471.9479166667	70.124	3901.5	
42477.03125	70.124	4590	
42469.46875	70.136	3672	
42475.5520833333	70.136	5737.5	
42471.125	70.1408510638298	3901.5	
42471.3333333333	70.1558139534884	4819.5	
42483.8958333333	70.184	8032.5	
42487.4166666667	70.211	12163.5	
42490.2291666667	70.2341176470588	3672	
42466.8333333333	70.241	3901.5	
42465.4479166667	70.244	6885	
42470.9895833333	70.244	3672	
42478.8645833333	70.244	3901.5	
42480.90625	70.244	3901.5	
42480.0625	70.2562068965517	5967	
42479.4270833333	70.2581818181818	8262	
42484.8229166667	70.2885714285714	7803	
42463.5208333333	70.301	2295	
42475.8854166667	70.334	3901.5	
42481.8854166667	70.334	9639	
42482.8854166667	70.334	2983.5	
42484.4166666667	70.337	5049	
42488.375	70.337	7344	
42462.6354166667	70.376	2524.5	
42480.59375	70.376	9868.5	
42469.8229166667	70.388	3442.5	
42462.6875	70.394	2754	
42468.8541666667	70.394	2983.5	
42471.9375	70.394	3901.5	
42477.0208333333	70.394	4590	
42470.4375	70.4270967741935	4131	
42490.1145833333	70.4347368421053	4590	
42476.3854166667	70.4573913043478	4360.5	
42477.4166666667	70.484	4590	
42487.96875	70.508	4360.5	
42483.3854166667	70.532	3213	
42471.34375	70.5325581395349	5049	
42480.0520833333	70.5820689655172	5737.5	
42478.0104166667	70.6152941176471	4131	
42485.3645833333	70.628	7573.5	
42478.5625	70.6376923076923	11245.5	
42462.6458333333	70.646	2754	
42480.6041666667	70.646	9639	
42468.4479166667	70.652	8262	
42462.6770833333	70.664	2754	
42468.84375	70.664	2983.5	
42471.9270833333	70.664	3901.5	
42477.0104166667	70.664	4590	
42490.3541666667	70.6875862068966	3442.5	
42466.4791666667	70.694	10327.5	
42487.4270833333	70.706	10557	
42490.21875	70.7105882352941	3672	
42470.9791666667	70.739	3901.5	
42478.8541666667	70.739	3901.5	
42480.8958333333	70.739	3901.5	
42471.3229166667	70.7654545454545	4819.5	
42463.53125	70.796	2295	
42490.125	70.82	4590	
42475.875	70.829	3901.5	
42481.875	70.829	12622.5	
42482.875	70.829	3213	
42471.1458333333	70.8302127659575	4131	
42469.4791666667	70.856	3442.5	
42475.5625	70.856	5737.5	
42484.8125	70.8671428571429	7344	
42483.8854166667	70.904	8950.5	
42480.0416666667	70.9079310344828	5737.5	
42471.3541666667	70.9093023255814	6426	
42462.65625	70.916	2524.5	
42480.6145833333	70.916	10327.5	
42462.6666666667	70.934	2754	
42468.8333333333	70.934	2983.5	
42471.9166666667	70.934	4360.5	
42477	70.934	4131	
42467.8541666667	70.943	4131	
42471.15625	71.06	4131	
42471.1666666667	71.06	4131	
42471.1770833333	71.06	4360.5	
42471.1875	71.06	4131	
42471.25	71.06	4819.5	
42471.2604166667	71.06	4590	
42471.2708333333	71.06	4590	
42471.28125	71.06	4819.5	
42471.2916666667	71.06	4819.5	
42471.3020833333	71.06	4590	
42471.3125	71.06	4819.5	
42471.375	71.06	6885	
42471.3854166667	71.06	8032.5	
42471.3958333333	71.06	8491.5	
42471.40625	71.06	8950.5	
42477.4270833333	71.06	4590	
42477.8333333333	71.06	4360.5	
42477.875	71.06	4360.5	
42477.8854166667	71.06	4360.5	
42477.8958333333	71.06	4360.5	
42477.90625	71.06	4360.5	
42477.9166666667	71.06	4360.5	
42477.9270833333	71.06	4360.5	
42477.9375	71.06	4360.5	
42477.9583333333	71.06	4360.5	
42477.96875	71.06	4360.5	
42477.9791666667	71.06	4131	
42478	71.06	4360.5	
42484.7916666667	71.06	7344	
42484.8020833333	71.06	7344	
42490.0833333333	71.06	4590	
42490.09375	71.06	4590	
42490.1041666667	71.06	4590	
