Date	OADryBulbTemperature(NOAA)	ZoneLoadforContainerFPVAV214	
42482.0729166667	64.04	1406.16	
42482.0833333333	64.04	1428.84	
42482.09375	64.04	1406.16	
42482.1041666667	64.04	1339.2	
42482.1145833333	64.04	1447.2	
42487.2916666667	64.04	2828.52	
42487.3020833333	64.04	2974.32	
42487.3125	64.04	3084.48	
42487.3229166667	64.04	3207.6	
42473.84375	64.0676923076923	1542.24	
42470.34375	64.082	1175.04	
42480.3125	64.13	2555.28	
42461.4583333333	64.145	4432.32	
42480.4583333333	64.145	7175.52	
42469.9895833333	64.16	1313.28	
42484.0729166667	64.16	2235.6	
42476.2708333333	64.1774193548387	1474.2	
42479.3125	64.2025806451613	1428.84	
42473.8541666667	64.2061538461539	1406.16	
42461.5104166667	64.214	5644.08	
42488.1666666667	64.271	1354.32	
42479.09375	64.2823076923077	1360.8	
42462.4895833333	64.292	131.76	
42482.03125	64.304	1354.32	
42482.9895833333	64.304	1354.32	
42472.9895833333	64.3066666666667	1317.6	
42473.8645833333	64.3446153846154	1406.16	
42461.46875	64.37	3956.04	
42480.46875	64.37	7508.16	
42487.3333333333	64.376	2779.92	
42479.3229166667	64.3767741935484	1736.64	
42469.9791666667	64.385	1175.04	
42484.0625	64.385	2565	
42463.4479166667	64.412	723.6	
42469.3854166667	64.412	1230.12	
42475.4895833333	64.412	1866.24	
42481.4270833333	64.412	3421.44	
42484.34375	64.412	1589.76	
42475.9895833333	64.424	1313.28	
42479.28125	64.43375	1428.84	
42461.0208333333	64.478	1313.28	
42481.3229166667	64.4925714285714	1591.92	
42468.375	64.502	1763.64	
42473.4270833333	64.5157142857143	3386.88	
42479.1041666667	64.5419230769231	1436.4	
42473.8229166667	64.55	1542.24	
42474.4791666667	64.5526086956522	2682.72	
42479.2395833333	64.5675862068966	1428.84	
42465.9270833333	64.568	1341.36	
42463.8645833333	64.568	922.32	
42466.4375	64.5846153846154	4112.64	
42461.4791666667	64.595	4471.2	
42480.4791666667	64.595	7948.8	
42479.2708333333	64.6025	1428.84	
42468.9583333333	64.604	1175.04	
42469.96875	64.61	1101.6	
42484.0520833333	64.61	2857.68	
42479.0625	64.6111538461539	1382.4	
42479.15625	64.67	1292.76	
42476.28125	64.6709677419355	1231.2	
42461.5	64.709	5130	
42467.90625	64.712	1175.04	
42488.15625	64.76	1360.8	
42488.1770833333	64.766	1333.8	
42479.2604166667	64.77125	1451.52	
42482.0208333333	64.799	1354.32	
42482.9791666667	64.799	1333.8	
42479.1145833333	64.8015384615385	1313.28	
42472.9791666667	64.8066666666667	1339.2	
42464.4270833333	64.808	1969.92	
42461.4895833333	64.82	5171.04	
42480.4895833333	64.82	8395.92	
42469.9583333333	64.835	1292.76	
42484.0416666667	64.835	2673	
42470.3541666667	64.847	1224.72	
42462.8125	64.892	926.64	
42464.8854166667	64.898	1211.76	
42472.3333333333	64.94	1540.08	
42472.34375	64.94	1591.92	
42472.3541666667	64.94	1892.16	
42472.3645833333	64.94	2507.76	
42472.375	64.94	2507.76	
42472.3854166667	64.94	3456	
42472.3958333333	64.94	3559.68	
42472.40625	64.94	4075.92	
42472.4166666667	64.94	4510.08	
42472.9166666667	64.94	1383.48	
42472.9270833333	64.94	1374.84	
42472.9375	64.94	1425.6	
42472.9479166667	64.94	1496.88	
42472.9583333333	64.94	1383.48	
42472.96875	64.94	1339.2	
42473.4375	64.94	3490.56	
42473.4479166667	64.94	3892.32	
42473.8020833333	64.94	2036.88	
42473.8125	64.94	1723.68	
42474.8125	64.94	1746.36	
42479.125	64.94	1313.28	
42479.1666666667	64.94	1451.52	
42479.25	64.94	1564.92	
42479.3333333333	64.94	1736.64	
42479.34375	64.94	1496.88	
42479.3541666667	64.94	1713.96	
42481.0833333333	64.94	1451.52	
42481.09375	64.94	1451.52	
42481.1041666667	64.94	1451.52	
42481.1145833333	64.94	1428.84	
42466.8645833333	64.976	1175.04	
42479.2291666667	64.9865517241379	1451.52	
42488.1458333333	65.021	1354.32	
42482.3541666667	65.057	1713.96	
42462.5	65.066	940.68	
42473.4583333333	65.066	4471.2	
42480.5	65.066	7484.4	
42481.125	65.066	1474.2	
42469.9479166667	65.084	1211.76	
42472.3229166667	65.084	1540.08	
42472.90625	65.084	1354.32	
42481.0729166667	65.084	1451.52	
42481.2395833333	65.084	1210.68	
42487.34375	65.096	2974.32	
42472.4270833333	65.1305882352941	5006.88	
42475.9791666667	65.144	1313.28	
42481.25	65.1443243243243	1451.52	
42476.2916666667	65.1645161290323	1313.28	
42487.15625	65.165	1477.44	
42481.5	65.171	8476.92	
42479.0520833333	65.1823076923077	1244.16	
42468.9479166667	65.204	1036.8	
42483.34375	65.204	1224.72	
42484.03125	65.204	2700	
42479.1770833333	65.2456603773585	1313.28	
42481.4895833333	65.2485714285714	7899.12	
42488.1875	65.261	1474.2	
42482.0104166667	65.294	1251.72	
42482.96875	65.294	1333.8	
42479.1458333333	65.3	1292.76	
42462.5104166667	65.336	777.6	
42473.46875	65.336	4611.6	
42480.5104166667	65.336	7257.6	
42481.3125	65.3411428571429	1544.4	
42469.9375	65.354	1193.4	
42472.3125	65.354	1540.08	
42472.8958333333	65.354	1272.24	
42481.0625	65.354	1451.52	
42481.2291666667	65.354	1474.2	
42469.3958333333	65.402	1069.2	
42481.4375	65.402	4515.48	
42484.3541666667	65.402	1589.76	
42474.4895833333	65.4028571428571	2770.2	
42479.21875	65.4055172413793	1382.4	
42463.4583333333	65.423	658.8	
42461.0104166667	65.468	1175.04	
42468.3854166667	65.492	2025	
42479.1875	65.551320754717	1333.8	
42465.9166666667	65.558	1105.92	
42463.8541666667	65.558	1013.04	
42481.2604166667	65.5821621621622	1474.2	
42462.5208333333	65.606	712.8	
42473.4791666667	65.606	4898.88	
42480.5208333333	65.606	7257.6	
42481.1458333333	65.606	1496.88	
42472.4375	65.6070588235294	5335.2	
42470.3645833333	65.612	1263.6	
42469.9270833333	65.624	1175.04	
42472.3020833333	65.624	1540.08	
42472.8854166667	65.624	1292.76	
42481.0520833333	65.624	1451.52	
42481.21875	65.624	1496.88	
42465.4166666667	65.654	1734.48	
42476.3020833333	65.658064516129	1474.2	
42464.875	65.663	1175.04	
42481.5104166667	65.666	8495.28	
42473.7916666667	65.6763636363636	2653.56	
42475.5	65.696	2133	
42468.9375	65.699	1036.8	
42484.0208333333	65.699	2646	
42474.8020833333	65.7427027027027	2310.12	
42479.0416666667	65.7534615384615	1382.4	
42488.1979166667	65.756	1283.04	
42482	65.789	1283.04	
42482.9583333333	65.789	1333.8	
42487.3541666667	65.816	4332.96	
42479.2083333333	65.8244827586207	1639.44	
42481.4791666667	65.8271428571429	6919.56	
42488.125	65.831	1272.24	
42479.3645833333	65.8563636363636	1689.12	
42479.1979166667	65.8569811320755	1292.76	
42467.40625	65.864	1664.28	
42475.96875	65.864	1292.76	
42462.53125	65.876	723.6	
42473.4895833333	65.876	5581.44	
42480.53125	65.876	7076.16	
42481.15625	65.876	1404	
42469.9166666667	65.894	1211.76	
42472.2916666667	65.894	1406.16	
42472.875	65.894	1542.24	
42481.0416666667	65.894	1313.28	
42481.2083333333	65.894	1274.4	
42467.8958333333	65.972	937.44	
42472.4479166667	66.02	6078.24	
42472.4583333333	66.02	6350.4	
42472.46875	66.02	7032.96	
42472.4791666667	66.02	7460.64	
42472.4895833333	66.02	8246.88	
42472.8333333333	66.02	1859.76	
42472.84375	66.02	1564.92	
42472.8541666667	66.02	1272.24	
42472.8645833333	66.02	1272.24	
42473.78125	66.02	3351.24	
42478.3333333333	66.02	1520.64	
42478.34375	66.02	1589.76	
42478.3541666667	66.02	1614.6	
42478.3645833333	66.02	1892.16	
42478.375	66.02	2303.64	
42478.3854166667	66.02	2449.44	
42478.3958333333	66.02	3013.2	
42478.4166666667	66.02	3386.88	
42478.4270833333	66.02	3818.88	
42478.4375	66.02	4315.68	
42478.4479166667	66.02	4924.8	
42479.375	66.02	1589.76	
42481	66.02	1360.8	
42481.0104166667	66.02	1313.28	
42481.0208333333	66.02	1313.28	
42481.03125	66.02	1313.28	
42481.2708333333	66.02	1544.4	
42481.3020833333	66.02	1568.16	
42488.2083333333	66.02	1374.84	
42464.4375	66.068	2268	
42478.09375	66.0892307692308	1360.8	
42478.1041666667	66.092	1339.2	
42466.4479166667	66.1076923076923	4587.84	
42473.5	66.125	6168.96	
42474.5833333333	66.125	6220.8	
42472.8229166667	66.14	2161.08	
42479.03125	66.14	1382.4	
42488.1145833333	66.14	1354.32	
42472.5	66.146	8544.96	
42462.8020833333	66.152	1069.2	
42476.3125	66.1533333333333	1210.68	
42481.5208333333	66.161	9504	
42472.28125	66.164	1428.84	
42478.1145833333	66.1691428571429	1339.2	
42478.40625	66.1723076923077	2555.28	
42468.9270833333	66.194	1123.2	
42484.0104166667	66.194	3288.6	
42481.1979166667	66.2046153846154	1404	
42470.375	66.251	1224.72	
42474.5	66.251	3663.36	
42482.3645833333	66.272	1944	
42465.90625	66.284	1036.8	
42469.90625	66.284	1083.24	
42474.5729166667	66.284	5314.68	
42480.9895833333	66.284	1313.28	
42481.9895833333	66.284	1374.84	
42481.46875	66.30125	5938.92	
42481.1666666667	66.32	1382.4	
42473.5104166667	66.35	6022.08	
42474.59375	66.35	6023.16	
42472.8125	66.365	2886.84	
42479.0208333333	66.365	1490.4	
42488.1041666667	66.365	1374.84	
42462.5416666667	66.377	724.68	
42485.15625	66.3862068965517	1813.32	
42472.2083333333	66.3905882352941	1354.32	
42469.40625	66.392	1193.4	
42481.4479166667	66.392	5054.4	
42484.3645833333	66.392	1451.52	
42472.5104166667	66.416	8644.32	
42478.3229166667	66.4273684210526	1474.2	
42482.9479166667	66.428	1374.84	
42472.2708333333	66.434	1564.92	
42484.9895833333	66.44	2376	
42461	66.458	1193.4	
42463.46875	66.458	691.2	
42478.4583333333	66.47	5171.04	
42478.0729166667	66.4769230769231	1447.2	
42468.3958333333	66.482	2358.72	
42480.5416666667	66.482	7076.16	
42472.1979166667	66.5	1474.2	
42487.3645833333	66.536	5093.28	
42474.7916666667	66.5454054054054	3032.64	
42463.84375	66.548	1004.4	
42481.1875	66.5507692307692	1404	
42473.5208333333	66.575	6376.32	
42474.6041666667	66.575	6220.8	
42479.3854166667	66.5803773584906	2691.36	
42475.9583333333	66.584	1292.76	
42481.2916666667	66.5884210526316	1544.4	
42472.8020833333	66.59	3413.88	
42479.0104166667	66.59	1224.72	
42488.09375	66.59	1395.36	
42473.7708333333	66.5911538461538	3783.24	
42476.3229166667	66.6533333333333	1451.52	
42481.53125	66.656	9313.92	
42475.5104166667	66.68	2047.68	
42472.5208333333	66.686	8310.6	
42468.9166666667	66.689	1036.8	
42484	66.689	3476.52	
42472.2604166667	66.704	1639.44	
42481.4583333333	66.723125	4860	
42466.8541666667	66.731	1175.04	
42483.3541666667	66.734	1292.76	
42478.28125	66.74	1519.56	
42470.3854166667	66.746	1004.4	
42474.5104166667	66.746	4149.36	
42465.8958333333	66.779	1496.88	
42469.8958333333	66.779	1156.68	
42474.5625	66.779	4800.6	
42480.9791666667	66.779	1224.72	
42481.9791666667	66.779	1678.32	
42473.53125	66.8	7032.96	
42474.6145833333	66.8	6154.92	
42464.8645833333	66.812	1438.56	
42472.7916666667	66.815	3883.68	
42479	66.815	1313.28	
42488.0833333333	66.815	1251.72	
42485.1458333333	66.851724137931	1713.96	
42481.1770833333	66.8969230769231	1404	
42472.1875	66.92	1474.2	
42472.21875	66.92	1333.8	
42472.2291666667	66.92	1425.6	
42472.2395833333	66.92	1425.6	
42472.25	66.92	1664.28	
42473.5416666667	66.92	7291.08	
42474.625	66.92	6966	
42474.6354166667	66.92	7012.44	
42474.6458333333	66.92	7508.16	
42474.65625	66.92	8197.2	
42474.6666666667	66.92	8644.32	
42474.6770833333	66.92	9039.6	
42474.6875	66.92	8505	
42474.6979166667	66.92	10951.2	
42474.7083333333	66.92	10685.52	
42474.71875	66.92	9828	
42474.7291666667	66.92	7983.36	
42474.7395833333	66.92	6360.12	
42474.78125	66.92	3413.88	
42478.0833333333	66.92	1425.6	
42478.125	66.92	1425.6	
42478.21875	66.92	1383.48	
42478.2916666667	66.92	1383.48	
42478.3020833333	66.92	1710.72	
42478.3125	66.92	1474.2	
42478.46875	66.92	5942.16	
42481.28125	66.92	1425.6	
42481.5416666667	66.92	8748	
42481.5520833333	66.92	9339.84	
42483.9583333333	66.92	4218.48	
42483.96875	66.92	3664.44	
42483.9791666667	66.92	3664.44	
42483.9895833333	66.92	3664.44	
42488.21875	66.92	1451.52	
42488.2291666667	66.92	1251.72	
42488.2395833333	66.92	1734.48	
42488.25	66.92	1710.72	
42488.2604166667	66.92	1710.72	
42473.7083333333	67.046	8791.2	
42473.6979166667	67.064	8127	
42472.53125	67.136	8968.32	
42479.3958333333	67.1407547169811	2812.32	
42462.5520833333	67.142	784.08	
42473.7604166667	67.1623076923077	4218.48	
42473.5520833333	67.1624489795918	7793.28	
42469.4166666667	67.172	997.92	
42476.3333333333	67.172	1451.52	
42484.96875	67.175	2808	
42465.4270833333	67.184	2106	
42482.9375	67.193	1211.76	
42472.78125	67.208	4704.48	
42475.9479166667	67.208	1313.28	
42483.9479166667	67.208	4561.92	
42488.0729166667	67.208	1251.72	
42467.8854166667	67.232	940.68	
42470.3958333333	67.241	1004.4	
42474.5208333333	67.241	4587.84	
42465.8854166667	67.274	1458	
42469.8854166667	67.274	1101.6	
42474.5520833333	67.274	4687.2	
42480.96875	67.274	1175.04	
42481.96875	67.274	2161.08	
42484.375	67.277	1428.84	
42487.375	67.277	5209.92	
42474.75	67.298	5634.36	
42488.2708333333	67.31	1734.48	
42473.71875	67.316	7894.8	
42485.1354166667	67.3172413793103	1763.64	
42464.4479166667	67.328	2086.56	
42468.90625	67.328	884.52	
42478.1354166667	67.3314285714286	1425.6	
42473.6875	67.334	9136.8	
42474.7708333333	67.3442857142857	4118.04	
42478.4791666667	67.352	6305.04	
42478.2708333333	67.388	1496.88	
42462.7916666667	67.412	829.44	
42485	67.46	2255.04	
42468.40625	67.472	3386.88	
42480.5520833333	67.472	7523.28	
42463.4791666667	67.493	772.2	
42473.5625	67.4930612244898	8445.6	
42478.9895833333	67.496	1333.8	
42475.5208333333	67.505	1866.24	
42482.375	67.508	1918.08	
42478.0625	67.5153846153846	1302.48	
42463.8333333333	67.538	937.44	
42473.7291666667	67.586	7484.4	
42472.1770833333	67.595	1333.8	
42473.6770833333	67.604	10044	
42485.1666666667	67.6072727272727	1892.16	
42466.4583333333	67.634	5728.32	
42479.40625	67.7011320754717	3456	
42469.4270833333	67.712	972	
42476.34375	67.712	1313.28	
42473.75	67.7334615384615	5474.52	
42470.40625	67.736	1205.28	
42474.53125	67.736	4422.6	
42487.1458333333	67.736	1321.92	
42484.9583333333	67.7375	2700	
42467.4166666667	67.739	1639.44	
42472.7708333333	67.748	5329.8	
42475.9375	67.748	1333.8	
42483.9375	67.748	4597.56	
42488.0625	67.748	1272.24	
42488.28125	67.76	1615.68	
42465.875	67.769	1613.52	
42469.875	67.769	1193.4	
42474.5416666667	67.769	4649.4	
42480.9583333333	67.769	1146.96	
42481.9583333333	67.769	2673	
42485.125	67.7827586206897	1962.36	
42478.4895833333	67.8148571428572	6577.2	
42473.5729166667	67.8236734693878	8644.32	
42473.7395833333	67.856	6107.4	
42473.6666666667	67.874	11104.56	
42462.5625	67.907	795.96	
42474.7604166667	67.9228571428571	4740.12	
42478.2604166667	67.928	1360.8	
42482.9270833333	67.958	1374.84	
42470.4166666667	68	1157.76	
42473.5833333333	68	8359.2	
42473.59375	68	7935.84	
42473.6041666667	68	9155.16	
42473.6145833333	68	9419.76	
42473.625	68	9631.44	
42473.6354166667	68	10054.8	
42473.6458333333	68	10266.48	
42473.65625	68	10630.44	
42478.1458333333	68	1317.6	
42478.2083333333	68	1383.48	
42478.2291666667	68	1383.48	
42478.2395833333	68	1360.8	
42478.25	68	1474.2	
42478.5	68	7270.56	
42478.96875	68	1313.28	
42478.9791666667	68	1313.28	
42481.5625	68	8650.8	
42484.875	68	3984.12	
42484.8854166667	68	3682.8	
42484.8958333333	68	3382.56	
42484.90625	68	2889	
42484.9166666667	68	3939.84	
42484.9270833333	68	3351.24	
42484.9375	68	3194.64	
42484.9479166667	68	3235.68	
42485.0104166667	68	2384.64	
42485.0208333333	68	2555.28	
42485.03125	68	2583.36	
42485.0520833333	68	2229.12	
42485.0625	68	2280.96	
42485.0729166667	68	2442.96	
42485.1041666667	68	2255.04	
42485.1145833333	68	2099.52	
42485.1770833333	68	1838.16	
42485.1875	68	1710.72	
42485.1979166667	68	1866.24	
42485.2083333333	68	1892.16	
42485.21875	68	1892.16	
42485.2291666667	68	1892.16	
42485.2395833333	68	1840.32	
42488.2916666667	68	1758.24	
42488.3020833333	68	1734.48	
42488.3125	68	1918.08	
42488.3229166667	68	1734.48	
42490.2916666667	68	1415.88	
42490.3020833333	68	1251.72	
42484.3854166667	68.042	1614.6	
42487.3854166667	68.042	6233.76	
42468.8958333333	68.093	967.68	
42472.03125	68.0947368421053	1354.32	
42471.9895833333	68.108	1119.96	
42472.5416666667	68.126	8246.88	
42485.25	68.126	1840.32	
42488	68.126	1069.2	
42462.78125	68.144	912.6	
42478.5208333333	68.144	7921.8	
42481.9479166667	68.144	3476.52	
42488.3333333333	68.231	1734.48	
42469.4375	68.252	1020.6	
42476.3541666667	68.252	1333.8	
42469.8645833333	68.264	1105.92	
42480.9479166667	68.264	1382.4	
42483.3645833333	68.264	1119.96	
42484.8645833333	68.264	4151.52	
42472.7604166667	68.288	6444.36	
42475.9270833333	68.288	1436.4	
42483.9270833333	68.288	4811.4	
42488.0520833333	68.288	1069.2	
42464.8541666667	68.297	1438.56	
42468.4166666667	68.357	3628.8	
42478.1979166667	68.375652173913	1251.72	
42472.0208333333	68.3789473684211	1354.32	
42472.5520833333	68.396	8602.2	
42485.2604166667	68.396	1639.44	
42488.0104166667	68.396	1004.4	
42462.7708333333	68.414	855.36	
42481.9375	68.414	3950.64	
42480.5625	68.462	7555.68	
42475.53125	68.4628571428571	1969.92	
42466.84375	68.486	1244.16	
42467.875	68.492	1140.48	
42478.0520833333	68.5082352941176	1185.84	
42470.4270833333	68.5109677419355	1069.2	
42463.4895833333	68.528	641.52	
42487.9895833333	68.528	988.2	
42478.15625	68.54	1296	
42472.0416666667	68.5815384615385	1313.28	
42464.4583333333	68.588	3304.8	
42471.9791666667	68.648	1119.96	
42472.0104166667	68.6631578947368	1251.72	
42472.5625	68.666	9039.6	
42485.2708333333	68.666	1474.2	
42488.0208333333	68.666	988.2	
42462.5729166667	68.672	795.96	
42463.8229166667	68.672	803.52	
42465.8645833333	68.672	1944	
42472.1666666667	68.6821052631579	1333.8	
42478.9583333333	68.6821052631579	1313.28	
42462.7604166667	68.684	898.56	
42481.9270833333	68.684	4633.2	
42479.4166666667	68.693	4149.36	
42490.3125	68.7071428571429	1156.68	
42465.4375	68.714	2872.8	
42482.9166666667	68.723	1477.44	
42488.34375	68.726	2322	
42469.8541666667	68.759	1053	
42480.9375	68.759	1244.16	
42484.8541666667	68.759	4285.44	
42482.3854166667	68.768	2376	
42469.4479166667	68.792	1069.2	
42476.3645833333	68.792	1313.28	
42484.3958333333	68.807	1451.52	
42487.3958333333	68.807	6444.36	
42472.75	68.828	7348.32	
42475.9166666667	68.828	1313.28	
42483.9166666667	68.828	5103	
42488.0416666667	68.828	1085.4	
42468.8854166667	68.858	898.56	
42472.5729166667	68.936	8602.2	
42485.28125	68.936	1866.24	
42488.03125	68.936	1004.4	
42472	68.9473684210526	1354.32	
42462.75	68.954	855.36	
42481.9166666667	68.954	5514.48	
42478.5104166667	68.9818181818182	8048.16	
42471.0104166667	69.08	1105.92	
42471.0208333333	69.08	1175.04	
42471.03125	69.08	1244.16	
42471.0833333333	69.08	1244.16	
42472.15625	69.08	1354.32	
42472.5833333333	69.08	9896.04	
42472.59375	69.08	10410.12	
42472.6041666667	69.08	8456.4	
42472.6145833333	69.08	8553.6	
42472.625	69.08	8942.4	
42472.6354166667	69.08	10001.88	
42472.6458333333	69.08	10630.44	
42472.65625	69.08	11219.04	
42477.0833333333	69.08	1382.4	
42477.09375	69.08	1333.8	
42477.1041666667	69.08	1333.8	
42477.1145833333	69.08	1313.28	
42477.125	69.08	1313.28	
42477.1458333333	69.08	1313.28	
42477.15625	69.08	1313.28	
42477.1666666667	69.08	1451.52	
42477.1770833333	69.08	1313.28	
42477.1875	69.08	1313.28	
42477.1979166667	69.08	1428.84	
42477.2083333333	69.08	1451.52	
42477.21875	69.08	1313.28	
42477.2291666667	69.08	1313.28	
42477.2395833333	69.08	1428.84	
42478.1666666667	69.08	1251.72	
42478.1770833333	69.08	1251.72	
42478.1875	69.08	1272.24	
42478.5416666667	69.08	8019	
42478.9166666667	69.08	1292.76	
42478.9270833333	69.08	1313.28	
42478.9375	69.08	1313.28	
42478.9479166667	69.08	1244.16	
42480.2291666667	69.08	2436.48	
42480.2395833333	69.08	2611.44	
42480.25	69.08	2111.4	
42480.2604166667	69.08	2583.36	
42490.28125	69.08	1302.48	
42468.4270833333	69.122	4312.44	
42466.46875	69.164	6107.4	
42471.0416666667	69.1668965517241	1224.72	
42477.25	69.1668965517241	1451.52	
42485.2916666667	69.1668965517241	1892.16	
42477.0729166667	69.1828571428571	1382.4	
42462.5833333333	69.185	712.8	
42472.6666666667	69.185	10685.52	
42477.2916666667	69.185	1451.52	
42471.96875	69.188	1251.72	
42462.7395833333	69.2	829.44	
42472.7395833333	69.2	7983.36	
42478.90625	69.2	1292.76	
42488.3541666667	69.221	2903.04	
42485.3333333333	69.2375	1866.24	
42480.2708333333	69.24	2410.56	
42472.0520833333	69.2523404255319	1333.8	
42469.84375	69.254	1036.8	
42480.9270833333	69.254	1244.16	
42484.84375	69.254	4320	
42478.53125	69.26	8164.8	
42463.5	69.311	631.8	
42475.90625	69.344	1175.04	
42481.90625	69.344	6191.64	
42482.90625	69.344	997.92	
42471.0520833333	69.3531034482759	1224.72	
42477.2604166667	69.3531034482759	1428.84	
42485.3020833333	69.3531034482759	1684.8	
42480.21875	69.36125	2639.52	
42472.1458333333	69.3718918918919	1404	
42490.3333333333	69.3841379310345	1251.72	
42462.59375	69.41	724.68	
42472.6770833333	69.41	11344.32	
42477.3020833333	69.41	1360.8	
42469.4583333333	69.416	856.44	
42475.5416666667	69.416	1995.84	
42462.7291666667	69.425	842.4	
42472.7291666667	69.425	9389.52	
42478.8958333333	69.425	1266.84	
42480.5729166667	69.452	7212.24	
42483.90625	69.464	5178.6	
42477.0625	69.4864516129032	1382.4	
42467.4270833333	69.494	1892.16	
42471	69.4953846153846	1088.64	
42478.0416666667	69.4953846153846	1317.6	
42487.9791666667	69.518	1415.88	
42476.375	69.5182608695652	1451.52	
42480.2916666667	69.53	2555.28	
42471.0625	69.5393103448276	1244.16	
42477.2708333333	69.5393103448276	1313.28	
42485.3125	69.5393103448276	1866.24	
42472.0625	69.5395744680851	1354.32	
42483.375	69.542	1140.48	
42484.40625	69.572	1474.2	
42487.40625	69.572	7921.8	
42485.34375	69.575	2268	
42478.5520833333	69.5886956521739	8553.6	
42490.3229166667	69.5942857142857	1004.4	
42468.875	69.623	952.56	
42462.6041666667	69.635	784.08	
42472.6875	69.635	11333.52	
42477.3125	69.635	1451.52	
42480.28125	69.64	2384.64	
42462.71875	69.65	842.4	
42472.71875	69.65	11175.84	
42478.8854166667	69.65	1175.04	
42490.2708333333	69.6936363636364	1004.4	
42487.1354166667	69.716	1598.4	
42488.3645833333	69.716	2741.04	
42471.0729166667	69.7255172413793	1313.28	
42477.28125	69.7255172413793	1451.52	
42485.3229166667	69.7255172413793	1866.24	
42467.8645833333	69.728	1438.56	
42471.9583333333	69.728	1333.8	
42469.8333333333	69.749	1175.04	
42480.9166666667	69.749	1224.72	
42484.8333333333	69.749	4320	
42464.84375	69.782	1857.6	
42480.2083333333	69.783125	2611.44	
42463.5104166667	69.806	622.08	
42480.15625	69.8098181818182	2751.84	
42477.40625	69.8220408163265	1339.2	
42472.0729166667	69.8268085106383	1251.72	
42475.8958333333	69.839	1175.04	
42481.8958333333	69.839	6998.4	
42482.8958333333	69.839	922.32	
42464.46875	69.848	3767.04	
42480.1458333333	69.8589090909091	2751.84	
42462.6145833333	69.86	795.96	
42472.6979166667	69.86	10476	
42477.3229166667	69.86	1474.2	
42471.09375	69.8675	1313.28	
42462.7083333333	69.875	777.6	
42472.7083333333	69.875	11547.36	
42478.875	69.875	1374.84	
42477.3958333333	69.8771428571429	1360.8	
42468.4375	69.887	4516.56	
42472.1145833333	69.9	1272.24	
42480.1354166667	69.908	3337.2	
42485.3541666667	69.9125	2782.08	
42477.0520833333	69.921935483871	1360.8	
42480.0729166667	69.9303448275862	2808	
42463.8125	69.932	669.6	
42465.8541666667	69.932	2409.48	
42477.3854166667	69.9322448979592	1425.6	
42480.125	69.9570909090909	2808	
42471.1041666667	69.98	1244.16	
42471.1145833333	69.98	1224.72	
42472.0833333333	69.98	1333.8	
42472.09375	69.98	1451.52	
42472.1041666667	69.98	1451.52	
42472.125	69.98	1333.8	
42477.0416666667	69.98	1360.8	
42477.3333333333	69.98	1451.52	
42477.34375	69.98	1360.8	
42477.3541666667	69.98	1382.4	
42477.3645833333	69.98	1404	
42477.375	69.98	1382.4	
42478.0208333333	69.98	1425.6	
42478.03125	69.98	1519.56	
42480.0833333333	69.98	2836.08	
42480.09375	69.98	2808	
42480.1041666667	69.98	3024	
42480.1145833333	69.98	2808	
42480.1666666667	69.98	2751.84	
42480.1770833333	69.98	2751.84	
42480.1875	69.98	2808	
42480.1979166667	69.98	2210.76	
42480.3020833333	69.98	2583.36	
42490.2395833333	69.98	1447.2	
42490.25	69.98	1230.12	
42490.2604166667	69.98	1101.6	
42481.5729166667	69.995652173913	9383.04	
42482.3958333333	70.028	3084.48	
42490.34375	70.0358620689655	1354.32	
42462.625	70.106	712.8	
42480.5833333333	70.106	7166.88	
42462.6979166667	70.124	855.36	
42468.8645833333	70.124	816.48	
42471.9479166667	70.124	1138.32	
42477.03125	70.124	1382.4	
42469.46875	70.136	1105.92	
42475.5520833333	70.136	2268	
42471.125	70.1408510638298	1193.4	
42471.3333333333	70.1558139534884	1451.52	
42483.8958333333	70.184	5443.2	
42487.4166666667	70.211	10017	
42490.2291666667	70.2341176470588	1175.04	
42466.8333333333	70.241	1321.92	
42465.4479166667	70.244	3369.6	
42470.9895833333	70.244	1105.92	
42478.8645833333	70.244	1119.96	
42480.90625	70.244	1193.4	
42480.0625	70.2562068965517	2836.08	
42479.4270833333	70.2581818181818	4432.32	
42484.8229166667	70.2885714285714	4516.56	
42463.5208333333	70.301	702	
42475.8854166667	70.334	1193.4	
42481.8854166667	70.334	7665.84	
42482.8854166667	70.334	870.48	
42484.4166666667	70.337	1686.96	
42488.375	70.337	3663.36	
42462.6354166667	70.376	724.68	
42480.59375	70.376	7941.24	
42469.8229166667	70.388	1053	
42462.6875	70.394	842.4	
42468.8541666667	70.394	884.52	
42471.9375	70.394	1138.32	
42477.0208333333	70.394	1360.8	
42470.4375	70.4270967741935	1205.28	
42490.1145833333	70.4347368421053	1749.6	
42476.3854166667	70.4573913043478	1333.8	
42477.4166666667	70.484	1360.8	
42487.96875	70.508	1477.44	
42483.3854166667	70.532	937.44	
42471.34375	70.5325581395349	1829.52	
42480.0520833333	70.5820689655172	2565	
42478.0104166667	70.6152941176471	1302.48	
42485.3645833333	70.628	3991.68	
42478.5625	70.6376923076923	9419.76	
42462.6458333333	70.646	842.4	
42480.6041666667	70.646	7393.68	
42468.4479166667	70.652	4937.76	
42462.6770833333	70.664	855.36	
42468.84375	70.664	884.52	
42471.9270833333	70.664	1138.32	
42477.0104166667	70.664	1404	
42490.3541666667	70.6875862068966	1053	
