Date	AHU21MixedAirTemp	AHU21SupplyAirTemp	OptimalSupplyAirTempEx2	OptimalSupplyAirTempEx3	OptimalSupplyAirTempEx3RoomTemps	OptimalSupplyAirTempEx2RoomTemps	MinimumDischargeTempforAHU21	
42683.1354166667	nan	59.82	62.25	64.875	66.375	65.5	67.5
42683.1458333333	69.77	59.82	62	64.625	66	65.125	67.5
42683.15625	69.64	59.98	62.125	64.625	65.875	64.875	67.5
42683.1666666667	69.74	58.16	62.25	64.75	66	65.125	67.5
42683.1770833333	69.67	57.87	62.375	64.875	66.25	65.5	67.5
42683.1875	69.66	59.9	62.375	64.875	66.125	65.25	67.5
42683.1979166667	69.72	59.87	62.125	64.75	66.25	65.375	67.5
42683.2083333333	69.77	58.32	62.375	65	66.25	65.375	67.75
42683.21875	69.74	58.07	62.875	65.25	66.25	65.25	67.875
42683.2291666667	69.69	60.32	62.875	65.125	66.125	65.125	67.875
42683.2395833333	69.69	58.34	63.125	65.375	66.125	65.125	68
42683.25	69.71	58.01	62.875	65.125	66.25	65.25	67.875
42683.2604166667	69.72	59.38	62.375	65.125	66.25	65	67.875
42683.2708333333	69.69	59.84	62.25	65.125	66.375	65.125	67.875
42683.28125	69.67	59.07	62.25	65.375	66.375	64.875	68.125
42683.2916666667	69.84	58.07	61.75	65.125	66.5	65.25	68
42683.3020833333	69.8	59.24	60.625	64.5	66.125	64.875	67.75
42683.3125	69.91	60.29	60.25	63.375	65.625	64	67.625
42683.3229166667	70.06	57.38	57.875	61.75	65.125	63.75	66.875
42683.3333333333	70.34	59.96	57.75	61.25	64.375	62.75	66.875
42683.34375	70.48	58.69	56.5	60.25	64.25	63.25	66.5
42683.3541666667	70.74	58.94	53.5	55	62.625	61.375	64.5
42683.3645833333	70.85	59.69	52.25	52.25	61.375	60.125	62.625
42683.375	71	59.11	51	51	60	58.75	61.25
42683.3854166667	70.97	54.93	51	51	59.125	58.125	59.625
42683.3958333333	70.72	50.32	51	51	57.5	55.625	57.5
