Date	OADryBulbTemperature(NOAA)	ZoneLoadforContainerFPVAV29	
42485.65625	86.936	738.72	
42488.6145833333	86.936	719.28	
42485.7083333333	86.954	771.12	
42488.7083333333	86.954	868.32	
42485.6666666667	87.08	771.12	
42485.6770833333	87.08	854.28	
42485.6875	87.08	764.64	
42485.6979166667	87.08	732.24	
42488.625	87.08	929.88	
42488.6354166667	87.08	725.76	
42488.6458333333	87.08	907.2	
42488.65625	87.08	914.76	
42488.6666666667	87.08	803.52	
42488.6770833333	87.08	842.4	
42488.6875	87.08	810	
42488.6979166667	87.08	1088.64	
