Date	OADryBulbTemperatureNOAA	AHU21MixedAirTemp	
42510.3854166667	64.2123404255319	71.31	
42455.9270833333	64.214	70.87	
42461.5104166667	64.214	70.28	
42492.8020833333	64.214	70.98	
42496.09375	64.214	71.27	
42509.28125	64.2510344827586	70.38	
42455.4583333333	64.271	70.66	
42488.1666666667	64.271	71.4	
42498.25	64.271	70.72	
42479.09375	64.2823076923077	71.09	
42509.3333333333	64.2823076923077	70.56	
42462.4895833333	64.292	68.66	
42482.9895833333	64.304	70.97	
42498.2395833333	64.304	70.74	
42472.9895833333	64.3066666666667	71.09	
42509.4583333333	64.31	71.52	
42518.28125	64.3307692307692	69.61	
42473.8645833333	64.3446153846154	71.27	
42453.6354166667	64.37	70.32	
42461.46875	64.37	70.17	
42480.46875	64.37	71.15	
42451.4583333333	64.376	71.4	
42487.3333333333	64.376	71.24	
42479.3229166667	64.3767741935484	71.29	
42453.7291666667	64.385	70.32	
42469.9791666667	64.385	70.7	
42484.0625	64.385	70.49	
42509.1041666667	64.385	70.79	
42458.4270833333	64.412	70.92	
42463.4479166667	64.412	68.53	
42469.3854166667	64.412	69.99	
42475.4895833333	64.412	71.54	
42481.4270833333	64.412	71.36	
42484.34375	64.412	69.67	
42492.46875	64.412	71.24	
42508.34375	64.4189473684211	71.22	
42456.3958333333	64.4225	69.72	
42445.1145833333	64.424	70.79	
42475.9895833333	64.424	71.11	
42479.28125	64.43375	70.97	
42447.28125	64.4558620689655	70.74	
42447.1770833333	64.4570731707317	70.76	
42447.9479166667	64.4830769230769	71.31	
42451.9895833333	64.4883636363636	70.83	
42481.3229166667	64.4925714285714	71.1	
42510.3958333333	64.4995744680851	71.44	
42468.375	64.502	70.76	
42473.4270833333	64.5157142857143	71.46	
42479.1041666667	64.5419230769231	71.11	
42492.1145833333	64.5421052631579	71.1	
42518.0833333333	64.54625	70.44	
42443.3958333333	64.55	70.54	
42473.8229166667	64.55	71.27	
42474.4791666667	64.5526086956522	71.52	
42447.1979166667	64.5610526315789	70.76	
42479.2395833333	64.5675862068966	70.93	
42465.9270833333	64.568	71.34	
42454.8229166667	64.568	71.27	
42463.8645833333	64.568	71.28	
42466.4375	64.5846153846154	70.66	
42452.1979166667	64.5905882352941	70.28	
42453.6458333333	64.595	70.41	
42461.4791666667	64.595	70.14	
42480.4791666667	64.595	71.07	
42447.2708333333	64.5955172413793	70.64	
42479.2708333333	64.6025	71.01	
42468.9583333333	64.604	71.23	
42492.1666666667	64.604	70.89	
42453.71875	64.61	70.27	
42469.96875	64.61	70.77	
42509.09375	64.61	70.74	
42479.0625	64.6111538461539	71.17	
42508.3645833333	64.6127272727273	71.59	
42497.3333333333	64.628	70.46	
42509.6458333333	64.643	71.09	
42456.4895833333	64.652	70.31	
42479.15625	64.67	70.99	
42476.28125	64.6709677419355	70.26	
42454.53125	64.676	70.73	
42452.28125	64.7	70.33	
42455.9166666667	64.709	70.95	
42461.5	64.709	70.29	
42492.7916666667	64.709	70.89	
42496.0833333333	64.709	71.29	
42467.90625	64.712	71.51	
42447.2604166667	64.7351724137931	70.76	
42456.40625	64.76	69.84	
42488.15625	64.76	71.32	
42455.46875	64.766	70.7	
42488.1770833333	64.766	71.32	
42498.2604166667	64.766	70.69	
42479.2604166667	64.77125	71.02	
42508.3333333333	64.7742105263158	71.18	
42447.1666666667	64.7863414634146	70.76	
42510.40625	64.7868085106383	71.59	
42482.9791666667	64.799	71.1	
42498.2291666667	64.799	70.78	
42479.1145833333	64.8015384615385	71.06	
42509.34375	64.8015384615385	70.6	
42472.9791666667	64.8066666666667	71.01	
42464.4270833333	64.808	70.57	
42453.65625	64.82	70.33	
42461.4895833333	64.82	70.2	
42480.4895833333	64.82	71.04	
42457.8645833333	64.832	71	
42453.7083333333	64.835	70.35	
42469.9583333333	64.835	70.91	
42509.0833333333	64.835	70.74	
42457.5208333333	64.847	70.31	
42470.3541666667	64.847	69.75	
42447.25	64.8748275862069	70.64	
42456.8125	64.892	71.33	
42462.8125	64.892	70.34	
42464.8854166667	64.898	70.83	
42451.9791666667	64.9301818181818	70.79	
42444.2916666667	64.94	70.53	
42444.3020833333	64.94	70.57	
42444.3125	64.94	70.67	
42444.3229166667	64.94	70.61	
42447.0729166667	64.94	71.09	
42447.0833333333	64.94	70.89	
42447.09375	64.94	70.97	
42447.1041666667	64.94	70.85	
42447.1145833333	64.94	70.91	
42447.125	64.94	70.81	
42447.1354166667	64.94	70.84	
42447.1458333333	64.94	70.84	
42447.15625	64.94	70.78	
42447.2083333333	64.94	70.69	
42447.21875	64.94	70.76	
42447.2291666667	64.94	70.64	
42447.2395833333	64.94	70.71	
42447.2916666667	64.94	70.72	
42447.3020833333	64.94	70.76	
42447.3125	64.94	70.78	
42447.3229166667	64.94	70.84	
42452.0833333333	64.94	70.48	
42452.09375	64.94	70.47	
42452.1041666667	64.94	70.43	
42452.1145833333	64.94	70.34	
42452.125	64.94	70.39	
42452.1354166667	64.94	70.31	
42452.1458333333	64.94	70.33	
42452.15625	64.94	70.37	
42452.1666666667	64.94	70.31	
42452.1770833333	64.94	70.35	
42452.1875	64.94	70.23	
42452.2083333333	64.94	70.26	
42452.21875	64.94	70.27	
42452.2291666667	64.94	70.33	
42452.2395833333	64.94	70.26	
42452.25	64.94	70.34	
42452.2604166667	64.94	70.24	
42452.2708333333	64.94	70.32	
42452.2916666667	64.94	70.31	
42452.3020833333	64.94	70.52	
42452.3125	64.94	70.48	
42452.3229166667	64.94	70.64	
42452.3333333333	64.94	70.79	
42453.6666666667	64.94	70.27	
42453.6770833333	64.94	70.31	
42453.6875	64.94	70.31	
42453.6979166667	64.94	70.35	
42456.4166666667	64.94	69.91	
42456.4270833333	64.94	69.96	
42456.4375	64.94	70.01	
42472.3333333333	64.94	71.02	
42472.34375	64.94	71.16	
42472.3541666667	64.94	71.31	
42472.3645833333	64.94	71.16	
42472.375	64.94	70.92	
42472.3854166667	64.94	70.79	
42472.3958333333	64.94	70.89	
42472.40625	64.94	70.82	
42472.4166666667	64.94	70.82	
42472.9166666667	64.94	71.15	
42472.9270833333	64.94	71.22	
42472.9375	64.94	71.09	
42472.9479166667	64.94	71.17	
42472.9583333333	64.94	71.04	
42472.96875	64.94	71.07	
42473.4375	64.94	71.4	
42473.4479166667	64.94	71.44	
42473.8020833333	64.94	71.27	
42473.8125	64.94	71.12	
42474.8125	64.94	71.4	
42479.125	64.94	70.97	
42479.1666666667	64.94	70.92	
42479.25	64.94	70.97	
42479.3333333333	64.94	71.51	
42479.34375	64.94	71.59	
42479.3541666667	64.94	71.78	
42481.0833333333	64.94	71.15	
42481.09375	64.94	71.15	
42481.1041666667	64.94	71.07	
42481.1145833333	64.94	71.14	
42492.125	64.94	71.09	
42492.1354166667	64.94	71.02	
42492.1458333333	64.94	70.97	
42492.15625	64.94	70.98	
42495.3229166667	64.94	70.87	
42496.0729166667	64.94	71.32	
42505.2083333333	64.94	70.52	
42505.21875	64.94	70.44	
42505.2291666667	64.94	70.52	
42505.2395833333	64.94	70.41	
42505.25	64.94	70.35	
42505.2604166667	64.94	70.41	
42505.2708333333	64.94	70.37	
42505.28125	64.94	70.32	
42505.2916666667	64.94	70.29	
42505.3020833333	64.94	70.29	
42509.0729166667	64.94	70.82	
42509.3541666667	64.94	70.62	
42509.3645833333	64.94	70.72	
42509.375	64.94	65.1	
42509.3854166667	64.94	70.79	
42509.3958333333	64.94	71.06	
42509.40625	64.94	71.39	
42509.4166666667	64.94	71.35	
42509.4270833333	64.94	71.52	
42509.4375	64.94	71.58	
42509.4479166667	64.94	71.56	
42444.28125	64.9603773584906	70.49	
42466.8645833333	64.976	71.27	
42479.2291666667	64.9865517241379	70.91	
42492.1041666667	65.0205263157895	71.12	
42488.1458333333	65.021	71.37	
42445.3958333333	65.057	70.72	
42482.3541666667	65.057	71.47	
42494.3958333333	65.057	71.52	
42452.34375	65.06	70.99	
42444.3333333333	65.066	70.84	
42447.3333333333	65.066	71	
42454.5416666667	65.066	70.54	
42462.5	65.066	68.76	
42473.4583333333	65.066	71.48	
42480.5	65.066	71.02	
42481.125	65.066	71.02	
42455.90625	65.084	70.85	
42469.9479166667	65.084	70.84	
42472.3229166667	65.084	70.92	
42472.90625	65.084	71.29	
42481.0729166667	65.084	71.15	
42481.2395833333	65.084	71.07	
42492.78125	65.084	70.99	
42507.1145833333	65.084	70.32	
42509.9895833333	65.084	70.79	
42451.46875	65.096	71.31	
42487.34375	65.096	71.37	
42507.125	65.129	70.31	
42472.4270833333	65.1305882352941	70.85	
42445.1041666667	65.144	70.81	
42475.9791666667	65.144	71.23	
42481.25	65.1443243243243	71.12	
42476.2916666667	65.1645161290323	70.2	
42487.15625	65.165	71.4	
42481.5	65.171	71.36	
42492.625	65.171	71.33	
42479.0520833333	65.1823076923077	71.29	
42518.2916666667	65.2006896551724	69.56	
42468.9479166667	65.204	71.27	
42483.34375	65.204	69.61	
42492.6145833333	65.204	71.26	
42508.3229166667	65.21	70.86	
42508.375	65.2413043478261	66.7	
42510.4166666667	65.2413043478261	71.56	
42479.1770833333	65.2456603773585	70.92	
42481.4895833333	65.2485714285714	71.41	
42455.4791666667	65.261	70.82	
42488.1875	65.261	71.32	
42498.2708333333	65.261	70.67	
42444.2708333333	65.2660377358491	70.47	
42482.96875	65.294	71.23	
42498.21875	65.294	70.73	
42479.1458333333	65.3	70.97	
42447.9375	65.3138461538462	71.37	
42505.1979166667	65.3327272727273	70.62	
42444.34375	65.336	70.96	
42447.34375	65.336	71.01	
42454.5520833333	65.336	70.36	
42462.5104166667	65.336	68.85	
42473.46875	65.336	71.56	
42480.5104166667	65.336	71.03	
42481.3125	65.3411428571429	71.03	
42455.8958333333	65.354	71.02	
42469.9375	65.354	70.86	
42472.3125	65.354	70.79	
42472.8958333333	65.354	71.22	
42481.0625	65.354	71.28	
42481.2291666667	65.354	71.06	
42492.7708333333	65.354	70.86	
42507.1041666667	65.354	70.39	
42509.9791666667	65.354	70.79	
42451.96875	65.372	70.96	
42458.4375	65.402	70.84	
42469.3958333333	65.402	70.27	
42481.4375	65.402	71.36	
42484.3541666667	65.402	69.59	
42492.4791666667	65.402	71.32	
42474.4895833333	65.4028571428571	71.64	
42479.21875	65.4055172413793	70.91	
42463.4583333333	65.423	68.69	
42518.0729166667	65.4482352941176	70.48	
42468.3854166667	65.492	71.03	
42453.125	65.5206451612903	70.86	
42507.1354166667	65.534	70.27	
42479.1875	65.551320754717	71.01	
42465.9166666667	65.558	71.35	
42454.8125	65.558	71.21	
42463.8541666667	65.558	71.37	
42444.2604166667	65.5716981132075	70.5	
42481.2604166667	65.5821621621622	71.15	
42456.4791666667	65.597	70.22	
42444.3541666667	65.606	71.17	
42447.3541666667	65.606	71.11	
42454.5625	65.606	70.31	
42462.5208333333	65.606	68.89	
42473.4791666667	65.606	71.76	
42480.5208333333	65.606	71.01	
42481.1458333333	65.606	70.99	
42472.4375	65.6070588235294	70.85	
42457.53125	65.612	70.37	
42470.3645833333	65.612	69.86	
42455.8854166667	65.624	70.82	
42469.9270833333	65.624	71	
42472.3020833333	65.624	70.69	
42472.8854166667	65.624	71.16	
42481.0520833333	65.624	71.24	
42481.21875	65.624	71.05	
42492.7604166667	65.624	71.11	
42507.09375	65.624	70.44	
42509.96875	65.624	70.8	
42465.4166666667	65.654	71.05	
42476.3020833333	65.658064516129	70.26	
42464.875	65.663	71.37	
42481.5104166667	65.666	71.27	
42492.6354166667	65.666	71.3	
42473.7916666667	65.6763636363636	71.47	
42475.5	65.696	71.67	
42468.9375	65.699	71.23	
42492.6041666667	65.699	71.03	
42508.3125	65.71625	70.9	
42474.8020833333	65.7427027027027	71.34	
42455.4895833333	65.756	70.94	
42488.1979166667	65.756	71.31	
42498.28125	65.756	70.66	
42518.3020833333	65.7593103448276	69.7	
42456.4583333333	65.78	70.09	
42482.9583333333	65.789	71.39	
42498.2083333333	65.789	70.79	
42451.9583333333	65.8138181818182	70.94	
42451.4791666667	65.816	71.24	
42487.3541666667	65.816	71.57	
42479.2083333333	65.8244827586207	70.92	
42481.4791666667	65.8271428571429	71.24	
42488.125	65.831	71.39	
42479.3645833333	65.8563636363636	71.86	
42479.1979166667	65.8569811320755	70.89	
42445.09375	65.864	70.82	
42467.40625	65.864	70.79	
42475.96875	65.864	71.29	
42444.3645833333	65.876	71.37	
42447.3645833333	65.876	71.26	
42454.5729166667	65.876	70.41	
42462.53125	65.876	68.96	
42473.4895833333	65.876	71.84	
42480.53125	65.876	71.1	
42481.15625	65.876	70.96	
42444.25	65.877358490566	70.52	
42508.3854166667	65.8869565217391	71.47	
42510.4270833333	65.8869565217391	71.61	
42497.34375	65.888	70.46	
42505.3125	65.8929411764706	70.27	
42455.875	65.894	71.11	
42469.9166666667	65.894	71.15	
42472.2916666667	65.894	70.64	
42472.875	65.894	71.15	
42481.2083333333	65.894	71.04	
42492.75	65.894	71.24	
42507.0833333333	65.894	70.46	
42509.9583333333	65.894	70.78	
42507.1458333333	65.939	70.19	
42467.8958333333	65.972	71.53	
42496.3541666667	65.975	71.61	
42444.1875	66.02	70.63	
42444.1979166667	66.02	70.57	
42444.2083333333	66.02	70.56	
42444.21875	66.02	70.51	
42444.2291666667	66.02	70.53	
42444.2395833333	66.02	70.54	
42452.3541666667	66.02	71.34	
42452.3645833333	66.02	71.64	
42456.5	66.02	70.37	
42456.5104166667	66.02	70.47	
42456.5208333333	66.02	70.54	
42472.4479166667	66.02	70.81	
42472.4583333333	66.02	70.79	
42472.46875	66.02	70.78	
42472.4791666667	66.02	70.82	
42472.4895833333	66.02	70.84	
42472.8333333333	66.02	71.37	
42472.84375	66.02	71.35	
42472.8541666667	66.02	71.29	
42472.8645833333	66.02	71.24	
42473.78125	66.02	71.68	
42478.3333333333	66.02	70.84	
42478.34375	66.02	70.96	
42478.3541666667	66.02	71.16	
42478.3645833333	66.02	71.27	
42478.375	66.02	71.38	
42478.3854166667	66.02	71.41	
42478.3958333333	66.02	71.67	
42478.4166666667	66.02	71.79	
42478.4270833333	66.02	71.89	
42478.4375	66.02	71.94	
42478.4479166667	66.02	71.93	
42479.375	66.02	71.37	
42481.2708333333	66.02	71.09	
42481.3020833333	66.02	71.04	
42488.2083333333	66.02	71.31	
42498.125	66.02	70.92	
42498.1354166667	66.02	70.93	
42498.1458333333	66.02	70.91	
42498.15625	66.02	70.82	
42498.1666666667	66.02	70.86	
42498.1770833333	66.02	70.85	
42498.1875	66.02	70.79	
42498.1979166667	66.02	70.82	
42501.125	66.02	71.52	
42501.1354166667	66.02	71.59	
42501.1458333333	66.02	71.5	
42501.15625	66.02	71.57	
42501.2291666667	66.02	71.47	
42501.2395833333	66.02	71.43	
42505.1666666667	66.02	70.69	
42505.1770833333	66.02	70.6	
42505.1875	66.02	70.6	
42505.3229166667	66.02	70.19	
42505.3333333333	66.02	70.17	
42505.34375	66.02	70.16	
42505.3541666667	66.02	70.19	
42507.15625	66.02	70.18	
42507.1666666667	66.02	70.17	
42507.1770833333	66.02	70.23	
42507.1875	66.02	70.19	
42507.1979166667	66.02	70.17	
42507.2083333333	66.02	70.18	
42507.21875	66.02	70.14	
42507.2291666667	66.02	70.14	
42507.25	66.02	70.19	
42507.2604166667	66.02	70.23	
42507.2708333333	66.02	70.21	
42507.2916666667	66.02	70.29	
42507.3020833333	66.02	70.32	
42507.3125	66.02	70.31	
42508.2916666667	66.02	70.84	
42508.3020833333	66.02	70.82	
42508.9166666667	66.02	71.26	
42508.9270833333	66.02	71.23	
42508.9375	66.02	71.22	
42508.9479166667	66.02	71.07	
42508.9583333333	66.02	71.02	
42508.96875	66.02	71.11	
42508.9791666667	66.02	71.02	
42508.9895833333	66.02	70.99	
42517.1458333333	66.02	70.39	
42517.15625	66.02	70.37	
42517.1666666667	66.02	70.4	
42517.1770833333	66.02	70.34	
42517.4166666667	66.02	71.04	
42517.4270833333	66.02	71.11	
42517.4375	66.02	71.05	
42517.4583333333	66.02	70.56	
42517.46875	66.02	70.67	
42517.4791666667	66.02	70.86	
42517.5	66.02	70.84	
42517.5625	66.02	70.81	
42517.5729166667	66.02	70.79	
42517.5833333333	66.02	70.87	
42517.7083333333	66.02	70.96	
42518.0625	66.02	70.52	
42451.9166666667	66.041724137931	71.26	
42508.1666666667	66.0421052631579	71.1	
42492.5104166667	66.0430769230769	70.9	
42507.28125	66.0457142857143	70.17	
42517.6875	66.06	70.9	
42464.4375	66.068	70.53	
42518.3125	66.0696551724138	69.62	
42517.5104166667	66.0858536585366	70.78	
42451.9270833333	66.088275862069	71.12	
42478.09375	66.0892307692308	70.47	
42508.1770833333	66.0894736842105	71.06	
42478.1041666667	66.092	70.38	
42466.4479166667	66.1076923076923	70.7	
42473.5	66.125	71.85	
42474.5833333333	66.125	71.59	
42498.2916666667	66.125	70.61	
42501.1666666667	66.125	71.55	
42501.25	66.125	71.46	
42508.2083333333	66.125	71.02	
42517.9583333333	66.125	70.03	
42501.21875	66.128	71.51	
42509.65625	66.128	70.97	
42451.9375	66.1348275862069	71.02	
42508.1875	66.1368421052632	71.09	
42472.8229166667	66.14	71.35	
42488.1145833333	66.14	71.23	
42492.7395833333	66.14	71.32	
42498.1145833333	66.14	70.9	
42501.1145833333	66.14	71.46	
42507.0729166667	66.14	70.49	
42508.15625	66.14	71.18	
42508.28125	66.14	70.77	
42511.15625	66.14	70.65	
42447.9270833333	66.1446153846154	71.24	
42472.5	66.146	70.87	
42456.8020833333	66.152	71.35	
42462.8020833333	66.152	70.37	
42476.3125	66.1533333333333	70.19	
42507.2395833333	66.155	70.15	
42517.6979166667	66.16	70.97	
42481.5208333333	66.161	71.26	
42492.6458333333	66.161	71.21	
42518.3229166667	66.1627586206897	69.67	
42472.28125	66.164	70.62	
42478.1145833333	66.1691428571429	70.34	
42478.40625	66.1723076923077	71.76	
42451.9479166667	66.1813793103448	71.07	
42508.1979166667	66.1842105263158	71.09	
42468.9270833333	66.194	71.17	
42492.59375	66.194	70.97	
42509.9479166667	66.1956097560976	70.84	
42481.1979166667	66.2046153846154	71.03	
42452.375	66.2052941176471	71.48	
42517.9479166667	66.22	70.01	
42492.09375	66.2284210526316	71.19	
42517.71875	66.2494117647059	70.87	
42444.375	66.251	71.36	
42454.5833333333	66.251	70.41	
42470.375	66.251	69.57	
42474.5	66.251	71.48	
42511.1666666667	66.251	70.6	
42445.40625	66.272	70.69	
42482.3645833333	66.272	71.66	
42494.40625	66.272	71.3	
42492.6979166667	66.2744827586207	70.99	
42506.15625	66.2744827586207	70.32	
42508.90625	66.2744827586207	71.26	
42517.1354166667	66.2812903225806	70.44	
42517.6770833333	66.2812903225806	70.73	
42451.90625	66.284	71.19	
42465.90625	66.284	71.35	
42469.90625	66.284	71.04	
42474.5729166667	66.284	71.66	
42480.9895833333	66.284	71.41	
42481.9895833333	66.284	71.69	
42444.1770833333	66.30125	70.66	
42481.46875	66.30125	71.13	
42457.8541666667	66.317	71.04	
42481.1666666667	66.32	70.99	
42517.5520833333	66.32	71.04	
42473.5104166667	66.35	71.94	
42474.59375	66.35	71.37	
42498.3020833333	66.35	70.64	
42501.1770833333	66.35	71.49	
42501.2604166667	66.35	71.41	
42508.21875	66.35	70.99	
42517.96875	66.35	69.91	
42472.8125	66.365	71.32	
42488.1041666667	66.365	71.28	
42492.7291666667	66.365	71.29	
42498.1041666667	66.365	70.95	
42501.1041666667	66.365	71.49	
42508.1458333333	66.365	71.19	
42508.2708333333	66.365	70.86	
42511.1458333333	66.365	70.73	
42517.6041666667	66.3721739130435	70.57	
42457.5416666667	66.377	70.37	
42462.5416666667	66.377	69.02	
42485.15625	66.3862068965517	70.19	
42511.2395833333	66.3862068965517	70.36	
42492.5208333333	66.3892307692308	71.02	
42447.375	66.3905882352941	71.37	
42472.2083333333	66.3905882352941	70.51	
42458.4479166667	66.392	70.81	
42469.40625	66.392	70.47	
42481.4479166667	66.392	71.3	
42484.3645833333	66.392	69.76	
42492.4895833333	66.392	71.1	
42517.6145833333	66.4057142857143	70.73	
42517.5208333333	66.4151219512195	70.78	
42472.5104166667	66.416	71.04	
42478.3229166667	66.4273684210526	70.73	
42455.8645833333	66.428	71.25	
42482.9479166667	66.428	71.48	
42472.2708333333	66.434	70.59	
42484.9895833333	66.44	70.57	
42463.46875	66.458	68.88	
42492.6875	66.4606896551724	70.99	
42506.1458333333	66.4606896551724	70.35	
42508.8958333333	66.4606896551724	71.38	
42478.4583333333	66.47	71.79	
42517.59375	66.47	70.73	
42478.0729166667	66.4769230769231	70.52	
42455.5	66.482	70.97	
42468.3958333333	66.482	71.07	
42480.5416666667	66.482	71.21	
42508.8645833333	66.4979310344828	71.36	
42472.1979166667	66.5	70.56	
42517.7291666667	66.5141176470588	70.82	
42507.3229166667	66.52	70.46	
42509.9375	66.5248780487805	70.96	
42517.40625	66.5272727272727	71.15	
42506.0729166667	66.5323076923077	70.52	
42517.1979166667	66.5323076923077	70.4	
42508.3958333333	66.5326086956522	71.52	
42510.4375	66.5326086956522	71.66	
42451.4895833333	66.536	71.19	
42487.3645833333	66.536	71.7	
42456.46875	66.542	70.16	
42474.7916666667	66.5454054054054	71.34	
42454.8020833333	66.548	71.12	
42463.84375	66.548	71.44	
42496.9895833333	66.548	71.67	
42481.1875	66.5507692307692	71.04	
42505.3645833333	66.56	70.22	
42473.5208333333	66.575	71.96	
42474.6041666667	66.575	71.37	
42498.3125	66.575	70.67	
42501.1875	66.575	71.57	
42501.2708333333	66.575	71.32	
42508.2291666667	66.575	70.96	
42517.9791666667	66.575	69.89	
42479.3854166667	66.5803773584906	71.35	
42445.0833333333	66.584	70.89	
42475.9583333333	66.584	71.37	
42481.2916666667	66.5884210526316	71.02	
42472.8020833333	66.59	71.26	
42488.09375	66.59	71.12	
42492.71875	66.59	71.24	
42498.09375	66.59	70.96	
42501.09375	66.59	71.65	
42508.2604166667	66.59	70.86	
42511.1354166667	66.59	70.72	
42473.7708333333	66.5911538461538	71.76	
42517.9375	66.595	69.99	
42452.3854166667	66.6023529411765	71.21	
42495.3333333333	66.608	71.19	
42484.9791666667	66.6125	70.66	
42492.5	66.62	71.01	
42505.15625	66.62	70.72	
42492.6770833333	66.6468965517241	71.07	
42508.8854166667	66.6468965517241	71.2	
42476.3229166667	66.6533333333333	70.15	
42481.53125	66.656	71.27	
42492.65625	66.656	71.1	
42501.2083333333	66.668	71.51	
42475.5104166667	66.68	71.71	
42472.5208333333	66.686	71.28	
42468.9166666667	66.689	71.24	
42492.5833333333	66.689	70.95	
42472.2604166667	66.704	70.56	
42517.125	66.7167741935484	70.49	
42517.6666666667	66.7167741935484	70.89	
42444.1666666667	66.723125	70.61	
42481.4583333333	66.723125	71.18	
42517.5416666667	66.7290909090909	70.96	
42466.8541666667	66.731	71.28	
42483.3541666667	66.734	69.79	
42492.53125	66.7353846153846	71.16	
42478.28125	66.74	70.59	
42517.53125	66.7443902439024	70.84	
42444.3854166667	66.746	70.31	
42454.59375	66.746	70.57	
42470.3854166667	66.746	69.58	
42474.5104166667	66.746	71.45	
42511.1770833333	66.746	70.58	
42517.7395833333	66.7788235294118	70.82	
42451.8958333333	66.779	71.23	
42465.8958333333	66.779	71.41	
42469.8958333333	66.779	70.99	
42474.5625	66.779	71.56	
42480.9791666667	66.779	71.53	
42481.9791666667	66.779	71.79	
42443.40625	66.8	70.78	
42473.53125	66.8	71.9	
42474.6145833333	66.8	71.45	
42498.3229166667	66.8	70.64	
42501.1979166667	66.8	71.43	
42501.28125	66.8	71.28	
42508.2395833333	66.8	70.95	
42517.9895833333	66.8	69.92	
42464.8645833333	66.812	71.42	
42472.7916666667	66.815	71.27	
42488.0833333333	66.815	71.3	
42492.7083333333	66.815	71.13	
42498.0833333333	66.815	70.99	
42501.0833333333	66.815	71.78	
42508.125	66.815	71.3	
42508.25	66.815	70.89	
42511.125	66.815	70.78	
42505.9479166667	66.8171428571429	70.86	
42492.6666666667	66.8331034482759	71.09	
42506.125	66.8331034482759	70.41	
42508.875	66.8331034482759	65.88	
42485.1458333333	66.851724137931	70.24	
42511.2291666667	66.851724137931	70.37	
42509.9270833333	66.8541463414634	70.97	
42481.1770833333	66.8969230769231	71.05	
42447.9166666667	66.92	71.13	
42458.5520833333	66.92	70.78	
42458.5625	66.92	70.74	
42458.5729166667	66.92	70.66	
42472.1875	66.92	70.58	
42472.21875	66.92	70.54	
42472.2291666667	66.92	70.57	
42472.2395833333	66.92	70.51	
42472.25	66.92	70.53	
42473.5416666667	66.92	71.68	
42474.625	66.92	71.64	
42474.6354166667	66.92	71.76	
42474.6458333333	66.92	71.48	
42474.65625	66.92	71.34	
42474.6666666667	66.92	71.24	
42474.6770833333	66.92	71.48	
42474.6875	66.92	71.64	
42474.6979166667	66.92	71.84	
42474.7083333333	66.92	71.69	
42474.71875	66.92	71.4	
42474.7291666667	66.92	71.26	
42474.7395833333	66.92	71.42	
42474.78125	66.92	71.41	
42478.0833333333	66.92	70.53	
42478.125	66.92	70.39	
42478.21875	66.92	70.32	
42478.2916666667	66.92	70.62	
42478.3020833333	66.92	70.7	
42478.3125	66.92	70.72	
42478.46875	66.92	71.49	
42481.28125	66.92	71.07	
42481.5416666667	66.92	71.44	
42481.5520833333	66.92	71.57	
42483.9583333333	66.92	71.24	
42483.96875	66.92	71.09	
42483.9791666667	66.92	71.17	
42483.9895833333	66.92	71.1	
42488.21875	66.92	71.32	
42488.2291666667	66.92	71.32	
42488.2395833333	66.92	71.34	
42488.25	66.92	71.34	
42488.2604166667	66.92	71.37	
42492.5416666667	66.92	71.27	
42492.5520833333	66.92	71.22	
42492.5625	66.92	71.05	
42492.5729166667	66.92	70.98	
42494.9583333333	66.92	71.77	
42494.96875	66.92	71.76	
42494.9791666667	66.92	71.82	
42494.9895833333	66.92	71.73	
42505.125	66.92	70.78	
42505.1458333333	66.92	70.78	
42505.8333333333	66.92	71.41	
42505.84375	66.92	71.36	
42505.8541666667	66.92	71.26	
42505.8645833333	66.92	71.22	
42505.875	66.92	66.51	
42505.8854166667	66.92	70.95	
42505.8958333333	66.92	71.12	
42505.90625	66.92	71.06	
42505.9166666667	66.92	70.99	
42505.9270833333	66.92	71.02	
42505.9375	66.92	70.99	
42505.9583333333	66.92	70.85	
42505.96875	66.92	70.85	
42505.9791666667	66.92	70.72	
42505.9895833333	66.92	70.76	
42506.0625	66.92	70.54	
42506.0833333333	66.92	70.46	
42506.09375	66.92	70.41	
42506.1041666667	66.92	70.41	
42506.1145833333	66.92	70.4	
42507.3333333333	66.92	70.57	
42507.34375	66.92	70.72	
42507.3541666667	66.92	70.9	
42507.3645833333	66.92	71.11	
42508.40625	66.92	71.62	
42509.875	66.92	64.49	
42509.8854166667	66.92	70.83	
42509.8958333333	66.92	71.03	
42509.90625	66.92	70.92	
42509.9166666667	66.92	70.91	
42510.4479166667	66.92	71.65	
42511.25	66.92	70.34	
42511.2604166667	66.92	70.31	
42517.0833333333	66.92	70.62	
42517.09375	66.92	70.66	
42517.1041666667	66.92	70.63	
42517.1145833333	66.92	70.57	
42517.1875	66.92	70.39	
42517.2083333333	66.92	70.31	
42517.21875	66.92	70.27	
42517.2291666667	66.92	70.27	
42517.2395833333	66.92	70.32	
42517.25	66.92	70.31	
42517.2604166667	66.92	70.31	
42517.2708333333	66.92	70.28	
42517.28125	66.92	70.27	
42517.3854166667	66.92	71.16	
42517.3958333333	66.92	71.24	
42517.625	66.92	70.9	
42517.6354166667	66.92	70.9	
42517.6458333333	66.92	70.84	
42517.65625	66.92	70.99	
42517.75	66.92	70.86	
42517.7604166667	66.92	70.66	
42517.7708333333	66.92	70.52	
42517.78125	66.92	70.45	
42517.7916666667	66.92	70.37	
42517.8020833333	66.92	70.27	
42517.90625	66.92	70.01	
42517.9166666667	66.92	70	
42517.9270833333	66.92	70.02	
